#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_53	89.2358	143132	0.5395	100.0000	143132	62631	62736	0.5454	88	15.83
scaffold_54	89.9742	137240	0.5392	100.0000	137240	60313	60241	0.5462	89	18.58
scaffold_55	88.3211	136974	0.5396	100.0000	136974	59688	59630	0.5453	87	15.77
scaffold_56	87.6459	134349	0.5387	100.0000	134349	57733	57689	0.5441	87	15.53
scaffold_57	88.5114	132959	0.5383	100.0000	132959	58197	57894	0.5434	87	29.57
scaffold_58	89.4591	131773	0.5393	100.0000	131773	58242	58251	0.5448	89	15.79
scaffold_59	88.5452	131079	0.5402	100.0000	131079	56957	56945	0.5459	88	16.30
scaffold_60	87.6789	128255	0.5337	100.0000	128255	55268	55274	0.5390	87	15.00
scaffold_61	86.6370	126215	0.5372	100.0000	126215	54093	54101	0.5422	86	15.03
scaffold_62	89.8946	124741	0.5418	100.0000	124741	55050	55094	0.5483	88	23.95
scaffold_63	87.8548	122671	0.5408	100.0000	122671	53262	53163	0.5457	87	14.93
scaffold_64	86.4496	119137	0.5340	100.0000	119137	50592	50626	0.5387	87	14.28
scaffold_65	88.3990	118116	0.5384	100.0000	118116	51534	51462	0.5445	88	16.26
scaffold_66	87.5692	116313	0.5354	100.0000	116313	50256	50196	0.5411	86	15.96
scaffold_67	85.6720	116221	0.5304	100.0000	116221	49070	48964	0.5350	86	13.94
scaffold_68	87.8188	115290	0.5403	100.0000	115290	49868	49859	0.5452	87	15.31
scaffold_69	89.2745	112870	0.5359	100.0000	112870	49575	49473	0.5395	87	32.92
scaffold_70	196.1934	109616	0.5415	100.0000	109616	105992	106989	0.6309	89	1098.14
scaffold_71	87.6203	108753	0.5373	100.0000	108753	46941	46945	0.5424	87	15.15
scaffold_72	89.0960	108339	0.5422	100.0000	108339	47784	47725	0.5460	88	24.83
scaffold_73	89.3873	108286	0.5335	100.0000	108286	47880	47772	0.5359	87	36.07
scaffold_74	90.8366	107050	0.5398	100.0000	107050	47039	47227	0.5447	89	29.52
scaffold_75	88.5237	105614	0.5339	100.0000	105614	45441	45485	0.5394	88	15.06
scaffold_76	86.9931	103647	0.5289	100.0000	103647	44489	44443	0.5333	87	13.86
scaffold_77	89.3059	102264	0.5418	100.0000	102264	45165	45119	0.5476	89	16.17
scaffold_78	86.2435	101896	0.5361	100.0000	101896	43351	43304	0.5408	85	14.68
scaffold_79	87.7560	101113	0.5391	100.0000	101113	43581	43594	0.5443	87	14.63
scaffold_80	88.5609	99107	0.5376	100.0000	99107	43356	43202	0.5429	87	22.19
scaffold_81	92.8089	98816	0.5378	100.0000	98816	43684	43765	0.5433	93	17.00
scaffold_82	89.7603	97720	0.5345	100.0000	97720	42996	43070	0.5380	87	37.91
scaffold_83	92.3481	96813	0.5396	100.0000	96813	44047	43980	0.5441	92	15.36
scaffold_84	86.7588	94888	0.5260	100.0000	94888	40603	40594	0.5332	87	16.90
scaffold_85	89.6527	91390	0.5376	100.0000	91390	40213	40277	0.5421	89	14.88
scaffold_86	89.2070	90934	0.5437	100.0000	90934	39409	39452	0.5488	88	16.17
scaffold_87	88.5581	86451	0.5445	100.0000	86451	37664	37762	0.5501	87	16.84
scaffold_88	87.1356	85809	0.5335	100.0000	85809	36826	36791	0.5382	87	15.05
scaffold_89	98.1409	84901	0.5432	100.0000	84901	39702	39710	0.5478	91	33.78
scaffold_90	86.3377	84172	0.5378	100.0000	84172	35847	35768	0.5424	86	14.30
scaffold_91	87.7996	82094	0.5374	100.0000	82094	35393	35461	0.5423	88	14.19
scaffold_92	90.4097	80947	0.5342	100.0000	80947	36079	36048	0.5399	88	19.53
scaffold_93	86.5827	80438	0.5369	100.0000	80438	34399	34428	0.5416	86	15.57
scaffold_94	92.2399	78602	0.5411	100.0000	78602	35629	35592	0.5461	92	15.27
scaffold_95	100.6074	77987	0.5340	100.0000	77987	38765	38655	0.5366	87	107.87
scaffold_96	86.6061	76341	0.5385	100.0000	76341	32345	32356	0.5430	87	15.88
scaffold_97	94.7733	75240	0.5486	100.0000	75240	35235	35140	0.5540	94	16.23
scaffold_98	87.3648	74240	0.5402	100.0000	74240	31982	32035	0.5459	87	16.07
scaffold_99	87.4365	73236	0.5333	100.0000	73236	31567	31616	0.5383	87	14.81
scaffold_100	88.8222	71968	0.5409	100.0000	71968	31611	31649	0.5458	88	15.04
scaffold_101	88.7464	71060	0.5387	100.0000	71060	31077	31111	0.5447	88	15.84
scaffold_102	85.5573	69001	0.5284	100.0000	69001	29032	29055	0.5331	85	14.41
scaffold_103	97.5678	68515	0.5379	100.0000	68515	32923	33006	0.5414	88	66.48
scaffold_104	87.7949	67129	0.5408	100.0000	67129	29070	29038	0.5461	87	16.75
scaffold_105	88.9229	65747	0.5403	100.0000	65747	28923	28902	0.5463	88	17.08
scaffold_106	87.6427	63734	0.5374	100.0000	63734	27451	27413	0.5416	87	14.25
scaffold_107	89.2120	61352	0.5489	100.0000	61352	26979	26986	0.5535	89	17.21
scaffold_108	89.0001	59765	0.5392	100.0000	59765	26328	26277	0.5447	88	15.02
scaffold_109	88.1527	59709	0.5329	100.0000	59709	26094	25987	0.5395	87	29.97
scaffold_110	87.2905	59241	0.5217	100.0000	59241	25254	25271	0.5292	87	15.87
scaffold_111	123.6576	58512	0.5230	100.0000	58512	35126	35232	0.5228	87	264.89
scaffold_112	88.0941	57769	0.5400	100.0000	57769	25168	25187	0.5465	88	16.60
scaffold_113	86.4349	56419	0.5330	100.0000	56419	23967	23990	0.5392	86	15.60
scaffold_114	87.1356	54551	0.5405	100.0000	54551	23486	23475	0.5460	86	18.00
scaffold_115	87.3220	53737	0.5382	100.0000	53737	23197	23179	0.5426	87	15.47
scaffold_116	89.8502	53139	0.5335	100.0000	53139	23633	23605	0.5385	89	15.90
scaffold_117	87.5156	51822	0.5353	100.0000	51822	22391	22383	0.5414	86	19.10
scaffold_118	91.1754	51794	0.5383	100.0000	51794	23101	23158	0.5449	90	17.29
scaffold_119	90.2310	51264	0.5392	100.0000	51264	22836	22861	0.5457	89	17.39
scaffold_120	89.9130	50221	0.5461	100.0000	50221	22289	22321	0.5528	89	16.99
scaffold_121	79.8633	49851	0.4963	100.0000	49851	19149	19263	0.5095	83	21.04
scaffold_122	90.9423	49359	0.5452	100.0000	49359	22178	22137	0.5499	90	15.46
scaffold_123	87.9997	48712	0.5334	100.0000	48712	21130	21096	0.5384	88	15.04
scaffold_124	84.9251	48487	0.5307	100.0000	48487	20284	20265	0.5364	86	14.93
scaffold_125	89.2118	48313	0.5400	100.0000	48313	21314	21324	0.5484	89	19.35
scaffold_126	85.6813	48152	0.5251	100.0000	48152	20373	20442	0.5307	86	15.16
scaffold_127	85.2678	46703	0.5335	100.0000	46703	19619	19619	0.5378	85	14.34
scaffold_128	94.8737	46554	0.5459	100.0000	46554	21797	21781	0.5518	94	18.08
scaffold_129	86.4603	45949	0.5339	100.0000	45949	19543	19605	0.5382	86	14.54
scaffold_130	86.8666	44770	0.5303	100.0000	44770	19229	19237	0.5348	87	18.27
scaffold_131	88.6838	42369	0.5411	100.0000	42369	18636	18545	0.5460	88	15.53
scaffold_132	91.8353	41663	0.5051	100.0000	41663	18860	18826	0.5162	90	36.86
scaffold_133	90.6615	39955	0.5410	100.0000	39955	17837	17883	0.5459	90	16.72
scaffold_134	86.4500	39186	0.5381	100.0000	39186	16823	16698	0.5441	86	15.98
scaffold_135	92.9753	38425	0.5083	100.0000	38425	17565	17517	0.5129	86	38.69
scaffold_136	90.8195	38424	0.5400	100.0000	38424	17250	17282	0.5468	89	18.06
scaffold_137	90.9682	38355	0.5170	100.0000	38355	16785	16880	0.5183	85	56.29
scaffold_138	93.2069	38076	0.5394	100.0000	38076	16628	16693	0.5463	91	19.74
scaffold_139	94.8062	38036	0.5391	100.0000	38036	17960	17743	0.5437	90	29.76
scaffold_140	89.4562	37429	0.5347	100.0000	37429	16493	16588	0.5414	88	19.73
scaffold_141	85.4482	36722	0.5380	100.0000	36722	15520	15519	0.5436	85	16.65
scaffold_142	96.0862	36347	0.5209	100.0000	36347	17293	17152	0.5287	87	41.30
scaffold_143	88.4321	35755	0.5407	100.0000	35755	15459	15482	0.5468	88	16.02
scaffold_144	89.4844	35325	0.5276	100.0000	35325	15618	15639	0.5348	90	16.89
scaffold_145	104.4590	34577	0.5203	100.0000	34577	17842	17921	0.5234	90	38.80
scaffold_146	88.4445	33981	0.5157	100.0000	33981	14888	14864	0.5196	86	26.56
scaffold_147	83.1591	33214	0.5234	100.0000	33214	13650	13686	0.5280	84	13.17
scaffold_148	90.1728	28126	0.5244	100.0000	28126	12543	12549	0.5327	89	17.38
scaffold_149	83.3764	27959	0.5395	100.0000	27959	11503	11526	0.5429	83	14.60
scaffold_150	87.3016	27945	0.5317	100.0000	27945	12086	12052	0.5413	86	19.17
scaffold_151	88.6739	27874	0.5417	100.0000	27874	12107	12106	0.5460	88	15.25
scaffold_152	89.2034	25326	0.5366	100.0000	25326	11103	11218	0.5423	89	16.06
scaffold_153	84.8809	25146	0.5379	100.0000	25146	10509	10491	0.5403	86	14.48
scaffold_154	89.5858	23694	0.5498	100.0000	23694	10496	10508	0.5551	89	20.40
scaffold_155	85.7976	23575	0.5409	100.0000	23575	9960	10047	0.5445	86	13.62
scaffold_156	84.7921	23213	0.5318	100.0000	23213	9640	9699	0.5368	84	14.43
scaffold_157	87.1408	21005	0.5313	100.0000	21005	9067	8997	0.5339	87	13.52
scaffold_158	82.9127	20737	0.5055	100.0000	20737	8517	8505	0.5164	85	18.77
scaffold_159	85.3350	19824	0.5387	100.0000	19824	8361	8376	0.5414	86	13.54
scaffold_160	458.6551	19798	0.5160	100.0000	19798	45037	43981	0.5092	90	990.81
scaffold_161	87.7422	19527	0.5358	100.0000	19527	8448	8496	0.5448	88	19.33
scaffold_162	92.9723	18742	0.5384	100.0000	18742	8670	8612	0.5438	91	21.85
scaffold_163	83.0089	18536	0.5172	100.0000	18536	7601	7634	0.5214	82	13.67
scaffold_164	104.2355	18314	0.5409	100.0000	18314	9530	9369	0.5383	92	45.71
scaffold_165	91.3275	17425	0.4916	100.0000	17425	7800	7715	0.5083	87	45.60
scaffold_166	88.6429	15336	0.5428	100.0000	15336	6693	6765	0.5481	89	15.30
scaffold_167	81.2516	14531	0.5023	100.0000	14531	5823	5857	0.5076	82	14.11
scaffold_168	162.8833	14428	0.4954	100.0000	14428	11344	11324	0.5150	171	97.73
scaffold_169	81.2680	14118	0.5019	100.0000	14118	5697	5662	0.5079	81	15.42
scaffold_170	86.0901	13361	0.5301	100.0000	13361	5697	5692	0.5393	88	16.04
scaffold_171	94.5523	10370	0.5606	100.0000	10370	4843	4812	0.5703	89	26.43
scaffold_172	88.9973	9900	0.5543	99.6162	9862	4368	4359	0.5636	87	24.06
scaffold_173	87.1082	9821	0.5116	100.0000	9821	4231	4286	0.5219	84	28.15
scaffold_174	86.8179	9638	0.4990	100.0000	9638	4135	4169	0.5012	82	30.35
scaffold_175	92.3618	9519	0.5013	100.0000	9519	4327	4365	0.5063	86	26.08
scaffold_176	85.7555	8962	0.5333	100.0000	8962	3817	3790	0.5358	86	14.78
scaffold_177	61.2212	8487	0.4626	100.0000	8487	2581	2560	0.4900	71	28.64
scaffold_178	82.2827	7882	0.5114	100.0000	7882	3183	3236	0.5202	83	17.07
scaffold_179	80.9507	7877	0.5272	100.0000	7877	3154	3155	0.5314	82	14.00
scaffold_180	88.2116	7771	0.5503	100.0000	7771	3394	3395	0.5538	89	18.40
scaffold_181	83.7686	7758	0.5686	100.0000	7758	3237	3191	0.5719	85	19.56
scaffold_182	5344.0744	7648	0.5256	100.0000	7648	154711	161608	0.5372	6238	4069.87
scaffold_183	255.6958	7629	0.5204	100.0000	7629	9958	9352	0.4058	89	776.93
scaffold_184	98.0595	7047	0.5228	100.0000	7047	3439	3427	0.5276	91	29.05
scaffold_185	94.7118	6967	0.5193	100.0000	6967	3298	3267	0.5232	90	26.10
scaffold_186	87.7746	6393	0.5118	100.0000	6393	2798	2742	0.5169	86	44.29
scaffold_187	196.9745	6284	0.4960	100.0000	6284	5985	5793	0.5118	98	385.45
scaffold_188	178.4353	5985	0.5295	100.0000	5985	5324	5280	0.5344	176	26.58
scaffold_189	99.8078	5719	0.5176	100.0000	5719	2815	2852	0.5256	89	36.92
scaffold_190	86.9570	5701	0.5383	100.0000	5701	2454	2455	0.5464	86	17.00
scaffold_191	170.6296	5680	0.5195	100.0000	5680	4798	4797	0.5233	172	24.86
scaffold_192	84.6869	5376	0.5461	100.0000	5376	2256	2248	0.5543	87	19.67
scaffold_193	145.0751	5263	0.5045	100.0000	5263	3784	3808	0.5068	152	35.79
scaffold_194	92.3476	5218	0.5692	100.0000	5218	2389	2378	0.5751	94	23.42
scaffold_195	87.8379	5208	0.5532	100.0000	5208	2278	2252	0.5603	88	19.75
scaffold_196	86.6018	5000	0.5070	100.0000	5000	2151	2158	0.5114	85	14.57
scaffold_197	82.8206	4776	0.5140	100.0000	4776	1958	1955	0.5192	83	14.63
scaffold_198	87.9725	4431	0.4775	100.0000	4431	1925	1930	0.4912	76	72.19
scaffold_199	89.3226	4427	0.5546	100.0000	4427	1959	1952	0.5757	88	27.39
scaffold_200	87.7778	4423	0.5573	100.0000	4423	1908	1896	0.5719	82	31.34
scaffold_201	85.7146	4387	0.5409	100.0000	4387	1831	1887	0.5598	89	24.16
scaffold_202	115.9174	4261	0.4940	100.0000	4261	2478	2439	0.4957	89	60.68
scaffold_203	903.9604	4240	0.5047	100.0000	4240	18907	18999	0.5040	625	804.49
scaffold_204	91.9181	3955	0.5406	100.0000	3955	1822	1782	0.5740	88	35.53
scaffold_205	94.2935	3745	0.5717	100.0000	3745	1725	1761	0.5787	92	24.17
scaffold_206	92.4655	3684	0.5632	100.0000	3684	1659	1710	0.5741	93	31.20
scaffold_207	814.6851	3680	0.4519	100.0000	3680	13353	12817	0.4978	276	979.82
scaffold_208	92.4296	3631	0.5682	100.0000	3631	1690	1643	0.5729	93	18.08
scaffold_209	86.5194	3525	0.5620	100.0000	3525	1498	1525	0.5724	91	20.70
scaffold_210	80.8035	3475	0.5281	100.0000	3475	1377	1410	0.5331	84	16.88
scaffold_211	92.9645	3462	0.5505	100.0000	3462	1602	1608	0.5664	91	24.19
scaffold_212	705.7340	3447	0.4752	100.0000	3447	10750	10164	0.4915	600	428.61
scaffold_213	4461.0622	3425	0.2855	100.0000	3425	75877	75867	0.2902	4644	756.36
scaffold_214	1933.0147	3262	0.5058	100.0000	3262	31272	31158	0.4967	1950	596.31
scaffold_215	191.0832	3258	0.5402	100.0000	3258	3106	3095	0.5446	194	27.78
scaffold_216	1928.2566	3164	0.4930	100.0000	3164	30147	30271	0.5135	1933	1213.38
scaffold_217	2168.9360	3156	0.4880	100.0000	3156	33390	33725	0.4918	2220	909.29
scaffold_218	140.4158	3153	0.4729	100.0000	3153	2195	2192	0.4821	147	30.50
scaffold_219	126.7502	3111	0.4619	100.0000	3111	1926	1898	0.4691	118	43.49
scaffold_220	196.1473	3109	0.4966	100.0000	3109	3026	3062	0.5004	190	45.46
scaffold_221	112.7840	3102	0.5058	100.0000	3102	1407	1428	0.5075	113	20.25
scaffold_222	117.1788	3092	0.4799	100.0000	3092	1820	1790	0.4861	87	67.28
scaffold_223	594.1752	3083	0.4976	100.0000	3083	8925	9214	0.4921	462	465.75
scaffold_224	76.7275	2987	0.4905	100.0000	2987	1129	1141	0.4976	80	20.82
scaffold_225	1012.6847	2975	0.4424	100.0000	2975	14573	15292	0.4881	256	1353.58
scaffold_226	147.5254	2931	0.5169	100.0000	2931	2170	2135	0.5376	156	68.88
scaffold_227	101.7132	2929	0.5408	100.0000	2929	1485	1479	0.5601	96	28.91
scaffold_228	84.8609	2854	0.5126	100.0000	2854	1224	1177	0.5218	84	25.50
scaffold_229	251.4301	2825	0.4506	100.0000	2825	3214	3126	0.4760	243	166.29
scaffold_230	98.7654	2822	0.5415	100.0000	2822	1374	1422	0.5464	95	25.66
scaffold_231	86.5458	2816	0.5075	100.0000	2816	1199	1219	0.5143	87	18.67
scaffold_232	170.6000	2810	0.5324	100.0000	2810	2413	2370	0.5345	172	19.62
scaffold_233	511.0690	2710	0.4941	100.0000	2710	6653	6649	0.5078	142	710.38
scaffold_234	78.2535	2706	0.4941	100.0000	2706	1046	1069	0.4977	77	14.22
scaffold_235	77.6431	2701	0.4976	100.0000	2701	1037	1054	0.5018	79	12.83
scaffold_236	4080.9806	2632	0.2850	100.0000	2632	51703	53906	0.3037	4345	1383.23
scaffold_237	177.9372	2580	0.5155	100.0000	2580	2242	2301	0.5212	180	35.51
scaffold_238	211.7906	2521	0.4756	100.0000	2521	2632	2658	0.4823	91	231.13
scaffold_239	333.8507	2519	0.4756	100.0000	2519	4222	4110	0.4977	205	339.10
scaffold_240	124.6345	2372	0.4751	100.0000	2372	1478	1494	0.4776	85	69.16
scaffold_241	170.8454	2315	0.5240	100.0000	2315	1947	1948	0.5259	175	37.95
scaffold_242	179.7604	2291	0.5469	100.0000	2291	2048	2035	0.5445	181	29.14
scaffold_243	1133.4623	2265	0.4380	100.0000	2265	13053	12298	0.5179	118	1918.06
scaffold_244	87.6752	2257	0.5423	100.0000	2257	1004	963	0.5464	90	18.91
scaffold_245	802.2728	2192	0.4548	100.0000	2192	8757	8651	0.4627	841	463.78
scaffold_246	81.3985	2148	0.5512	100.0000	2148	869	861	0.5575	82	17.28
scaffold_247	265.3470	2147	0.5268	100.0000	2147	2832	2851	0.5292	268	32.50
scaffold_248	65.9403	2143	0.4522	100.0000	2143	729	677	0.4686	68	18.40
scaffold_249	329.9285	2141	0.4717	100.0000	2141	3393	3433	0.4900	207	238.40
scaffold_250	79.9797	2123	0.5073	100.0000	2123	831	859	0.5105	81	19.91
scaffold_251	5171.1352	2116	0.3152	100.0000	2116	54608	54576	0.3160	5211	696.71
scaffold_252	200.6226	2072	0.4146	100.0000	2072	1948	2156	0.5210	58	238.52
scaffold_253	4903.0318	2010	0.2930	100.0000	2010	50074	48883	0.3008	5097	962.65
scaffold_254	8195.2204	1974	0.5025	100.0000	1974	78656	83591	0.5268	7855	2418.89
scaffold_255	162.9822	1961	0.4865	100.0000	1961	1573	1580	0.4935	170	34.99
scaffold_256	176.0771	1906	0.5063	100.0000	1906	1654	1645	0.5125	177	30.40
scaffold_257	168.9252	1858	0.5253	100.0000	1858	1550	1560	0.5314	176	33.16
scaffold_258	4690.7459	1838	0.2584	100.0000	1838	43564	41804	0.2624	4538	1259.83
scaffold_259	151.2413	1724	0.4797	100.0000	1724	1300	1289	0.4892	161	41.40
scaffold_260	207.6985	1718	0.5501	100.0000	1718	1766	1797	0.5562	202	41.80
scaffold_261	137.7324	1708	0.4649	100.0000	1708	1203	1112	0.4841	132	73.73
scaffold_262	157.8375	1582	0.4861	100.0000	1582	1267	1228	0.4870	161	28.17
scaffold_263	68.4073	1569	0.5328	98.9165	1552	540	523	0.5251	75	20.29
scaffold_264	201.2991	1558	0.4634	100.0000	1558	1594	1569	0.4699	202	30.41
scaffold_265	1395.8638	1527	0.5475	100.0000	1527	10440	10608	0.5569	1426	859.63
scaffold_266	886.5537	1526	0.5144	100.0000	1526	6695	6634	0.5266	767	438.95
scaffold_267	91.4186	1524	0.5413	100.0000	1524	703	683	0.5403	95	20.33
scaffold_268	89.6293	1435	0.5352	100.0000	1435	643	658	0.5393	90	11.43
scaffold_269	83.2106	1434	0.5244	100.0000	1434	596	609	0.5275	84	12.18
scaffold_270	78.3141	1407	0.5586	100.0000	1407	549	542	0.5734	84	25.71
scaffold_271	81.5232	1403	0.4939	100.0000	1403	567	567	0.4947	78	23.73
scaffold_272	376.2022	1395	0.5161	100.0000	1395	2546	2653	0.5310	473	182.95
scaffold_273	5001.6729	1382	0.3126	100.0000	1382	35431	32872	0.3213	5503	1641.26
scaffold_274	1106.6255	1378	0.4717	100.0000	1378	7807	7301	0.4998	802	825.07
scaffold_275	180.3594	1355	0.4649	100.0000	1355	1196	1190	0.4881	151	109.24
scaffold_276	281.4072	1353	0.4708	100.0000	1353	1978	1781	0.4652	130	329.33
scaffold_277	259.3452	1344	0.5231	100.0000	1344	1769	1742	0.5222	264	27.38
scaffold_278	96.8913	1343	0.4929	100.0000	1343	655	650	0.4940	89	25.90
scaffold_279	144.1836	1340	0.4933	100.0000	1340	947	986	0.4962	147	30.75
scaffold_280	168.4106	1337	0.5183	100.0000	1337	1138	1124	0.5235	170	26.64
scaffold_281	101.2470	1320	0.5068	100.0000	1320	717	617	0.5137	84	73.59
scaffold_282	105.3654	1319	0.4875	100.0000	1319	697	686	0.4937	99	37.05
scaffold_283	161.1147	1317	0.5330	100.0000	1317	1045	1062	0.5388	164	32.08
scaffold_284	2666.2898	1308	0.2523	100.0000	1308	16409	15010	0.2526	2229	2200.23
scaffold_285	276.9008	1301	0.4358	100.0000	1301	1758	1814	0.4571	244	159.11
scaffold_286	712.7847	1296	0.4753	100.0000	1296	4355	4806	0.4978	771	373.05
scaffold_287	4533.3997	1281	0.3279	100.0000	1281	27401	30697	0.3326	4816	1065.64
scaffold_288	2917.3073	1279	0.5254	100.0000	1279	18432	18527	0.5256	3103	928.32
scaffold_289	491.7455	1277	0.4667	100.0000	1277	3181	3068	0.4915	418	277.94
scaffold_290	48.6973	1275	0.3694	100.0000	1275	309	307	0.4085	29	40.84
scaffold_291	156.7639	1237	0.4745	100.0000	1237	949	992	0.4833	153	35.84
scaffold_292	205.4451	1220	0.5934	100.0000	1220	1250	1240	0.5959	209	42.81
scaffold_293	159.6664	1208	0.5033	100.0000	1208	964	975	0.5065	161	35.50
scaffold_294	5170.5619	1203	0.3092	100.0000	1203	31518	31318	0.3095	5172	569.25
scaffold_295	5142.9160	1203	0.3757	100.0000	1203	30773	31241	0.3787	5339	844.29
scaffold_296	78.6122	1199	0.5179	100.0000	1199	459	476	0.5244	81	20.66
scaffold_297	1011.7324	1196	0.4557	100.0000	1196	6090	5900	0.4631	771	809.71
scaffold_298	56.5273	1189	0.4256	100.0000	1189	320	347	0.4471	56	17.65
scaffold_299	80.0093	1189	0.4903	100.0000	1189	462	491	0.5001	86	20.44
scaffold_300	443.5411	1168	0.4957	100.0000	1168	2509	2625	0.4942	423	207.29
scaffold_301	157.1681	1148	0.5305	100.0000	1148	897	940	0.5323	160	23.52
scaffold_302	4937.3461	1147	0.3130	100.0000	1147	28400	27892	0.3142	5233	992.47
scaffold_303	218.6053	1135	0.4335	100.0000	1135	1242	1216	0.4712	119	212.13
scaffold_304	234.3892	1128	0.4991	100.0000	1128	1354	1277	0.5028	248	54.95
scaffold_305	156.1337	1122	0.4786	100.0000	1122	884	882	0.4834	162	27.12
scaffold_306	452.2906	1091	0.5353	100.0000	1091	2446	2452	0.5372	465	106.67
scaffold_307	71.7523	1086	0.4576	100.0000	1086	410	362	0.4814	65	36.95
