#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_92	40.0871	31305	0.4939	100.0000	31305	6233	6191	0.4999	40	8.76
scaffold_93	39.3618	30320	0.4830	100.0000	30320	5926	5885	0.5022	41	11.18
scaffold_94	62.3888	24580	0.4710	100.0000	24580	7562	7630	0.4229	44	54.68
scaffold_95	55.4695	20581	0.4995	100.0000	20581	5616	5689	0.5024	47	22.58
scaffold_96	45.7481	20171	0.5077	100.0000	20171	4556	4580	0.5096	46	8.28
scaffold_97	40.8741	20056	0.5156	100.0000	20056	4055	4060	0.5182	41	8.07
scaffold_98	62.6012	18911	0.5070	100.0000	18911	5857	5837	0.5108	52	28.60
scaffold_99	44.4427	18082	0.5121	100.0000	18082	3958	3993	0.5141	44	8.81
scaffold_100	46.7879	18020	0.5157	100.0000	18020	4169	4185	0.5255	46	11.25
scaffold_101	45.5719	17105	0.4946	100.0000	17105	3866	3863	0.4977	46	9.17
scaffold_102	42.3987	14629	0.5151	100.0000	14629	3069	3081	0.5194	42	8.28
scaffold_103	55.9403	13281	0.4822	100.0000	13281	3666	3694	0.4894	49	22.71
scaffold_104	44.9461	13010	0.4981	100.0000	13010	2904	2895	0.5021	44	9.88
scaffold_105	51.8362	12200	0.5041	100.0000	12200	3150	3121	0.5066	51	11.96
scaffold_106	42.2144	12086	0.4915	100.0000	12086	2526	2528	0.4943	42	8.53
scaffold_107	42.3914	11417	0.5025	100.0000	11417	2403	2390	0.5067	43	9.07
scaffold_108	39.0496	11341	0.5059	100.0000	11341	2195	2188	0.5085	39	8.10
scaffold_109	42.2792	11282	0.4760	100.0000	11282	2357	2374	0.4795	42	7.76
scaffold_110	19.4474	11197	0.2959	100.0000	11197	1086	1070	0.3123	18	8.71
scaffold_111	40.9218	11170	0.5141	100.0000	11170	2234	2291	0.5174	41	8.22
scaffold_112	82.4511	10886	0.4871	100.0000	10886	4401	4432	0.4905	83	14.02
scaffold_113	40.8746	10527	0.5018	100.0000	10527	2138	2129	0.5033	39	11.20
scaffold_114	45.4176	10386	0.5186	100.0000	10386	2332	2342	0.5228	45	9.62
scaffold_115	174.2166	10278	0.2429	100.0000	10278	8828	8768	0.2560	176	54.95
scaffold_116	83.8766	8962	0.4923	100.0000	8962	3720	3728	0.4968	82	16.73
scaffold_117	149.6339	8340	0.3878	100.0000	8340	6101	6241	0.4340	51	143.72
scaffold_118	38.2929	8275	0.4903	100.0000	8275	1575	1564	0.4947	38	7.87
scaffold_119	47.2110	7973	0.5302	100.0000	7973	1868	1863	0.5329	47	9.19
scaffold_120	38.7474	7806	0.4477	99.9359	7801	1516	1479	0.4669	38	11.05
scaffold_121	37.2360	6712	0.4675	100.0000	6712	1237	1237	0.4788	37	9.11
scaffold_122	500.8420	6525	0.5473	100.0000	6525	16150	16228	0.5570	499	77.78
scaffold_123	82.7319	6114	0.4926	100.0000	6114	2512	2498	0.4949	82	15.75
scaffold_124	47.5013	6042	0.5010	100.0000	6042	1450	1403	0.5070	43	17.35
scaffold_125	7.3807	6020	0.2264	100.0000	6020	219	221	0.2353	7	3.20
scaffold_126	200.3239	5810	0.2926	100.0000	5810	5683	5851	0.3087	212	54.40
scaffold_127	33.2135	5678	0.3927	100.0000	5678	921	878	0.4297	33	14.67
scaffold_128	196.4431	5613	0.2606	100.0000	5613	5431	5492	0.2854	209	74.17
scaffold_129	79.0706	5609	0.5006	100.0000	5609	2210	2190	0.5018	79	12.28
scaffold_130	58.8663	5424	0.5015	100.0000	5424	1559	1590	0.5120	51	23.70
scaffold_131	35.8389	5414	0.4826	100.0000	5414	963	961	0.4838	36	7.18
scaffold_132	11.7234	5379	0.2160	100.0000	5379	307	320	0.2376	11	6.47
scaffold_133	12.2849	5223	0.2433	100.0000	5223	299	336	0.2520	12	5.30
scaffold_134	93.0637	5146	0.5031	100.0000	5146	2422	2346	0.5011	84	54.84
scaffold_135	38.4974	4574	0.4440	100.0000	4574	870	873	0.4574	36	14.36
scaffold_136	8.9154	4527	0.2366	100.0000	4527	199	200	0.2418	9	3.56
scaffold_137	117.5477	4468	0.3955	100.0000	4468	2396	2420	0.3981	116	39.06
scaffold_138	40.7290	4126	0.4515	100.0000	4126	822	843	0.5030	47	17.18
scaffold_139	15.4266	4020	0.2378	100.0000	4020	295	318	0.2428	15	5.76
scaffold_140	79.3174	4004	0.4810	100.0000	4004	1576	1570	0.4843	80	11.76
scaffold_141	40.8605	3985	0.5039	100.0000	3985	799	818	0.5087	41	7.92
scaffold_142	17.5758	3897	0.2474	100.0000	3897	310	332	0.2525	17	6.09
scaffold_143	28.0706	3755	0.3971	100.0000	3755	525	519	0.3953	28	5.85
scaffold_144	38.3882	3676	0.4935	100.0000	3676	710	688	0.4952	39	8.49
scaffold_145	23.8514	3662	0.3271	100.0000	3662	430	437	0.3342	23	7.13
scaffold_146	41.5878	3639	0.5081	100.0000	3639	744	759	0.5100	42	9.14
scaffold_147	33.6021	3373	0.2416	100.0000	3373	544	592	0.2781	30	18.84
scaffold_148	88.1441	3346	0.4952	100.0000	3346	1444	1480	0.4991	91	14.53
scaffold_149	60.9728	3344	0.3741	100.0000	3344	1014	1008	0.3759	60	16.80
scaffold_150	45.7707	3319	0.4944	100.0000	3319	757	756	0.4980	43	14.34
scaffold_151	17.8598	3252	0.2909	98.0320	3188	284	292	0.2993	18	5.42
scaffold_152	41.0173	3233	0.4810	100.0000	3233	648	667	0.4839	42	8.61
scaffold_153	49.8680	3190	0.5188	100.0000	3190	791	787	0.5225	50	11.31
scaffold_154	16.5551	3185	0.2283	100.0000	3185	270	237	0.2348	17	6.00
scaffold_155	123.6276	3053	0.3662	100.0000	3053	1874	1865	0.4750	27	190.71
scaffold_156	313.1163	2976	0.5118	100.0000	2976	4631	4602	0.5151	321	51.31
scaffold_157	23.9398	2905	0.3170	100.0000	2905	327	363	0.3365	25	8.37
scaffold_158	212.4339	2844	0.5359	100.0000	2844	3013	2975	0.5369	217	33.73
scaffold_159	18.1842	2812	0.2731	100.0000	2812	250	257	0.2776	19	6.17
scaffold_160	76.8569	2740	0.4818	100.0000	2740	1051	1037	0.4885	80	16.96
scaffold_161	8.0548	2645	0.2389	100.0000	2645	107	103	0.2443	8	3.71
scaffold_162	15.0824	2524	0.2361	100.0000	2524	165	213	0.2547	13	9.31
scaffold_163	14.8255	2441	0.2282	100.0000	2441	181	177	0.2438	14	6.16
scaffold_164	36.1043	2425	0.4800	100.0000	2425	431	436	0.4842	36	7.89
scaffold_165	6.9338	2372	0.2159	100.0000	2372	83	80	0.2266	7	3.22
scaffold_166	74.3603	2362	0.4776	100.0000	2362	871	867	0.4864	73	18.83
scaffold_167	48.3567	2358	0.5640	100.0000	2358	581	556	0.5688	49	10.98
scaffold_168	45.1932	2231	0.5164	100.0000	2231	485	513	0.5200	47	9.47
scaffold_169	15.2388	2219	0.2289	100.0000	2219	184	152	0.2354	15	5.10
scaffold_170	88.6198	2212	0.5298	100.0000	2212	956	990	0.5323	90	17.67
scaffold_171	14.4646	2163	0.2423	100.0000	2163	152	159	0.2397	14	3.28
scaffold_172	42.7432	2122	0.5146	100.0000	2122	455	449	0.5112	43	12.29
scaffold_173	336.0949	2108	0.4682	100.0000	2108	3615	3412	0.4773	464	209.86
scaffold_174	61.8417	2078	0.3869	100.0000	2078	650	640	0.3841	61	9.39
scaffold_175	85.5704	2046	0.5523	100.0000	2046	881	855	0.5521	87	15.49
scaffold_176	81.0726	2039	0.4939	100.0000	2039	819	822	0.4953	82	13.76
scaffold_177	45.9686	1945	0.4823	100.0000	1945	440	446	0.4837	47	12.80
scaffold_178	7.7175	1922	0.2435	100.0000	1922	73	74	0.2558	8	3.24
scaffold_179	22.2529	1894	0.2914	100.0000	1894	210	208	0.3019	21	6.90
scaffold_180	438.2962	1867	0.5699	100.0000	1867	4092	4045	0.5668	453	61.37
scaffold_181	369.1179	1840	0.4620	100.0000	1840	3384	3389	0.4638	390	61.34
scaffold_182	46.9847	1831	0.4888	100.0000	1831	421	438	0.4912	45	12.41
scaffold_183	439.0572	1783	0.4936	100.0000	1783	3922	3875	0.4891	453	66.56
scaffold_184	7.2408	1765	0.2346	100.0000	1765	63	63	0.2483	6	3.36
scaffold_185	24.5340	1751	0.3215	100.0000	1751	204	223	0.3351	23	7.98
scaffold_186	9.4287	1740	0.1954	100.0000	1740	84	78	0.2010	9	3.58
scaffold_187	34.8167	1740	0.3586	100.0000	1740	304	302	0.3711	32	12.01
scaffold_188	38.1559	1738	0.4281	100.0000	1738	347	322	0.4345	32	22.82
scaffold_189	423.1324	1729	0.5946	100.0000	1729	3424	3794	0.6194	502	179.03
scaffold_190	56.6629	1700	0.3071	100.0000	1700	464	490	0.3065	56	7.01
scaffold_191	26.1054	1680	0.3387	100.0000	1680	202	233	0.3342	26	8.44
scaffold_192	68.2331	1643	0.4760	100.0000	1643	565	551	0.4757	69	13.49
scaffold_193	285.6364	1617	0.4440	100.0000	1617	2242	2346	0.4477	282	81.88
scaffold_194	39.6618	1582	0.2781	100.0000	1582	252	283	0.2946	43	20.55
scaffold_195	81.7925	1581	0.4940	100.0000	1581	639	654	0.4979	83	12.71
scaffold_196	58.6472	1556	0.4640	100.0000	1556	481	441	0.4700	58	10.87
scaffold_197	434.2286	1553	0.4816	100.0000	1553	3466	3288	0.4844	435	78.93
scaffold_198	418.3478	1544	0.4883	100.0000	1544	3190	3294	0.4897	420	55.03
scaffold_199	14.7592	1520	0.2888	100.0000	1520	120	106	0.3304	12	9.25
scaffold_200	27.4295	1460	0.4014	100.0000	1460	180	219	0.3999	27	5.67
scaffold_201	162.1149	1454	0.5873	100.0000	1454	1155	1204	0.5924	163	29.77
scaffold_202	89.9100	1434	0.4679	100.0000	1434	647	655	0.4780	91	11.23
scaffold_203	159.8175	1381	0.4859	100.0000	1381	1119	1073	0.4968	144	63.84
scaffold_204	117.0570	1368	0.4788	100.0000	1368	774	819	0.4785	92	62.78
scaffold_205	18.5274	1350	0.3407	100.0000	1350	120	128	0.3429	20	6.61
scaffold_206	514.9194	1302	0.4447	100.0000	1302	3290	3115	0.4431	312	404.38
scaffold_207	27.1700	1288	0.2795	100.0000	1288	161	186	0.2748	28	7.00
scaffold_208	30.7405	1268	0.4661	100.0000	1268	194	194	0.4681	30	6.55
scaffold_209	5.7463	1072	0.1660	100.0000	1072	30	31	0.1720	6	2.55
scaffold_210	68.0609	1067	0.4855	100.0000	1067	361	361	0.4876	69	18.38
scaffold_211	54.6386	1046	0.2294	100.0000	1046	249	314	0.2278	56	28.56
scaffold_212	26.3984	1024	0.2910	100.0000	1024	147	122	0.3030	28	10.00
scaffold_213	79.1766	1019	0.5123	100.0000	1019	406	396	0.5140	80	19.46
scaffold_214	28.8996	1016	0.2136	100.0000	1016	140	152	0.2182	30	9.79
