#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_36	43.7056	301689	0.4951	100.0000	301689	64830	64861	0.5044	42	23.96
scaffold_37	44.2152	287103	0.5102	100.0000	287103	62710	62659	0.5136	44	9.04
scaffold_38	44.3860	282940	0.5111	100.0000	282940	61942	61931	0.5140	44	8.63
scaffold_39	43.3487	272378	0.5105	99.9791	272321	58279	58327	0.5132	43	8.91
scaffold_40	46.0952	267632	0.5125	100.0000	267632	60871	60825	0.5159	46	9.17
scaffold_41	44.5269	266649	0.5111	100.0000	266649	58599	58612	0.5143	44	8.44
scaffold_42	45.8053	262521	0.5090	100.0000	262521	59231	59176	0.5133	44	17.93
scaffold_43	44.3865	255813	0.5117	100.0000	255813	56185	56179	0.5147	44	8.76
scaffold_44	43.9734	235676	0.5108	100.0000	235676	51246	51226	0.5135	44	8.31
scaffold_45	45.8472	206187	0.5135	100.0000	206187	46853	46688	0.5164	45	17.70
scaffold_46	45.5724	204326	0.5126	100.0000	204326	46021	45976	0.5164	45	9.22
scaffold_47	47.2622	196564	0.5037	100.0000	196564	45995	45934	0.4974	44	22.07
scaffold_48	44.9199	186835	0.5088	100.0000	186835	41479	41504	0.5123	45	8.61
scaffold_49	43.6049	182459	0.5102	100.0000	182459	39093	39156	0.5142	43	8.76
scaffold_50	45.2602	171226	0.5063	99.9544	171148	37993	38056	0.5114	45	14.35
scaffold_51	41.9372	170888	0.5126	100.0000	170888	35229	35180	0.5151	42	7.79
scaffold_52	44.0284	168492	0.5065	100.0000	168492	36713	36724	0.5113	44	9.31
scaffold_53	44.8354	148356	0.5125	100.0000	148356	32815	32777	0.5149	45	8.39
scaffold_54	47.2275	146907	0.5059	100.0000	146907	34488	34187	0.5049	42	47.75
scaffold_55	42.5768	145855	0.5095	100.0000	145855	30684	30718	0.5126	42	8.65
scaffold_56	43.6101	144839	0.5071	100.0000	144839	31170	31191	0.5120	43	9.33
scaffold_57	44.2831	139551	0.5072	100.0000	139551	30477	30485	0.5105	44	8.66
scaffold_58	43.4552	119910	0.5077	100.0000	119910	25679	25721	0.5131	44	9.31
scaffold_59	45.9751	117048	0.5118	100.0000	117048	26610	26619	0.5179	45	9.96
scaffold_60	50.6157	109045	0.5007	100.0000	109045	24125	24173	0.5061	46	19.51
scaffold_61	44.4195	101421	0.5144	100.0000	101421	22284	22248	0.5182	44	8.66
scaffold_62	39.7910	99022	0.4743	99.9111	98934	19411	19422	0.4848	40	10.09
scaffold_63	46.0130	98207	0.5043	100.0000	98207	22313	22461	0.5046	45	13.64
scaffold_64	43.6136	87076	0.5099	100.0000	87076	18790	18795	0.5117	44	7.98
scaffold_65	43.4921	86822	0.5088	100.0000	86822	18603	18637	0.5109	43	8.00
scaffold_66	45.6601	70182	0.5142	100.0000	70182	15863	15860	0.5177	45	8.59
scaffold_67	44.2309	57213	0.5076	100.0000	57213	12540	12505	0.5112	44	8.87
scaffold_68	44.1280	55590	0.5084	100.0000	55590	12134	12147	0.5119	44	8.13
scaffold_69	44.6203	54387	0.5104	100.0000	54387	11987	12030	0.5132	44	9.16
scaffold_70	40.9042	45353	0.4942	100.0000	45353	9177	9184	0.5073	41	9.81
scaffold_71	46.0691	35673	0.5107	100.0000	35673	8018	8100	0.5148	45	10.90
scaffold_72	41.5627	35578	0.4937	100.0000	35578	7324	7315	0.5035	41	9.77
scaffold_73	46.4591	34722	0.4990	100.0000	34722	7719	7728	0.5037	42	16.48
scaffold_74	38.4988	33615	0.4547	100.0000	33615	6393	6420	0.4901	41	13.99
scaffold_75	38.0298	27264	0.4886	100.0000	27264	5165	5103	0.4937	38	8.48
scaffold_76	46.0846	20316	0.5034	100.0000	20316	4631	4643	0.5118	46	10.38
scaffold_77	55.9572	18567	0.5157	100.0000	18567	5164	5133	0.5317	47	59.09
scaffold_78	47.7900	17285	0.4943	100.0000	17285	4085	4057	0.4967	46	21.37
scaffold_79	46.5331	16580	0.5166	100.0000	16580	3814	3830	0.5212	46	11.44
scaffold_80	51.8304	16063	0.5012	100.0000	16063	4127	4117	0.5040	50	14.21
scaffold_81	42.7296	13806	0.5048	100.0000	13806	2917	2922	0.5073	42	10.72
scaffold_82	124.9234	13610	0.5157	100.0000	13610	8426	8430	0.5183	125	14.88
scaffold_83	9.1824	13407	0.2303	99.9329	13398	626	593	0.2365	8	4.56
scaffold_84	70.5475	12818	0.4767	100.0000	12818	4398	4506	0.5090	47	150.18
scaffold_85	85.1211	12455	0.4862	100.0000	12455	5276	5230	0.4904	83	17.83
scaffold_86	42.0180	11488	0.4916	100.0000	11488	2388	2400	0.4930	42	8.55
scaffold_87	42.4236	11393	0.5028	100.0000	11393	2399	2388	0.5066	43	9.01
scaffold_88	42.2105	11258	0.4758	100.0000	11258	2352	2363	0.4794	42	7.80
scaffold_89	42.8130	11193	0.5065	100.0000	11193	2373	2375	0.5098	42	8.95
scaffold_90	41.0037	11158	0.5142	100.0000	11158	2236	2297	0.5174	41	8.09
scaffold_91	45.1778	10362	0.5189	100.0000	10362	2330	2307	0.5226	45	10.06
scaffold_92	174.3799	10254	0.2429	100.0000	10254	8760	8820	0.2560	176	54.81
scaffold_93	23.4236	10242	0.2564	100.0000	10242	1107	1090	0.2962	17	20.78
scaffold_94	40.1761	10011	0.5028	100.0000	10011	1985	1997	0.5052	39	12.31
scaffold_95	36.5700	9492	0.4473	100.0000	9492	1734	1706	0.4629	38	10.48
scaffold_96	1715.0923	8934	0.5109	100.0000	8934	76165	75590	0.5154	1726	217.77
scaffold_97	66.0657	8305	0.4985	100.0000	8305	2705	2723	0.5045	66	22.04
scaffold_98	44.0617	8281	0.4962	100.0000	8281	1802	1813	0.5012	43	9.31
scaffold_99	38.3569	8251	0.4901	100.0000	8251	1573	1563	0.4947	38	7.77
scaffold_100	39.2182	8075	0.4757	100.0000	8075	1570	1563	0.4770	37	10.89
scaffold_101	381.1715	7967	0.4709	100.0000	7967	15054	14960	0.4817	416	109.25
scaffold_102	40.4641	7281	0.4667	100.0000	7281	1483	1438	0.4745	39	10.10
scaffold_103	79.8379	7225	0.4988	100.0000	7225	2831	2821	0.5006	80	12.44
scaffold_104	7.4180	6929	0.2302	100.0000	6929	252	255	0.2390	7	3.47
scaffold_105	44.4751	6715	0.4013	100.0000	6715	1507	1446	0.4392	33	44.41
scaffold_106	79.6979	6084	0.4874	100.0000	6084	2428	2373	0.4947	81	19.65
scaffold_107	48.7313	5880	0.5316	100.0000	5880	1402	1438	0.5279	48	15.16
scaffold_108	200.5258	5799	0.2923	100.0000	5799	5835	5687	0.3087	212	54.37
scaffold_109	35.8198	5634	0.3933	100.0000	5634	945	1009	0.4308	33	24.19
scaffold_110	197.1039	5613	0.2606	100.0000	5613	5454	5516	0.2852	209	73.20
scaffold_111	35.8748	5390	0.4822	100.0000	5390	956	961	0.4837	36	7.11
scaffold_112	12.2161	5211	0.2426	100.0000	5211	299	331	0.2506	12	5.15
scaffold_113	17.6908	5051	0.3017	100.0000	5051	438	448	0.3044	18	5.09
scaffold_114	22.1859	4728	0.3033	100.0000	4728	514	526	0.3370	19	11.58
scaffold_115	165.5519	4704	0.4003	100.0000	4704	2936	2935	0.4025	157	33.95
scaffold_116	45.7130	4585	0.5023	100.0000	4585	1062	1025	0.5048	44	10.36
scaffold_117	524.7535	4454	0.5727	100.0000	4454	11553	11622	0.5782	520	71.22
scaffold_118	88.4573	4218	0.5000	100.0000	4218	1848	1869	0.5023	87	17.86
scaffold_119	78.1634	4045	0.4944	100.0000	4045	1570	1572	0.4979	76	14.66
scaffold_120	16.5386	3873	0.2448	100.0000	3873	328	308	0.2508	16	5.97
scaffold_121	17.8382	3819	0.2815	100.0000	3819	345	332	0.2815	17	6.14
scaffold_122	28.1640	3731	0.3956	100.0000	3731	525	518	0.3953	28	5.67
scaffold_123	42.7194	3625	0.4828	100.0000	3625	772	769	0.4875	43	9.55
scaffold_124	38.9370	3542	0.4921	100.0000	3542	678	688	0.4952	39	7.81
scaffold_125	88.2965	3346	0.4952	100.0000	3346	1483	1447	0.4990	91	14.22
scaffold_126	21.2013	3199	0.2510	100.0000	3199	325	348	0.2721	19	10.04
scaffold_127	49.8683	3166	0.5183	100.0000	3166	786	781	0.5230	50	11.30
scaffold_128	20.4357	3140	0.2248	100.0000	3140	334	303	0.2376	18	10.14
scaffold_129	83.0951	3050	0.4813	100.0000	3050	1276	1251	0.4828	83	11.96
scaffold_130	86.0892	3016	0.4105	100.0000	3016	1340	1233	0.4467	74	53.26
scaffold_131	34.0676	3003	0.2637	100.0000	3003	466	549	0.3064	32	17.18
scaffold_132	37.0388	2961	0.3212	100.0000	2961	524	562	0.3324	37	9.51
scaffold_133	311.5732	2952	0.5112	100.0000	2952	4554	4553	0.5149	319	54.34
scaffold_134	27.4479	2724	0.3488	100.0000	2724	381	364	0.3581	25	10.28
scaffold_135	78.2394	2715	0.4759	100.0000	2715	1065	1049	0.4788	79	10.41
scaffold_136	87.9235	2705	0.3645	100.0000	2705	1209	1149	0.4360	31	133.89
scaffold_137	24.1350	2688	0.3185	100.0000	2688	308	338	0.3367	25	8.39
scaffold_138	192.3674	2553	0.4559	100.0000	2553	2433	2436	0.4469	205	96.07
scaffold_139	214.0698	2535	0.5254	100.0000	2535	2672	2711	0.5263	218	29.85
scaffold_140	14.6700	2512	0.2345	100.0000	2512	206	159	0.2466	13	8.51
scaffold_141	54.5550	2481	0.3176	100.0000	2481	716	566	0.2710	34	44.30
scaffold_142	157.8016	2429	0.3593	100.0000	2429	1661	1882	0.4284	34	242.86
scaffold_143	37.2495	2401	0.4802	100.0000	2401	450	449	0.4842	36	7.56
scaffold_144	45.2460	2207	0.5174	100.0000	2207	508	481	0.5198	47	9.47
scaffold_145	94.9272	2157	0.5429	100.0000	2157	1032	1028	0.5447	94	10.69
scaffold_146	14.4572	2137	0.2387	100.0000	2137	149	159	0.2374	14	3.22
scaffold_147	86.1207	2046	0.5523	100.0000	2046	886	864	0.5523	88	14.40
scaffold_148	1682.5619	2034	0.5206	100.0000	2034	16900	17209	0.5231	1678	216.87
scaffold_149	20.4380	2032	0.2574	100.0000	2032	207	205	0.2586	19	8.23
scaffold_150	81.3761	1957	0.4921	100.0000	1957	792	789	0.4945	82	14.03
scaffold_151	62.8126	1921	0.4815	100.0000	1921	606	610	0.4896	59	17.09
scaffold_152	88.2191	1885	0.5406	100.0000	1885	836	818	0.5446	90	19.01
scaffold_153	39.7967	1854	0.4746	100.0000	1854	366	374	0.4731	38	13.97
scaffold_154	456.4218	1835	0.4959	100.0000	1835	4171	4156	0.4998	433	123.90
scaffold_155	426.3958	1809	0.4815	100.0000	1809	3862	3796	0.4845	437	72.27
scaffold_156	45.6624	1807	0.4903	100.0000	1807	419	401	0.4907	45	14.47
scaffold_157	8.0847	1807	0.2441	100.0000	1807	74	71	0.2562	8	2.94
scaffold_158	425.1154	1759	0.4838	100.0000	1759	3705	3718	0.4822	441	76.85
scaffold_159	28.4399	1739	0.3364	100.0000	1739	242	247	0.3370	26	13.49
scaffold_160	24.5570	1727	0.3179	100.0000	1727	201	221	0.3328	23	7.89
scaffold_161	91.8079	1713	0.5155	100.0000	1713	772	799	0.5185	94	14.89
scaffold_162	82.3229	1700	0.4976	100.0000	1700	701	710	0.5023	83	9.50
scaffold_163	84.7513	1677	0.5057	100.0000	1677	723	704	0.5043	86	12.88
scaffold_164	82.2109	1674	0.4940	100.0000	1674	684	696	0.4950	83	12.06
scaffold_165	18.6399	1633	0.2945	100.0000	1633	158	152	0.3393	14	15.98
scaffold_166	58.3896	1630	0.3669	100.0000	1630	481	463	0.3758	56	18.84
scaffold_167	21.5902	1618	0.3232	100.0000	1618	176	170	0.3239	22	6.53
scaffold_168	63.3069	1574	0.4625	100.0000	1574	524	479	0.4779	58	24.15
scaffold_169	39.0419	1553	0.2762	100.0000	1553	251	281	0.2926	42	19.44
scaffold_170	83.1993	1490	0.4953	100.0000	1490	612	642	0.4993	81	12.99
scaffold_171	21.9247	1475	0.3315	100.0000	1475	167	154	0.3392	23	5.86
scaffold_172	8.0340	1469	0.1906	100.0000	1469	60	57	0.1969	8	3.15
scaffold_173	79.3449	1467	0.4731	100.0000	1467	570	589	0.4795	77	15.07
scaffold_174	538.8431	1421	0.6172	100.0000	1421	3881	3422	0.6181	533	113.14
scaffold_175	432.8792	1391	0.4867	100.0000	1391	3045	2972	0.4955	448	77.17
scaffold_176	160.7709	1362	0.4604	100.0000	1362	1048	1127	0.4562	155	51.13
scaffold_177	55.9588	1359	0.3694	100.0000	1359	398	358	0.3801	52	23.15
scaffold_178	27.1930	1264	0.2729	100.0000	1264	183	159	0.2719	28	6.90
scaffold_179	28.5356	1249	0.3371	100.0000	1249	164	191	0.3295	28	7.45
scaffold_180	93.4795	1243	0.4859	100.0000	1243	569	611	0.4898	94	16.21
scaffold_181	72.8251	1229	0.4304	100.0000	1229	443	462	0.4342	69	13.80
scaffold_182	64.8981	1207	0.4739	100.0000	1207	388	392	0.4738	66	13.03
scaffold_183	26.1383	1193	0.3261	100.0000	1193	152	159	0.3218	25	8.63
scaffold_184	31.1731	1184	0.4611	100.0000	1184	189	187	0.4625	30	6.83
scaffold_185	57.4571	1177	0.3314	100.0000	1177	344	339	0.3347	57	10.43
scaffold_186	95.9079	1173	0.5175	100.0000	1173	562	572	0.5221	94	16.39
scaffold_187	31.8908	1007	0.2135	100.0000	1007	152	168	0.2240	35	9.96
scaffold_188	25.9440	1000	0.2850	100.0000	1000	143	117	0.2975	26	9.63
