#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_32	47.5965	372885	0.5077	100.0000	372885	87754	87755	0.5127	47	9.76
scaffold_33	45.3392	333002	0.4933	100.0000	333002	74578	74449	0.5006	45	22.32
scaffold_34	47.4613	302715	0.5063	99.9666	302614	70718	70734	0.5122	47	9.81
scaffold_35	48.0707	282940	0.5111	100.0000	282940	66974	67017	0.5145	48	8.76
scaffold_36	47.5942	268263	0.5091	100.0000	268263	63049	63037	0.5143	47	9.56
scaffold_37	48.6351	267630	0.5125	100.0000	267630	63989	64046	0.5158	48	9.29
scaffold_38	48.0877	261117	0.5091	100.0000	261117	61654	61650	0.5144	47	18.85
scaffold_39	47.3517	255870	0.5100	100.0000	255870	59850	59810	0.5142	47	9.40
scaffold_40	47.6739	243183	0.5096	100.0000	243183	57224	57253	0.5137	47	9.23
scaffold_41	44.4963	230750	0.4942	100.0000	230750	50759	50737	0.5049	45	11.13
scaffold_42	46.8852	209850	0.5059	100.0000	209850	48692	48668	0.5135	47	10.17
scaffold_43	50.0172	206299	0.5135	100.0000	206299	50765	50744	0.5170	48	39.35
scaffold_44	47.7893	198266	0.5012	100.0000	198266	46878	46898	0.5064	47	11.11
scaffold_45	48.4630	186721	0.5088	100.0000	186721	44690	44674	0.5126	48	9.59
scaffold_46	47.3319	182528	0.5100	100.0000	182528	42769	42719	0.5147	47	9.14
scaffold_47	46.9426	171626	0.5110	100.0000	171626	39833	39847	0.5154	47	9.48
scaffold_48	48.0903	171084	0.5070	99.9474	170994	40652	40710	0.5116	47	14.90
scaffold_49	47.3102	168475	0.5065	100.0000	168475	39442	39358	0.5116	47	9.79
scaffold_50	47.4995	163565	0.5041	100.0000	163565	38189	38180	0.5130	48	10.46
scaffold_51	48.0830	148356	0.5125	100.0000	148356	35195	35184	0.5158	48	8.96
scaffold_52	47.6517	145856	0.5095	100.0000	145856	34369	34393	0.5132	47	9.39
scaffold_53	46.9688	144826	0.5070	100.0000	144826	33633	33618	0.5119	47	9.60
scaffold_54	46.5626	139045	0.5075	100.0000	139045	32005	31976	0.5108	45	19.36
scaffold_55	47.8138	119896	0.5078	99.9433	119828	28107	28081	0.5132	48	9.94
scaffold_56	48.8634	117109	0.5118	100.0000	117109	28270	28216	0.5179	48	10.21
scaffold_57	47.1111	103220	0.5104	100.0000	103220	23972	24037	0.5150	46	9.89
scaffold_58	47.3434	97118	0.5076	100.0000	97118	22681	22673	0.5119	47	8.88
scaffold_59	46.4996	91042	0.5011	100.0000	91042	20861	20828	0.5068	46	9.70
scaffold_60	47.6273	87076	0.5099	100.0000	87076	20521	20533	0.5128	47	9.64
scaffold_61	47.0106	86822	0.5088	100.0000	86822	20144	20146	0.5123	46	9.13
scaffold_62	48.3287	70182	0.5142	100.0000	70182	16787	16760	0.5173	48	9.09
scaffold_63	49.8058	68989	0.5076	100.0000	68989	16901	16891	0.5157	47	22.81
scaffold_64	50.7688	62816	0.4942	100.0000	62816	15734	15750	0.5003	46	36.69
scaffold_65	47.3473	57213	0.5076	100.0000	57213	13353	13383	0.5117	46	10.04
scaffold_66	48.0450	55834	0.5080	100.0000	55834	13265	13220	0.5088	46	21.76
scaffold_67	46.8381	54397	0.5104	100.0000	54397	12644	12571	0.5138	47	9.24
scaffold_68	46.0419	54363	0.5035	100.0000	54363	12410	12358	0.5078	45	12.04
scaffold_69	44.8999	45353	0.4942	100.0000	45353	10067	10084	0.5058	45	10.67
scaffold_70	47.9094	43432	0.5148	100.0000	43432	10309	10281	0.5193	48	10.08
scaffold_71	39.1446	36375	0.3965	99.9753	36366	7037	7034	0.4453	31	65.61
scaffold_72	44.6579	35018	0.4979	100.0000	35018	7720	7758	0.5042	44	9.34
scaffold_73	48.1425	34981	0.5114	100.0000	34981	8313	8369	0.5163	46	13.22
scaffold_74	56.1055	31872	0.4971	100.0000	31872	7214	7156	0.5022	47	23.76
scaffold_75	43.5939	28651	0.4891	100.0000	28651	6164	6197	0.4926	42	11.53
scaffold_76	41.5183	27275	0.4887	100.0000	27275	5585	5623	0.4921	41	9.61
scaffold_77	68.2998	25994	0.4952	100.0000	25994	8782	8805	0.4970	64	25.32
scaffold_78	50.0922	24151	0.4918	100.0000	24151	5987	6004	0.4960	48	14.55
scaffold_79	46.2896	21332	0.5008	100.0000	21332	4904	4879	0.5100	44	14.15
scaffold_80	55.6512	19132	0.5129	100.0000	19132	5260	5291	0.5240	46	34.51
scaffold_81	55.8288	18425	0.5150	100.0000	18425	5094	5080	0.5279	48	58.83
scaffold_82	46.5741	17285	0.4943	100.0000	17285	3953	3959	0.4980	46	15.38
scaffold_83	12.6216	15361	0.2314	100.0000	15361	964	952	0.2391	12	5.25
scaffold_84	44.5851	13806	0.5048	100.0000	13806	3052	3039	0.5067	43	13.53
scaffold_85	145.8071	13610	0.5157	100.0000	13610	9834	9832	0.5189	145	18.45
scaffold_86	45.5923	12986	0.4982	100.0000	12986	2931	2930	0.5011	45	9.22
scaffold_87	56.3795	12472	0.4093	100.0000	12472	3440	3520	0.4456	33	76.16
scaffold_88	46.4835	12063	0.4915	100.0000	12063	2778	2776	0.4942	45	9.28
scaffold_89	44.9867	11393	0.5028	100.0000	11393	2544	2532	0.5066	45	9.56
scaffold_90	47.8107	11155	0.5142	100.0000	11155	2660	2624	0.5186	48	8.43
scaffold_91	46.9801	10503	0.5020	100.0000	10503	2442	2447	0.5040	46	11.86
scaffold_92	47.3287	10362	0.5189	100.0000	10362	2434	2418	0.5227	47	9.48
scaffold_93	58.5847	10297	0.3957	100.0000	10297	3001	2980	0.4827	49	42.40
scaffold_94	97.5096	10254	0.2429	100.0000	10254	4928	4969	0.2538	103	27.53
scaffold_95	40.6636	9493	0.4474	100.0000	9493	1918	1907	0.4550	41	9.33
scaffold_96	329.0579	8772	0.4349	100.0000	8772	14083	14144	0.4824	391	229.79
scaffold_97	40.2963	8251	0.4901	100.0000	8251	1657	1637	0.4957	40	9.04
scaffold_98	43.7240	8075	0.4757	100.0000	8075	1750	1746	0.4752	42	13.78
scaffold_99	50.4158	7997	0.5299	100.0000	7997	1998	1998	0.5329	51	9.48
scaffold_100	1657.3338	7337	0.5037	100.0000	7337	60465	60264	0.5092	1663	222.23
scaffold_101	39.0920	7285	0.4666	100.0000	7285	1404	1415	0.4749	38	11.71
scaffold_102	87.2338	7266	0.4996	100.0000	7266	3130	3102	0.5009	87	13.28
scaffold_103	62.0326	6837	0.5029	100.0000	6837	2094	2121	0.5064	54	23.04
scaffold_104	83.3625	5705	0.4858	100.0000	5705	2374	2335	0.4923	86	19.86
scaffold_105	38.9761	5699	0.3908	100.0000	5699	1142	1058	0.4212	35	20.67
scaffold_106	60.4552	5507	0.5366	100.0000	5507	1659	1647	0.5348	55	19.12
scaffold_107	41.1083	5390	0.4822	100.0000	5390	1093	1102	0.4849	41	8.08
scaffold_108	96.8784	5363	0.3709	100.0000	5363	2549	2597	0.4097	64	96.34
scaffold_109	17.6530	5355	0.2153	100.0000	5355	478	457	0.2260	18	6.18
scaffold_110	44.3945	5272	0.4962	100.0000	5272	1171	1154	0.4999	44	10.67
scaffold_111	21.0708	4832	0.3030	100.0000	4832	506	503	0.3052	21	5.34
scaffold_112	117.7563	4703	0.2841	100.0000	4703	2722	2712	0.2997	120	33.98
scaffold_113	44.5301	4692	0.5015	100.0000	4692	1031	1038	0.5086	43	11.80
scaffold_114	38.4807	4550	0.4437	100.0000	4550	869	869	0.4527	38	10.53
scaffold_115	25.3492	4470	0.2707	100.0000	4470	559	566	0.2886	23	13.73
scaffold_116	51.9060	4459	0.4770	100.0000	4459	1163	1132	0.4766	47	24.84
scaffold_117	481.1967	4454	0.5730	100.0000	4454	10630	10623	0.5790	483	65.14
scaffold_118	41.5809	4195	0.4846	100.0000	4195	872	857	0.4886	40	11.87
scaffold_119	80.1464	4045	0.4944	100.0000	4045	1615	1608	0.4968	81	13.58
scaffold_120	20.1286	3873	0.2448	100.0000	3873	391	382	0.2546	19	7.05
scaffold_121	19.2535	3819	0.2815	100.0000	3819	361	370	0.2876	19	6.45
scaffold_122	137.9226	3784	0.2715	100.0000	3784	2571	2607	0.2904	144	43.92
scaffold_123	33.2849	3734	0.3961	100.0000	3734	616	619	0.3969	33	7.05
scaffold_124	89.3970	3368	0.5086	100.0000	3368	1496	1498	0.5132	87	18.61
scaffold_125	93.0108	3346	0.4952	100.0000	3346	1545	1539	0.4975	95	16.19
scaffold_126	89.0028	3267	0.4956	100.0000	3267	1446	1449	0.4970	89	16.86
scaffold_127	47.7123	3166	0.5183	100.0000	3166	750	749	0.5244	48	9.44
scaffold_128	82.1281	3075	0.4859	100.0000	3075	1269	1239	0.4896	81	15.84
scaffold_129	211.0549	3042	0.5201	100.0000	3042	3184	3174	0.5211	213	34.28
scaffold_130	324.2585	2952	0.5112	100.0000	2952	4764	4719	0.5145	329	57.99
scaffold_131	247.2088	2897	0.4543	100.0000	2897	3555	3549	0.4546	217	111.74
scaffold_132	25.5039	2804	0.3067	100.0000	2804	350	359	0.3141	24	8.67
scaffold_133	81.8954	2715	0.4759	100.0000	2715	1110	1114	0.4784	82	9.13
scaffold_134	12.3230	2715	0.2387	100.0000	2715	165	165	0.2513	12	4.79
scaffold_135	30.5914	2690	0.3190	100.0000	2690	396	420	0.3241	31	7.39
scaffold_136	67.8037	2680	0.4735	100.0000	2680	890	912	0.4744	72	19.02
scaffold_137	183.1295	2640	0.4545	100.0000	2640	2418	2384	0.4469	221	91.07
scaffold_138	33.6558	2568	0.3326	100.0000	2568	431	426	0.3408	33	9.69
scaffold_139	31.3072	2529	0.3365	100.0000	2529	380	404	0.3547	28	13.73
scaffold_140	45.7968	2401	0.4802	100.0000	2401	555	547	0.4820	46	10.98
scaffold_141	19.9261	2380	0.3244	99.9160	2378	231	239	0.3260	20	5.92
scaffold_142	83.4058	2282	0.4522	100.0000	2282	935	955	0.4545	84	11.34
scaffold_143	51.8467	2251	0.4771	100.0000	2251	601	567	0.4850	43	24.31
scaffold_144	47.0263	2207	0.5174	100.0000	2207	526	505	0.5226	47	11.24
scaffold_145	119.4399	2203	0.2760	100.0000	2203	1272	1345	0.2940	137	41.05
scaffold_146	17.1666	2137	0.2387	100.0000	2137	187	178	0.2415	16	4.95
scaffold_147	1723.2076	2134	0.5219	100.0000	2134	18269	18032	0.5251	1753	355.71
scaffold_148	100.2356	2046	0.5523	100.0000	2046	1002	1033	0.5551	103	19.58
scaffold_149	77.3858	1957	0.4921	100.0000	1957	749	755	0.4941	79	15.47
scaffold_150	13.1822	1943	0.2568	100.0000	1943	121	131	0.3021	13	6.62
scaffold_151	48.9703	1921	0.4815	100.0000	1921	475	465	0.4866	46	14.85
scaffold_152	415.0744	1909	0.4825	100.0000	1909	3758	3798	0.4848	411	120.73
scaffold_153	93.0642	1885	0.5406	100.0000	1885	867	872	0.5455	96	20.77
scaffold_154	48.7779	1882	0.4633	100.0000	1882	459	451	0.4669	44	22.63
scaffold_155	25.5727	1870	0.2893	100.0000	1870	236	239	0.2969	24	7.20
scaffold_156	25.0362	1852	0.2538	100.0000	1852	232	227	0.2537	24	12.16
scaffold_157	69.7473	1844	0.3037	100.0000	1844	645	628	0.3033	69	13.40
scaffold_158	321.5927	1834	0.4847	100.0000	1834	2879	2969	0.4748	354	146.02
scaffold_159	505.4370	1817	0.4953	100.0000	1817	4495	4569	0.4995	454	144.31
scaffold_160	39.6060	1807	0.4903	100.0000	1807	365	346	0.4904	39	10.78
scaffold_161	95.5080	1756	0.4749	100.0000	1756	837	846	0.4808	94	16.73
scaffold_162	74.4928	1735	0.4957	100.0000	1735	649	644	0.4977	77	12.95
scaffold_163	38.0941	1733	0.2643	100.0000	1733	324	341	0.3135	42	18.94
scaffold_164	28.5171	1727	0.3179	100.0000	1727	245	246	0.3403	27	10.18
scaffold_165	94.9866	1713	0.5155	100.0000	1713	811	814	0.5179	96	13.79
scaffold_166	40.8663	1690	0.3195	100.0000	1690	350	336	0.3202	33	18.99
scaffold_167	95.1284	1674	0.4940	100.0000	1674	805	793	0.4967	96	14.58
scaffold_168	169.5310	1546	0.3583	100.0000	1546	1298	1317	0.3701	167	41.04
scaffold_169	125.9017	1506	0.4004	100.0000	1506	949	950	0.3979	123	21.71
scaffold_170	30.8502	1475	0.3315	100.0000	1475	214	236	0.3631	27	13.99
scaffold_171	65.8855	1459	0.3187	100.0000	1459	488	483	0.3168	65	9.88
scaffold_172	398.9684	1391	0.4867	100.0000	1391	2814	2743	0.4905	413	59.45
scaffold_173	28.8332	1379	0.4090	100.0000	1379	209	189	0.4167	29	6.50
scaffold_174	134.1027	1363	0.4864	100.0000	1363	914	918	0.4863	141	23.98
scaffold_175	285.7278	1352	0.4638	100.0000	1352	1983	1871	0.4612	300	50.66
scaffold_176	96.4674	1348	0.4963	100.0000	1348	629	677	0.5007	94	14.63
scaffold_177	32.5643	1322	0.3404	100.0000	1322	210	218	0.3373	33	8.61
scaffold_178	90.0298	1310	0.4969	100.0000	1310	588	600	0.5014	90	15.05
scaffold_179	12.9571	1305	0.1954	100.0000	1305	81	87	0.2016	13	3.93
scaffold_180	112.7856	1292	0.4698	100.0000	1292	718	666	0.4854	74	70.83
scaffold_181	28.8639	1264	0.2729	100.0000	1264	182	180	0.2599	26	11.06
scaffold_182	29.0286	1258	0.2544	100.0000	1258	177	187	0.2584	28	10.54
scaffold_183	20.4481	1214	0.2900	100.0000	1214	111	136	0.3866	17	15.05
scaffold_184	103.7304	1209	0.5517	100.0000	1209	623	629	0.5590	103	24.70
scaffold_185	70.7962	1207	0.4739	100.0000	1207	427	421	0.4680	72	18.87
scaffold_186	417.0812	1195	0.6243	100.0000	1195	2521	2508	0.6326	427	62.15
scaffold_187	39.3910	1184	0.4611	100.0000	1184	242	230	0.4649	41	10.63
scaffold_188	89.4640	1166	0.2153	100.0000	1166	529	514	0.2327	91	22.31
scaffold_189	128.3104	1150	0.3191	100.0000	1150	712	773	0.3290	134	24.70
scaffold_190	70.1799	1145	0.1983	100.0000	1145	427	385	0.2490	61	34.88
scaffold_191	90.0603	1144	0.4956	100.0000	1144	520	522	0.4978	91	8.66
scaffold_192	196.7775	1137	0.4987	100.0000	1137	1139	1083	0.5049	208	108.30
scaffold_193	66.0000	1079	0.1492	100.0000	1079	376	328	0.1736	60	43.63
scaffold_194	251.9640	1027	0.3992	100.0000	1027	1336	1246	0.4033	252	73.53
scaffold_195	8.5307	1025	0.2029	100.0000	1025	44	43	0.2163	8	4.17
scaffold_196	97.0394	1014	0.4941	100.0000	1014	527	467	0.5028	99	21.35
scaffold_197	38.4990	1008	0.2163	100.0000	1008	197	198	0.2267	40	10.57
scaffold_198	25.8234	1008	0.3194	100.0000	1008	136	123	0.3134	26	7.06
scaffold_199	28.0550	1000	0.2850	100.0000	1000	136	144	0.2874	26	9.27
