#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_39	82.4557	175553	0.5634	99.9732	175506	72244	70735	0.5920	71	188.84
scaffold_40	71.7902	174432	0.5611	100.0000	174432	61902	61994	0.5757	68	24.84
scaffold_41	70.0863	174005	0.5676	99.9557	173928	59987	59997	0.5844	66	24.79
scaffold_42	74.0237	172874	0.5697	100.0000	172874	63054	63084	0.5852	71	23.76
scaffold_43	73.8879	169926	0.5743	99.9971	169921	62026	62058	0.5893	72	23.97
scaffold_44	71.0972	168229	0.5686	99.9952	168221	59114	59166	0.5848	68	23.71
scaffold_45	68.4098	161657	0.5638	100.0000	161657	54546	54558	0.5804	65	24.18
scaffold_46	72.7099	156845	0.5664	100.0000	156845	56417	56410	0.5862	69	26.29
scaffold_47	76.9918	151767	0.5790	100.0000	151767	57761	57703	0.5943	75	25.39
scaffold_48	76.6127	150611	0.5683	100.0000	150611	56527	56649	0.5841	72	30.94
scaffold_49	72.7260	149591	0.5701	100.0000	149591	53787	53877	0.5838	69	25.19
scaffold_50	73.3155	149008	0.5653	100.0000	149008	53917	53911	0.5837	69	25.41
scaffold_51	70.9002	147946	0.5546	99.9986	147944	51644	51521	0.5701	64	34.77
scaffold_52	70.5427	142700	0.5660	100.0000	142700	49804	49793	0.5823	66	24.93
scaffold_53	73.5284	142303	0.5765	100.0000	142303	51521	51481	0.5919	70	23.78
scaffold_54	71.0783	140456	0.5611	100.0000	140456	49417	49273	0.5791	67	25.68
scaffold_55	72.6503	139063	0.5675	99.9842	139041	49962	49973	0.5883	71	25.82
scaffold_56	77.7646	131531	0.5701	100.0000	131531	50463	50514	0.5855	75	25.37
scaffold_57	73.5563	130383	0.5679	100.0000	130383	47390	47437	0.5833	70	24.57
scaffold_58	75.0192	129889	0.5633	100.0000	129889	47875	47802	0.5820	72	26.10
scaffold_59	80.5835	126476	0.5630	100.0000	126476	50300	50129	0.5782	75	34.97
scaffold_60	71.1122	126215	0.5586	100.0000	126215	44306	44364	0.5809	68	26.90
scaffold_61	77.6183	125815	0.5654	100.0000	125815	48095	47975	0.5820	73	25.48
scaffold_62	72.4265	123136	0.5632	100.0000	123136	43966	43886	0.5794	66	39.86
scaffold_63	72.9792	123023	0.5685	100.0000	123023	44413	44467	0.5833	69	24.17
scaffold_64	71.1751	121452	0.5680	100.0000	121452	42519	42512	0.5835	67	24.21
scaffold_65	84.9311	120897	0.5714	99.9983	120895	50188	51028	0.5919	73	215.95
scaffold_66	71.7157	119623	0.5607	100.0000	119623	42422	42353	0.5742	68	24.25
scaffold_67	76.3180	118678	0.5646	100.0000	118678	44742	44617	0.5800	72	26.67
scaffold_68	72.3275	118471	0.5634	99.9544	118417	42323	42338	0.5785	69	24.15
scaffold_69	76.5685	115444	0.5746	100.0000	115444	43413	43436	0.5915	71	27.33
scaffold_70	73.5239	114529	0.5697	100.0000	114529	41563	41552	0.5843	70	24.93
scaffold_71	73.2360	114193	0.5713	100.0000	114193	41315	41392	0.5876	69	24.40
scaffold_72	73.7681	112689	0.5688	100.0000	112689	41142	41046	0.5826	71	24.58
scaffold_73	70.0915	112494	0.5650	100.0000	112494	38993	38965	0.5828	66	25.48
scaffold_74	76.2645	108867	0.5679	100.0000	108867	41024	41015	0.5848	73	25.30
scaffold_75	72.1905	108543	0.5722	100.0000	108543	38513	38524	0.5888	68	25.92
scaffold_76	73.5787	107972	0.5622	100.0000	107972	38957	38973	0.5782	69	25.07
scaffold_77	74.9565	105017	0.5550	100.0000	105017	38925	38893	0.5759	71	28.08
scaffold_78	70.1188	104679	0.5628	100.0000	104679	36284	36297	0.5817	66	25.46
scaffold_79	79.5846	101847	0.5724	99.9774	101824	39907	39921	0.5869	76	26.12
scaffold_80	70.4119	100782	0.5756	100.0000	100782	34752	34778	0.5895	68	23.20
scaffold_81	74.7057	100563	0.5695	100.0000	100563	37079	37053	0.5880	71	26.35
scaffold_82	75.4271	100454	0.5749	100.0000	100454	37227	37157	0.5936	71	28.22
scaffold_83	75.1664	99626	0.5703	100.0000	99626	37047	37035	0.5880	70	25.68
scaffold_84	71.3893	98230	0.5611	100.0000	98230	34637	34530	0.5786	68	25.64
scaffold_85	74.8618	95774	0.5611	100.0000	95774	35251	35204	0.5776	71	25.36
scaffold_86	72.7223	95462	0.5643	100.0000	95462	34339	34335	0.5807	70	24.55
scaffold_87	72.2872	94721	0.5778	100.0000	94721	33872	33853	0.5945	69	24.54
scaffold_88	73.1312	91330	0.5684	100.0000	91330	33030	33057	0.5845	70	24.91
scaffold_89	69.4425	90807	0.5456	100.0000	90807	29541	29752	0.5597	62	41.33
scaffold_90	69.6021	90763	0.5644	100.0000	90763	31156	31174	0.5832	65	24.42
scaffold_91	85.5794	90102	0.5755	100.0000	90102	36704	36954	0.5902	75	182.17
scaffold_92	80.4096	90066	0.5546	100.0000	90066	35335	35428	0.5609	69	146.39
scaffold_93	71.8732	88899	0.5669	100.0000	88899	31390	31435	0.5832	68	23.66
scaffold_94	72.5606	87849	0.5624	100.0000	87849	30807	30692	0.5783	69	25.97
scaffold_95	73.0879	87633	0.5674	100.0000	87633	31672	31718	0.5865	71	25.73
scaffold_96	74.8326	87424	0.5747	100.0000	87424	32222	32163	0.5942	71	27.41
scaffold_97	73.4165	85942	0.5584	100.0000	85942	31197	31246	0.5774	70	26.70
scaffold_98	69.2922	85892	0.5589	100.0000	85892	29412	29427	0.5740	65	23.14
scaffold_99	69.9207	85853	0.5593	100.0000	85853	29685	29647	0.5767	66	30.65
scaffold_100	66.0842	84955	0.5668	100.0000	84955	27742	27746	0.5831	63	23.18
scaffold_101	74.4850	84142	0.5613	100.0000	84142	30994	30881	0.5803	72	25.12
scaffold_102	86.6819	83073	0.5796	100.0000	83073	35629	35639	0.5952	84	26.31
scaffold_103	64.6924	82849	0.5602	100.0000	82849	26473	26425	0.5791	62	24.27
scaffold_104	73.9873	82624	0.5685	100.0000	82624	30225	30228	0.5855	71	26.34
scaffold_105	71.2391	82348	0.5646	99.9976	82346	28940	28876	0.5794	68	23.01
scaffold_106	74.1090	81504	0.5769	100.0000	81504	29795	29821	0.5922	71	25.49
scaffold_107	76.0697	81268	0.5762	100.0000	81268	30536	30628	0.5937	73	25.43
scaffold_108	74.5195	79676	0.5681	100.0000	79676	29387	29360	0.5837	70	25.98
scaffold_109	76.3866	79663	0.5742	100.0000	79663	29894	29941	0.5915	72	25.67
scaffold_110	76.6446	78658	0.5750	100.0000	78658	29792	29830	0.5920	73	29.21
scaffold_111	69.8740	78359	0.5599	100.0000	78359	27089	27110	0.5743	66	22.43
scaffold_112	68.0993	77690	0.5573	100.0000	77690	26150	26084	0.5702	64	21.60
scaffold_113	73.8320	76111	0.5684	100.0000	76111	27789	27755	0.5881	71	27.73
scaffold_114	69.5838	75040	0.5554	100.0000	75040	25736	25716	0.5726	65	24.11
scaffold_115	68.2031	73388	0.5590	100.0000	73388	24768	24779	0.5718	64	23.65
scaffold_116	73.6430	73123	0.5716	100.0000	73123	26561	26563	0.5864	70	24.32
scaffold_117	73.7231	72644	0.5677	100.0000	72644	26471	26463	0.5825	68	32.11
scaffold_118	71.9875	71930	0.5578	100.0000	71930	25515	25566	0.5831	70	26.95
scaffold_119	78.6825	70949	0.5772	100.0000	70949	27525	27554	0.5944	75	27.06
scaffold_120	74.2507	70027	0.5566	100.0000	70027	25698	25740	0.5857	73	30.21
scaffold_121	59.6137	69131	0.5280	100.0000	69131	20324	20287	0.5458	52	27.76
scaffold_122	73.1535	68770	0.5637	100.0000	68770	24887	24816	0.5812	68	25.71
scaffold_123	73.6481	68346	0.5746	100.0000	68346	24884	24924	0.5897	70	25.62
scaffold_124	44.6469	68139	0.5502	93.6145	63788	10811	10810	0.5682	39	38.83
scaffold_125	72.9197	67960	0.5638	100.0000	67960	24550	24495	0.5774	70	23.15
scaffold_126	70.6034	67374	0.5666	100.0000	67374	23566	23523	0.5820	66	23.93
scaffold_127	69.5859	66543	0.5642	100.0000	66543	22839	22850	0.5821	66	25.05
scaffold_128	67.9916	65120	0.5578	100.0000	65120	21837	21863	0.5728	63	23.24
scaffold_129	71.9797	65051	0.5611	100.0000	65051	23174	23169	0.5745	69	23.03
scaffold_130	71.5386	64992	0.5616	100.0000	64992	22958	22980	0.5798	67	25.45
scaffold_131	72.3996	64729	0.5542	100.0000	64729	23136	23148	0.5699	67	26.59
scaffold_132	73.6681	64086	0.5640	100.0000	64086	23268	23249	0.5808	71	26.97
scaffold_133	74.4972	63962	0.5643	100.0000	63962	23417	23459	0.5776	71	23.21
scaffold_134	69.5174	63708	0.5700	100.0000	63708	21854	21850	0.5847	65	23.75
scaffold_135	71.3999	63470	0.5650	100.0000	63470	22422	22389	0.5921	68	27.95
scaffold_136	76.1194	62831	0.5892	100.0000	62831	23603	23650	0.6037	75	25.14
scaffold_137	74.0868	62815	0.5714	100.0000	62815	23010	23045	0.5881	69	25.54
scaffold_138	66.7497	62063	0.5355	100.0000	62063	20594	20338	0.5460	61	37.99
scaffold_139	79.6846	61551	0.5779	100.0000	61551	24218	24215	0.5914	75	52.46
scaffold_140	72.7642	61027	0.5605	100.0000	61027	21898	21904	0.5748	69	24.45
scaffold_141	73.9128	59309	0.5702	99.8516	59221	21681	21599	0.5918	71	27.08
scaffold_142	66.6492	58653	0.5455	100.0000	58653	19532	19166	0.5649	61	31.39
scaffold_143	68.0559	58205	0.5528	100.0000	58205	19552	19554	0.5748	66	25.27
scaffold_144	80.6461	58185	0.5837	100.0000	58185	23152	23121	0.6028	76	28.34
scaffold_145	52.0203	58108	0.5227	100.0000	58108	14848	14800	0.5388	47	20.55
scaffold_146	65.8116	57969	0.5559	100.0000	57969	18850	18902	0.5748	62	24.50
scaffold_147	69.9544	57820	0.5669	100.0000	57820	19830	19871	0.5781	68	20.35
scaffold_148	73.4550	57257	0.5730	100.0000	57257	20818	20798	0.5929	68	27.84
scaffold_149	85.7594	56977	0.5702	100.0000	56977	24004	23929	0.5749	72	62.53
scaffold_150	69.9262	56727	0.5705	99.9877	56720	19489	19577	0.5879	65	26.59
scaffold_151	71.3313	56234	0.5640	100.0000	56234	19747	19778	0.5777	68	23.47
scaffold_152	80.0165	56231	0.5804	99.9413	56198	22183	22151	0.5999	77	29.00
scaffold_153	73.9898	55871	0.5787	100.0000	55871	20424	20440	0.5950	72	25.86
scaffold_154	70.6834	54905	0.5646	100.0000	54905	19149	19175	0.5859	65	26.21
scaffold_155	73.4528	54899	0.5676	100.0000	54899	19982	19920	0.5832	71	24.96
scaffold_156	69.4651	54449	0.5499	100.0000	54449	18771	18689	0.5739	66	28.70
scaffold_157	74.2441	53338	0.5640	100.0000	53338	19591	19592	0.5785	73	22.89
scaffold_158	73.5106	53279	0.5715	100.0000	53279	19401	19361	0.5880	71	25.00
scaffold_159	74.9183	53137	0.5548	100.0000	53137	19857	19521	0.5705	69	46.31
scaffold_160	76.8880	52504	0.5797	100.0000	52504	19977	19965	0.5950	72	28.89
scaffold_161	76.8667	52269	0.5598	100.0000	52269	19890	19880	0.5755	72	25.22
scaffold_162	72.7369	52188	0.5776	100.0000	52188	18792	18757	0.5913	69	25.12
scaffold_163	68.1222	51530	0.5620	100.0000	51530	17380	17358	0.5758	64	22.66
scaffold_164	76.6085	51072	0.5733	100.0000	51072	19281	19346	0.5882	75	24.52
scaffold_165	67.1803	50864	0.5628	100.0000	50864	16822	16845	0.5778	63	23.21
scaffold_166	77.4803	50727	0.5623	99.7989	50625	19456	19438	0.5775	73	25.83
scaffold_167	55.8243	50329	0.5177	100.0000	50329	13947	13855	0.5368	52	20.50
scaffold_168	72.5579	49219	0.5637	99.9980	49218	17032	17001	0.5812	68	27.43
scaffold_169	75.4641	48974	0.5859	99.9428	48946	18226	18276	0.5997	74	25.20
scaffold_170	109.1864	48663	0.5527	100.0000	48663	27160	25588	0.5885	69	374.83
scaffold_171	70.9416	48025	0.5446	100.0000	48025	16816	16675	0.5735	67	32.53
scaffold_172	60.2460	47909	0.5421	100.0000	47909	14230	14260	0.5574	56	22.20
scaffold_173	77.6515	47367	0.5620	100.0000	47367	18105	18075	0.5766	74	31.01
scaffold_174	53.1442	47215	0.5041	100.0000	47215	12381	12460	0.5290	46	26.23
scaffold_175	72.9606	47151	0.5684	100.0000	47151	16881	16867	0.5948	73	27.67
scaffold_176	63.2988	46960	0.5301	100.0000	46960	14672	14697	0.5533	60	25.88
scaffold_177	74.2612	46098	0.5701	100.0000	46098	16867	16882	0.5849	70	24.10
scaffold_178	76.5827	45570	0.5748	100.0000	45570	17231	17263	0.5950	75	26.33
scaffold_179	67.4562	45336	0.5677	100.0000	45336	15111	15134	0.5795	64	22.45
scaffold_180	72.8384	45284	0.5521	99.9183	45247	16323	16332	0.5704	66	32.24
scaffold_181	65.8569	44882	0.5434	100.0000	44882	14534	14569	0.5735	62	25.88
scaffold_182	71.2311	44700	0.5728	100.0000	44700	15733	15774	0.5921	66	27.37
scaffold_183	82.5247	44147	0.5444	100.0000	44147	17731	17792	0.5558	76	35.63
scaffold_184	39.8368	44134	0.4472	100.0000	44134	8691	8682	0.4892	30	33.30
scaffold_185	74.7065	44053	0.5695	100.0000	44053	16235	16205	0.5876	73	25.33
scaffold_186	87.3786	42997	0.5685	100.0000	42997	18267	18252	0.5869	84	27.97
scaffold_187	78.4272	42898	0.5878	100.0000	42898	16414	16481	0.6035	76	28.20
scaffold_188	75.3403	42552	0.5532	100.0000	42552	15896	15864	0.5677	67	77.89
scaffold_189	75.3260	42498	0.5569	100.0000	42498	16373	15554	0.5915	65	135.55
scaffold_190	72.5130	41740	0.5758	100.0000	41740	14976	14983	0.5948	69	26.57
scaffold_191	70.5858	41628	0.5507	100.0000	41628	14568	14521	0.5688	68	24.85
scaffold_192	68.6262	41237	0.5306	100.0000	41237	13833	13599	0.5437	56	38.11
scaffold_193	81.1406	40848	0.5978	100.0000	40848	16368	16358	0.6097	80	25.92
scaffold_194	76.7372	40429	0.5729	100.0000	40429	15357	15345	0.5898	72	27.49
scaffold_195	80.1798	38959	0.5844	100.0000	38959	15400	15384	0.6018	79	27.81
scaffold_196	68.9755	37946	0.5607	100.0000	37946	12945	12951	0.5874	65	27.29
scaffold_197	69.3526	37449	0.5841	100.0000	37449	12811	12733	0.6007	66	24.40
scaffold_198	74.5772	36260	0.5708	100.0000	36260	13248	13293	0.5875	70	26.40
scaffold_199	75.5899	36008	0.5786	100.0000	36008	13450	13434	0.5927	73	25.14
scaffold_200	69.4465	35764	0.5627	100.0000	35764	12261	12326	0.5773	65	22.91
scaffold_201	59.1753	35689	0.5320	100.0000	35689	10430	10479	0.5513	52	25.12
scaffold_202	68.8704	35031	0.5494	100.0000	35031	11900	11945	0.5667	65	29.33
scaffold_203	74.0525	34984	0.5914	100.0000	34984	12805	12833	0.6092	71	26.54
scaffold_204	75.7134	34788	0.5405	100.0000	34788	12724	12654	0.5518	68	36.71
scaffold_205	94.7193	34595	0.5642	100.0000	34595	16330	16091	0.5687	81	76.69
scaffold_206	77.6515	34399	0.5602	100.0000	34399	13226	13208	0.5742	73	25.39
scaffold_207	75.6247	34191	0.5746	100.0000	34191	12805	12791	0.5928	72	26.46
scaffold_208	71.5697	34158	0.5608	100.0000	34158	12099	12051	0.5967	71	29.09
scaffold_209	67.9945	34006	0.5364	100.0000	34006	11463	11420	0.5650	65	26.66
scaffold_210	74.9985	33985	0.5677	100.0000	33985	12590	12649	0.5845	72	24.08
scaffold_211	59.9138	32742	0.5062	100.0000	32742	9707	9718	0.5600	59	32.84
scaffold_212	71.9824	32640	0.5531	100.0000	32640	11601	11540	0.5721	69	27.02
scaffold_213	70.9009	32326	0.5593	99.8577	32280	11343	11338	0.5717	67	21.84
scaffold_214	64.1618	32088	0.5567	100.0000	32088	10165	10187	0.5789	61	24.02
scaffold_215	65.6371	32082	0.5393	100.0000	32082	10230	10346	0.5629	60	27.55
scaffold_216	69.4923	31871	0.5571	100.0000	31871	10972	10951	0.5716	66	23.54
scaffold_217	67.7044	31635	0.5245	100.0000	31635	10593	10588	0.5432	60	35.82
scaffold_218	75.6739	31400	0.5631	100.0000	31400	11749	11767	0.5942	78	29.30
scaffold_219	54.8959	31188	0.5019	100.0000	31188	8461	8486	0.5472	53	30.05
scaffold_220	68.9283	29433	0.5578	100.0000	29433	10057	10015	0.5775	64	26.25
scaffold_221	49.8507	29379	0.5207	100.0000	29379	7231	7265	0.5362	44	21.13
scaffold_222	78.8942	28631	0.5658	100.0000	28631	11095	11105	0.5891	75	28.25
scaffold_223	65.1025	28414	0.5505	100.0000	28414	9163	9149	0.5701	60	26.07
scaffold_224	67.6031	28080	0.5618	100.0000	28080	9375	9408	0.5817	63	25.39
scaffold_225	66.0984	27988	0.5661	100.0000	27988	9162	9137	0.5765	63	21.88
scaffold_226	96.6008	27831	0.5602	100.0000	27831	13817	12819	0.5907	72	312.83
scaffold_227	67.0610	27830	0.5282	100.0000	27830	9206	9254	0.5431	58	37.51
scaffold_228	77.9434	27721	0.5666	100.0000	27721	10643	10634	0.5828	76	26.48
scaffold_229	57.4487	27521	0.5390	100.0000	27521	7808	7842	0.5533	54	20.95
scaffold_230	77.6502	27139	0.5755	100.0000	27139	10457	10400	0.5906	76	25.83
scaffold_231	70.5003	27080	0.5710	100.0000	27080	9459	9422	0.5898	67	26.76
scaffold_232	67.3007	26606	0.5671	100.0000	26606	8840	8864	0.5834	64	26.71
scaffold_233	63.0547	26565	0.5257	100.0000	26565	8275	8307	0.5421	59	26.00
scaffold_234	55.9774	26559	0.5341	100.0000	26559	7375	7334	0.5449	53	19.59
scaffold_235	104.4190	25909	0.5170	100.0000	25909	13362	13470	0.5407	56	195.83
scaffold_236	58.5173	24857	0.5213	100.0000	24857	7213	7197	0.5333	49	27.15
scaffold_237	75.6722	24497	0.5826	100.0000	24497	9171	9159	0.5969	73	25.32
scaffold_238	77.3857	24299	0.5447	100.0000	24299	9267	9252	0.5399	65	81.63
scaffold_239	78.3681	24099	0.5811	99.8672	24067	9238	9281	0.5971	76	28.81
scaffold_240	73.5039	24059	0.5391	100.0000	24059	8532	8597	0.5510	72	27.80
scaffold_241	71.0886	23965	0.5657	100.0000	23965	8433	8431	0.5810	66	24.23
scaffold_242	58.0143	23842	0.5226	100.0000	23842	6765	6695	0.5335	50	31.07
scaffold_243	71.3963	23550	0.5868	100.0000	23550	8264	8279	0.6038	70	26.49
scaffold_244	78.5104	23533	0.5601	100.0000	23533	9114	9178	0.5779	75	34.37
scaffold_245	65.9197	23165	0.5627	100.0000	23165	7553	7562	0.5840	63	26.85
scaffold_246	62.2929	23145	0.5367	100.0000	23145	7154	7114	0.5715	55	29.14
scaffold_247	73.9719	23136	0.5694	100.0000	23136	8357	8412	0.5847	70	27.54
scaffold_248	71.1489	22929	0.5657	100.0000	22929	8078	8070	0.5788	66	22.52
scaffold_249	64.3458	22905	0.5618	99.3888	22765	7291	7288	0.5758	61	23.62
scaffold_250	53.8344	22610	0.5230	100.0000	22610	6018	6038	0.5455	47	25.47
scaffold_251	85.5348	22146	0.5485	100.0000	22146	7577	7567	0.5619	83	26.81
scaffold_252	71.0531	21905	0.5625	100.0000	21905	7710	7701	0.5816	66	25.17
scaffold_253	79.5711	21415	0.5887	99.9813	21411	8418	8448	0.6028	75	25.58
scaffold_254	75.6412	21342	0.5445	100.0000	21342	7987	8000	0.5705	73	25.91
scaffold_255	61.0892	20878	0.5478	100.0000	20878	6311	6318	0.5624	57	23.05
scaffold_256	112.7312	20592	0.4996	100.0000	20592	11321	11343	0.5224	73	128.86
scaffold_257	82.9163	20440	0.5426	100.0000	20440	8354	8326	0.5545	70	44.00
scaffold_258	73.7680	20375	0.5736	99.8969	20354	7426	7456	0.5952	71	28.54
scaffold_259	80.1190	19434	0.5964	99.7067	19377	7682	7689	0.6125	81	28.76
scaffold_260	57.7967	19374	0.5138	100.0000	19374	5538	5520	0.5539	53	24.81
scaffold_261	86.6173	19172	0.5261	100.0000	19172	8192	8217	0.5614	49	79.54
scaffold_262	70.7510	19160	0.5328	100.0000	19160	6678	6645	0.5578	62	30.72
scaffold_263	66.1752	19015	0.5573	100.0000	19015	6235	6223	0.5784	61	25.52
scaffold_264	33.4497	18658	0.4147	100.0000	18658	2997	2978	0.4660	24	23.72
scaffold_265	77.0496	18470	0.5751	99.9729	18465	6995	7073	0.5968	72	28.77
scaffold_266	73.8173	18355	0.6049	100.0000	18355	6664	6647	0.6178	74	28.60
scaffold_267	48.2018	18071	0.5088	100.0000	18071	4322	4294	0.5195	43	21.26
scaffold_268	47.3893	17968	0.5150	100.0000	17968	4223	4207	0.5290	44	18.25
scaffold_269	63.4932	17817	0.5371	100.0000	17817	5617	5595	0.5557	59	22.91
scaffold_270	68.4960	17655	0.5609	100.0000	17655	6015	5960	0.5755	64	23.37
scaffold_271	73.2393	16709	0.5969	100.0000	16709	6040	6061	0.6106	71	24.99
scaffold_272	66.3292	16596	0.5569	99.9759	16592	5419	5473	0.5672	63	21.20
scaffold_273	78.3171	15861	0.5904	100.0000	15861	6154	6134	0.6122	82	29.48
scaffold_274	58.7931	15479	0.4746	100.0000	15479	4609	4391	0.4970	50	48.50
scaffold_275	71.3263	15337	0.5504	100.0000	15337	5393	5435	0.5742	70	30.73
scaffold_276	97.1919	15316	0.4732	100.0000	15316	7294	7155	0.4950	49	96.56
scaffold_277	62.0828	15275	0.5202	100.0000	15275	4669	4720	0.5423	57	23.98
scaffold_278	85.5580	14935	0.5266	99.9330	14925	6317	6299	0.5484	65	63.50
scaffold_279	405.3791	14607	0.5307	100.0000	14607	29379	29233	0.6310	69	1582.84
scaffold_280	59.1417	14453	0.5155	100.0000	14453	4224	4233	0.5537	58	25.33
scaffold_281	77.4786	14332	0.5811	100.0000	14332	5402	5410	0.5949	76	25.55
scaffold_282	63.5548	14327	0.5314	100.0000	14327	4476	4522	0.5487	53	33.12
scaffold_283	67.5874	14269	0.5809	100.0000	14269	4761	4781	0.5979	61	25.70
scaffold_284	39.7935	13819	0.4535	100.0000	13819	2712	2730	0.4653	36	16.86
scaffold_285	72.0248	13806	0.5577	98.6817	13624	4932	4911	0.5887	71	31.34
scaffold_286	104.3314	13577	0.4812	100.0000	13577	6299	6356	0.5158	68	123.69
scaffold_287	67.8828	13520	0.5390	100.0000	13520	4557	4529	0.5487	66	22.61
scaffold_288	71.0191	13438	0.5193	100.0000	13438	4659	4617	0.5341	62	28.59
scaffold_289	64.8712	13412	0.5242	100.0000	13412	4310	4304	0.5598	65	28.67
scaffold_290	68.3838	12888	0.5589	100.0000	12888	4352	4367	0.5901	63	31.79
scaffold_291	57.8063	12532	0.4896	100.0000	12532	3575	3599	0.5291	55	26.79
scaffold_292	50.5783	12343	0.5078	100.0000	12343	3070	3052	0.5524	39	27.50
scaffold_293	88.9920	12182	0.5038	100.0000	12182	5238	5115	0.5020	62	77.48
scaffold_294	69.2193	12172	0.4735	100.0000	12172	4087	4211	0.4843	59	42.18
scaffold_295	69.0161	12169	0.5177	100.0000	12169	4124	4195	0.5293	55	34.23
scaffold_296	58.2073	11785	0.4966	100.0000	11785	3370	3397	0.5146	50	28.36
scaffold_297	80.7069	11698	0.5154	100.0000	11698	4667	4692	0.5245	69	49.13
scaffold_298	104.4555	11648	0.4948	100.0000	11648	4527	4539	0.4919	91	63.19
scaffold_299	42.3029	11418	0.4708	100.0000	11418	2402	2382	0.4798	39	15.19
scaffold_300	64.9252	11415	0.5071	100.0000	11415	3661	3678	0.5220	61	28.86
scaffold_301	67.8041	11287	0.5158	100.0000	11287	3650	3631	0.5527	60	27.92
scaffold_302	79.8504	11284	0.5270	100.0000	11284	4490	4446	0.5370	68	41.39
scaffold_303	33.4722	11148	0.4241	100.0000	11148	1899	1794	0.4309	29	22.14
scaffold_304	49.4930	11010	0.5305	100.0000	11010	2694	2703	0.5372	48	12.89
scaffold_305	62.0612	10957	0.4685	100.0000	10957	3419	3192	0.4674	39	87.66
scaffold_306	77.3659	10609	0.6169	100.0000	10609	4066	4054	0.6276	78	24.73
scaffold_307	66.4570	10430	0.4560	100.0000	10430	2938	3025	0.4683	52	45.85
scaffold_308	69.2736	10325	0.5183	100.0000	10325	3483	3507	0.5294	64	27.67
