#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_50	36.8180	24983	0.5243	100.0000	24983	4572	4537	0.5494	31	18.91
scaffold_51	43.7738	24748	0.5073	100.0000	24748	5261	5332	0.5310	33	37.86
scaffold_52	40.6451	24585	0.5296	100.0000	24585	4957	4940	0.5457	38	20.41
scaffold_53	39.6946	24544	0.5309	100.0000	24544	4828	4822	0.5535	39	18.79
scaffold_54	45.6598	24456	0.5264	100.0000	24456	5535	5523	0.5465	39	28.15
scaffold_55	40.1814	24452	0.5339	100.0000	24452	4860	4863	0.5496	41	15.84
scaffold_56	41.5999	24271	0.5307	100.0000	24271	5001	5004	0.5529	37	23.06
scaffold_57	39.2210	24271	0.5292	100.0000	24271	4714	4709	0.5498	37	17.41
scaffold_58	53.4931	24006	0.5463	100.0000	24006	6344	6360	0.5780	46	34.31
scaffold_59	38.4462	24006	0.5303	100.0000	24006	4561	4572	0.5559	38	20.13
scaffold_60	65.4676	23854	0.5222	100.0000	23854	7775	7702	0.5490	57	43.62
scaffold_61	37.2384	23666	0.5165	100.0000	23666	4341	4392	0.5418	30	24.77
scaffold_62	57.1212	23610	0.5410	99.9873	23607	5954	5958	0.5637	51	31.92
scaffold_63	34.9099	23433	0.5000	100.0000	23433	4066	4033	0.5203	30	21.18
scaffold_64	43.1108	23419	0.5389	100.0000	23419	4992	4976	0.5552	40	20.26
scaffold_65	45.4692	23183	0.5379	100.0000	23183	5221	5215	0.5619	40	26.84
scaffold_66	42.1935	23181	0.5307	100.0000	23181	4823	4789	0.5508	39	21.53
scaffold_67	46.6639	23151	0.5298	100.0000	23151	5356	5344	0.5530	42	27.08
scaffold_68	39.1614	23069	0.5298	100.0000	23069	4470	4476	0.5490	38	16.53
scaffold_69	59.2915	22995	0.5359	100.0000	22995	6723	6766	0.5593	48	37.66
scaffold_70	44.7478	22938	0.5382	100.0000	22938	5081	5086	0.5657	40	28.82
scaffold_71	35.7615	22885	0.5275	100.0000	22885	4049	4053	0.5503	33	18.30
scaffold_72	44.3951	22718	0.5365	100.0000	22718	5027	4973	0.5560	43	21.21
scaffold_73	68.9597	22647	0.5178	100.0000	22647	7743	7741	0.5423	60	38.27
scaffold_74	40.7414	22424	0.5282	100.0000	22424	4512	4540	0.5516	39	19.66
scaffold_75	42.0377	22361	0.5315	100.0000	22361	4657	4652	0.5531	38	22.80
scaffold_76	48.1397	22331	0.5502	100.0000	22331	5339	5306	0.5757	47	24.27
scaffold_77	52.1070	21977	0.5380	100.0000	21977	5684	5639	0.5689	43	36.45
scaffold_78	41.7307	21658	0.5344	100.0000	21658	4473	4476	0.5541	40	17.99
scaffold_79	34.6689	21522	0.5237	100.0000	21522	3692	3692	0.5431	33	16.06
scaffold_80	55.8064	21518	0.5325	100.0000	21518	5916	5965	0.5521	52	29.48
scaffold_81	42.6543	21330	0.5273	100.0000	21330	4517	4491	0.5521	39	24.82
scaffold_82	33.2658	21324	0.5098	100.0000	21324	3502	3521	0.5384	31	18.10
scaffold_83	34.5660	21199	0.5214	100.0000	21199	3616	3639	0.5406	33	16.60
scaffold_84	33.3038	21165	0.5098	100.0000	21165	3511	3464	0.5419	30	21.75
scaffold_85	47.2112	21101	0.5376	100.0000	21101	4902	4910	0.5555	42	26.05
scaffold_86	52.3611	21092	0.5306	100.0000	21092	5480	5470	0.5522	47	31.11
scaffold_87	44.7101	21039	0.5235	100.0000	21039	4656	4658	0.5449	37	27.85
scaffold_88	41.4233	20999	0.5352	100.0000	20999	4305	4309	0.5562	38	20.20
scaffold_89	45.1208	20961	0.5304	100.0000	20961	4693	4689	0.5485	43	24.28
scaffold_90	32.3950	20856	0.5149	100.0000	20856	3333	3356	0.5369	28	17.86
scaffold_91	38.2366	20821	0.5276	100.0000	20821	3938	3950	0.5493	35	22.24
scaffold_92	41.7305	20743	0.5332	100.0000	20743	4277	4286	0.5561	38	23.52
scaffold_93	38.5031	20607	0.5318	100.0000	20607	3910	3944	0.5531	37	18.00
scaffold_94	60.0241	20589	0.5201	100.0000	20589	6073	6153	0.5574	49	47.92
scaffold_95	44.6024	20569	0.5379	100.0000	20569	4510	4579	0.5657	40	26.50
scaffold_96	40.6232	20550	0.5327	100.0000	20550	4120	4147	0.5562	37	21.61
scaffold_97	41.2458	20446	0.5237	100.0000	20446	4182	4171	0.5470	35	23.41
scaffold_98	38.9236	20437	0.5244	100.0000	20437	3930	3940	0.5446	37	19.22
scaffold_99	77.0661	20406	0.5173	100.0000	20406	7800	7768	0.5471	76	43.00
scaffold_100	39.4798	20386	0.5361	99.9559	20377	3981	3987	0.5590	38	18.59
scaffold_101	40.8299	20365	0.5274	99.9853	20362	4120	4112	0.5486	37	23.38
scaffold_102	45.5450	20262	0.5237	100.0000	20262	4571	4571	0.5475	38	29.99
scaffold_103	39.7978	20259	0.5244	100.0000	20259	3989	3999	0.5484	32	26.67
scaffold_104	47.5748	20193	0.5273	100.0000	20193	4763	4745	0.5460	44	26.19
scaffold_105	53.9119	20133	0.5292	100.0000	20133	5405	5418	0.5427	41	60.05
scaffold_106	40.0839	20089	0.5229	100.0000	20089	3988	3990	0.5423	33	25.91
scaffold_107	59.9073	19997	0.5029	100.0000	19997	5895	5954	0.5287	51	34.27
scaffold_108	29.1538	19947	0.4988	99.9549	19938	2838	2852	0.5359	24	19.61
scaffold_109	41.1544	19882	0.5227	100.0000	19882	4021	4022	0.5506	37	28.49
scaffold_110	58.7544	19641	0.5400	100.0000	19641	5716	5712	0.5628	49	36.09
scaffold_111	54.5573	19617	0.5377	100.0000	19617	5221	5253	0.5741	42	39.33
scaffold_112	52.0952	19573	0.5599	100.0000	19573	5045	5056	0.5822	49	26.06
scaffold_113	36.1389	19431	0.5207	100.0000	19431	3485	3471	0.5512	31	24.24
scaffold_114	56.9235	19398	0.5295	100.0000	19398	5463	5480	0.5472	52	31.07
scaffold_115	41.6259	19363	0.5311	100.0000	19363	3989	3982	0.5517	37	21.25
scaffold_116	42.8125	19329	0.5447	100.0000	19329	4113	4090	0.5662	42	20.45
scaffold_117	55.1830	19226	0.5410	100.0000	19226	5267	5248	0.5727	41	39.66
scaffold_118	45.2787	19202	0.5045	100.0000	19202	4335	4236	0.5340	32	55.54
scaffold_119	37.6217	19161	0.5259	100.0000	19161	3574	3563	0.5454	35	17.81
scaffold_120	36.6349	19130	0.5244	100.0000	19130	3449	3489	0.5469	34	21.85
scaffold_121	42.2677	19048	0.5259	100.0000	19048	3981	3995	0.5525	36	28.81
scaffold_122	41.5580	18900	0.5411	100.0000	18900	3886	3885	0.5573	42	16.57
scaffold_123	37.9401	18867	0.5340	100.0000	18867	3525	3551	0.5546	36	17.53
scaffold_124	43.6458	18863	0.5256	100.0000	18863	3870	3896	0.5457	38	26.37
scaffold_125	43.2140	18786	0.5444	100.0000	18786	4026	4011	0.5671	41	20.41
scaffold_126	32.1469	18786	0.5182	100.0000	18786	2986	2998	0.5399	28	16.44
scaffold_127	36.3322	18737	0.5250	100.0000	18737	3366	3379	0.5438	33	19.75
scaffold_128	61.1268	18629	0.5327	100.0000	18629	5638	5638	0.5553	55	35.39
scaffold_129	51.3480	18610	0.5330	100.0000	18610	4741	4723	0.5602	43	34.85
scaffold_130	52.9814	18527	0.5269	100.0000	18527	4860	4847	0.5570	40	38.66
scaffold_131	48.9423	18404	0.5547	99.9565	18396	4446	4468	0.5759	48	22.38
scaffold_132	51.8500	18376	0.5377	100.0000	18376	4717	4721	0.5667	42	34.16
scaffold_133	70.6752	18371	0.5230	100.0000	18371	6429	6435	0.5415	66	30.41
scaffold_134	38.0055	18339	0.5270	100.0000	18339	3425	3407	0.5425	37	15.34
scaffold_135	36.0286	18307	0.5246	100.0000	18307	3271	3265	0.5445	32	18.24
scaffold_136	46.1427	18243	0.5252	100.0000	18243	4172	4171	0.5517	37	30.49
scaffold_137	76.5005	18224	0.5360	100.0000	18224	6889	6926	0.5598	72	37.45
scaffold_138	65.2059	18216	0.5541	100.0000	18216	5890	5879	0.5773	56	35.90
scaffold_139	62.1837	18208	0.5402	100.0000	18208	5607	5612	0.5624	55	35.83
scaffold_140	39.1016	18137	0.5175	100.0000	18137	3527	3498	0.5412	34	21.95
scaffold_141	55.8054	18131	0.4957	100.0000	18131	5160	4864	0.5198	41	63.32
scaffold_142	40.5629	18116	0.5380	100.0000	18116	3632	3641	0.5629	39	19.55
scaffold_143	49.4196	18053	0.5381	100.0000	18053	4415	4422	0.5574	44	27.66
scaffold_144	52.8080	18011	0.5392	100.0000	18011	4703	4705	0.5699	44	37.40
scaffold_145	40.3435	18006	0.5419	100.0000	18006	3593	3598	0.5662	39	19.45
scaffold_146	64.1077	18005	0.5366	100.0000	18005	5717	5717	0.5611	57	36.99
scaffold_147	41.2439	17901	0.5208	100.0000	17901	3650	3667	0.5408	36	23.37
scaffold_148	45.2289	17836	0.5336	100.0000	17836	3988	4006	0.5557	39	26.41
scaffold_149	66.9011	17756	0.5466	100.0000	17756	5873	5900	0.5671	61	36.04
scaffold_150	51.4503	17577	0.5455	100.0000	17577	4467	4492	0.5624	47	26.80
scaffold_151	45.8094	17410	0.5227	100.0000	17410	3944	3964	0.5544	35	37.08
scaffold_152	32.2588	17379	0.5164	100.0000	17379	2778	2776	0.5465	28	19.93
scaffold_153	55.0549	17297	0.5459	99.9133	17282	4709	4716	0.5681	47	33.56
scaffold_154	53.0864	17275	0.5380	100.0000	17275	4544	4537	0.5595	48	31.22
scaffold_155	32.0473	17238	0.4977	100.0000	17238	2705	2732	0.5228	27	23.46
scaffold_156	54.9074	17179	0.5349	100.0000	17179	4658	4690	0.5638	44	38.25
scaffold_157	44.0916	17151	0.5394	100.0000	17151	3746	3742	0.5586	42	20.99
scaffold_158	53.4545	17142	0.5246	100.0000	17142	4531	4544	0.5453	47	31.89
scaffold_159	35.1315	17138	0.5233	100.0000	17138	2982	2977	0.5440	33	16.95
scaffold_160	47.4086	17135	0.5365	100.0000	17135	4013	4032	0.5570	42	27.24
scaffold_161	59.8902	17099	0.5439	100.0000	17099	5063	5077	0.5688	50	38.31
scaffold_162	44.0623	17053	0.5316	100.0000	17053	3727	3710	0.5564	38	26.94
scaffold_163	76.9066	17038	0.4959	99.9472	17029	6497	6474	0.5572	43	99.82
scaffold_164	28.7536	17032	0.5052	100.0000	17032	2441	2409	0.5273	26	15.02
scaffold_165	33.0661	16968	0.5205	100.0000	16968	2781	2771	0.5410	31	17.15
scaffold_166	36.6989	16966	0.5262	100.0000	16966	3096	3076	0.5475	34	19.40
scaffold_167	46.6660	16957	0.5411	100.0000	16957	3925	3918	0.5679	42	26.32
scaffold_168	45.2790	16890	0.5316	100.0000	16890	3780	3796	0.5588	39	30.10
scaffold_169	40.5123	16886	0.5299	100.0000	16886	3408	3368	0.5505	37	20.61
scaffold_170	45.9674	16865	0.5295	99.9941	16864	3838	3834	0.5526	39	34.15
scaffold_171	55.1799	16824	0.5388	100.0000	16824	4602	4591	0.5577	48	31.49
scaffold_172	44.9013	16809	0.5354	100.0000	16809	3736	3734	0.5610	41	25.65
scaffold_173	41.7502	16772	0.5236	100.0000	16772	3394	3395	0.5457	37	28.30
scaffold_174	60.7823	16762	0.5370	100.0000	16762	5051	5049	0.5536	57	32.15
scaffold_175	48.5215	16756	0.5211	100.0000	16756	4030	4023	0.5432	40	31.17
scaffold_176	42.4930	16752	0.5106	99.9821	16749	3467	3585	0.5388	29	40.97
scaffold_177	55.3358	16740	0.5343	100.0000	16740	4585	4588	0.5620	45	36.63
scaffold_178	43.6840	16703	0.5303	100.0000	16703	3579	3613	0.5621	36	32.14
scaffold_179	41.5650	16700	0.5302	100.0000	16700	3424	3435	0.5532	36	25.73
scaffold_180	50.9061	16698	0.5328	100.0000	16698	4188	4239	0.5540	43	32.56
scaffold_181	33.8442	16698	0.5159	100.0000	16698	2808	2794	0.5343	32	16.60
scaffold_182	44.9995	16641	0.5455	100.0000	16641	3711	3710	0.5633	44	18.43
scaffold_183	32.9675	16636	0.5228	100.0000	16636	2713	2717	0.5397	32	15.16
scaffold_184	56.1909	16596	0.5363	100.0000	16596	4625	4612	0.5589	49	33.24
scaffold_185	39.2254	16558	0.5160	100.0000	16558	3221	3215	0.5325	35	22.51
scaffold_186	32.6079	16535	0.5122	100.0000	16535	2665	2677	0.5418	28	20.36
scaffold_187	34.3476	16511	0.5151	100.0000	16511	2825	2802	0.5399	28	24.40
scaffold_188	48.8470	16501	0.5451	100.0000	16501	3989	3998	0.5672	46	26.23
scaffold_189	35.8520	16500	0.5255	99.9212	16487	2929	2926	0.5453	34	15.87
scaffold_190	32.4624	16488	0.5056	100.0000	16488	2596	2627	0.5356	24	25.82
scaffold_191	42.3778	16473	0.5320	100.0000	16473	3451	3462	0.5520	40	21.81
scaffold_192	44.8491	16472	0.5211	100.0000	16472	3660	3658	0.5470	36	31.70
scaffold_193	60.4943	16414	0.5430	100.0000	16414	4920	4918	0.5639	53	33.78
scaffold_194	37.3889	16405	0.5250	100.0000	16405	3001	2989	0.5436	35	20.02
scaffold_195	57.0078	16367	0.5400	100.0000	16367	4633	4615	0.5669	53	36.30
scaffold_196	71.1807	16309	0.5225	100.0000	16309	5735	5761	0.5472	64	36.27
scaffold_197	34.6641	16301	0.5224	100.0000	16301	2790	2803	0.5422	32	16.87
scaffold_198	48.3057	16296	0.5433	100.0000	16296	3909	3885	0.5644	44	25.32
scaffold_199	61.2202	16293	0.5454	100.0000	16293	4928	4945	0.5809	51	41.64
scaffold_200	29.0841	16293	0.5092	100.0000	16293	2357	2335	0.5243	28	12.95
scaffold_201	46.6229	16292	0.5346	100.0000	16292	3723	3718	0.5573	44	24.97
scaffold_202	48.8534	16223	0.5325	100.0000	16223	3944	3920	0.5620	40	32.20
scaffold_203	40.0731	16193	0.5270	100.0000	16193	3202	3232	0.5485	35	22.57
scaffold_204	42.1373	16179	0.5399	99.9691	16174	3390	3360	0.5631	41	20.53
scaffold_205	31.9311	16158	0.5073	100.0000	16158	2558	2546	0.5312	24	24.44
scaffold_206	46.3933	16154	0.5528	100.0000	16154	3715	3700	0.5758	47	20.29
scaffold_207	53.8179	16129	0.4953	100.0000	16129	4297	4296	0.5285	49	31.85
scaffold_208	23.9786	16125	0.4989	100.0000	16125	1901	1932	0.5161	21	14.24
scaffold_209	49.2638	16098	0.5355	100.0000	16098	3917	3940	0.5617	42	31.95
scaffold_210	56.9032	16092	0.5417	100.0000	16092	4514	4564	0.5710	44	39.21
scaffold_211	42.5361	16061	0.5370	100.0000	16061	3383	3384	0.5657	40	22.73
scaffold_212	42.7413	16055	0.5320	100.0000	16055	3413	3389	0.5617	42	21.48
scaffold_213	42.6150	16034	0.5326	100.0000	16034	3378	3394	0.5504	39	20.60
scaffold_214	43.7493	15973	0.5285	100.0000	15973	3468	3456	0.5472	40	23.01
scaffold_215	39.5393	15858	0.5259	100.0000	15858	3110	3091	0.5505	34	29.74
scaffold_216	67.0659	15838	0.5336	100.0000	15838	5274	5238	0.5561	61	36.06
scaffold_217	55.0309	15758	0.5493	100.0000	15758	4294	4296	0.5638	50	29.08
scaffold_218	73.1159	15712	0.5299	100.0000	15712	5669	5705	0.5594	68	40.27
scaffold_219	43.3518	15695	0.5157	100.0000	15695	3371	3365	0.5408	41	25.13
scaffold_220	40.1794	15690	0.5356	100.0000	15690	3117	3126	0.5574	37	18.44
scaffold_221	42.8203	15689	0.5292	100.0000	15689	3310	3350	0.5569	35	30.94
scaffold_222	35.1900	15681	0.5218	100.0000	15681	2734	2723	0.5403	34	16.37
scaffold_223	43.2292	15661	0.5253	100.0000	15661	3343	3369	0.5463	38	25.61
scaffold_224	41.9174	15644	0.5320	100.0000	15644	3249	3244	0.5479	39	20.74
scaffold_225	45.1651	15623	0.5246	100.0000	15623	3480	3510	0.5415	40	24.17
scaffold_226	41.1486	15473	0.5340	100.0000	15473	3119	3112	0.5468	40	15.99
scaffold_227	64.6799	15468	0.5442	100.0000	15468	4956	4936	0.5708	59	38.29
scaffold_228	33.2452	15451	0.5220	100.0000	15451	2548	2535	0.5420	30	16.39
scaffold_229	38.1020	15411	0.5323	99.9870	15409	2906	2901	0.5540	36	17.15
scaffold_230	39.7855	15391	0.5401	100.0000	15391	3028	3038	0.5694	35	21.00
scaffold_231	58.8377	15376	0.5272	100.0000	15376	4483	4479	0.5625	49	41.19
scaffold_232	53.9791	15318	0.5411	100.0000	15318	4124	4073	0.5636	48	32.10
scaffold_233	68.0219	15308	0.5342	100.0000	15308	5152	5173	0.5551	61	40.49
scaffold_234	58.9827	15302	0.5320	100.0000	15302	4498	4461	0.5568	47	38.82
scaffold_235	39.9046	15281	0.5413	100.0000	15281	3021	3014	0.5645	38	18.74
scaffold_236	38.6858	15257	0.5287	100.0000	15257	2923	2919	0.5521	38	18.90
scaffold_237	71.2479	15252	0.4860	100.0000	15252	4377	4357	0.5074	68	31.11
scaffold_238	33.9796	15222	0.5248	100.0000	15222	2566	2555	0.5463	30	16.83
scaffold_239	51.7831	15222	0.5406	100.0000	15222	3892	3912	0.5676	48	33.48
scaffold_240	52.7655	15221	0.5343	100.0000	15221	3964	3991	0.5518	46	29.13
scaffold_241	38.0641	15189	0.5129	100.0000	15189	2825	2921	0.5442	28	35.60
scaffold_242	36.0108	15151	0.5148	100.0000	15151	2717	2692	0.5362	31	21.62
scaffold_243	46.0903	15143	0.5385	100.0000	15143	3477	3448	0.5570	45	22.14
scaffold_244	41.7313	15132	0.5225	100.0000	15132	3126	3140	0.5400	38	21.42
scaffold_245	42.0528	15065	0.5378	100.0000	15065	3135	3138	0.5555	40	17.80
scaffold_246	40.3523	15051	0.5248	100.0000	15051	3011	3004	0.5538	34	27.92
scaffold_247	52.1870	15044	0.5381	100.0000	15044	3833	3943	0.5637	42	44.46
scaffold_248	35.9740	15011	0.5240	100.0000	15011	2657	2689	0.5464	34	18.82
scaffold_249	40.2233	15001	0.5298	100.0000	15001	3013	2965	0.5449	39	16.51
scaffold_250	59.3292	14969	0.5417	100.0000	14969	4398	4400	0.5560	56	31.81
scaffold_251	49.2559	14905	0.5236	100.0000	14905	3629	3651	0.5462	40	32.08
scaffold_252	40.5645	14876	0.2753	100.0000	14876	2909	2946	0.2830	38	17.58
scaffold_253	34.1245	14857	0.5210	100.0000	14857	2512	2506	0.5520	33	19.29
scaffold_254	40.5494	14852	0.5340	99.8990	14837	2971	2991	0.5621	38	21.82
scaffold_255	34.1111	14802	0.5180	100.0000	14802	2509	2489	0.5377	31	15.92
scaffold_256	45.1440	14784	0.5340	100.0000	14784	3297	3300	0.5565	40	26.44
scaffold_257	34.6333	14782	0.5219	100.0000	14782	2550	2520	0.5520	30	20.02
scaffold_258	49.7907	14758	0.5290	100.0000	14758	3644	3646	0.5524	43	29.83
scaffold_259	44.9065	14742	0.5279	100.0000	14742	3281	3272	0.5453	43	24.17
scaffold_260	58.6353	14695	0.5310	100.0000	14695	4256	4276	0.5544	53	33.91
scaffold_261	43.9013	14683	0.5304	99.9932	14682	3164	3226	0.5483	42	20.47
scaffold_262	45.5021	14678	0.5247	100.0000	14678	3309	3307	0.5403	40	23.39
scaffold_263	46.8651	14654	0.5313	100.0000	14654	3404	3400	0.5532	40	29.09
scaffold_264	57.9418	14650	0.5347	100.0000	14650	4210	4204	0.5507	54	29.00
scaffold_265	33.7201	14647	0.5234	100.0000	14647	2437	2455	0.5495	31	17.80
scaffold_266	47.2655	14612	0.5274	100.0000	14612	3412	3432	0.5507	44	26.60
scaffold_267	49.5402	14596	0.5251	100.0000	14596	3571	3579	0.5560	37	36.02
scaffold_268	34.3295	14594	0.5175	100.0000	14594	2482	2475	0.5396	31	16.97
scaffold_269	45.1898	14582	0.5446	100.0000	14582	3262	3280	0.5630	43	18.82
scaffold_270	44.2414	14573	0.5298	100.0000	14573	3180	3200	0.5574	38	27.57
scaffold_271	39.1984	14564	0.5242	100.0000	14564	2819	2838	0.5471	34	25.31
scaffold_272	56.2415	14544	0.5434	100.0000	14544	4057	4054	0.5669	47	35.13
scaffold_273	42.1692	14525	0.5348	100.0000	14525	3030	3035	0.5648	42	22.60
scaffold_274	37.4304	14504	0.5179	100.0000	14504	2690	2692	0.5417	30	24.53
scaffold_275	35.2073	14494	0.5141	100.0000	14494	2527	2526	0.5327	30	22.37
scaffold_276	68.1097	14472	0.5390	100.0000	14472	4872	4894	0.5693	60	41.35
scaffold_277	44.5563	14464	0.5350	100.0000	14464	3185	3196	0.5539	42	21.28
scaffold_278	48.9273	14464	0.5361	100.0000	14464	3494	3516	0.5565	43	28.52
scaffold_279	72.5242	14456	0.5399	100.0000	14456	5163	5146	0.5644	69	40.79
scaffold_280	41.8663	14399	0.5417	100.0000	14399	2990	2990	0.5594	42	17.04
scaffold_281	80.0331	14393	0.5231	100.0000	14393	5709	5700	0.5472	74	41.58
scaffold_282	61.1455	14368	0.5370	100.0000	14368	4341	4361	0.5577	58	33.03
scaffold_283	42.0663	14368	0.5267	100.0000	14368	2965	3021	0.5470	36	27.52
scaffold_284	44.3079	14340	0.5254	100.0000	14340	3139	3160	0.5532	40	31.08
scaffold_285	53.1985	14297	0.5222	100.0000	14297	3783	3763	0.5447	45	33.21
scaffold_286	46.3490	14293	0.5380	100.0000	14293	3264	3302	0.5691	41	30.38
scaffold_287	75.6763	14272	0.5377	100.0000	14272	5372	5321	0.5650	61	53.14
scaffold_288	58.8932	14263	0.5202	100.0000	14263	4064	4275	0.5535	42	50.52
scaffold_289	56.2782	14261	0.5451	100.0000	14261	3977	3977	0.5637	49	33.19
scaffold_290	53.4623	14255	0.5287	100.0000	14255	3784	3772	0.5511	45	33.93
scaffold_291	36.3675	14239	0.5146	100.0000	14239	2565	2571	0.5430	31	26.13
scaffold_292	52.6037	14235	0.5366	100.0000	14235	3696	3729	0.5685	44	36.84
scaffold_293	80.7324	14194	0.5325	100.0000	14194	5646	5715	0.5514	75	39.80
scaffold_294	52.5110	14157	0.5399	100.0000	14157	3682	3674	0.5765	46	36.20
scaffold_295	50.3607	14157	0.5347	100.0000	14157	3545	3523	0.5537	46	27.35
scaffold_296	40.4243	14152	0.5352	100.0000	14152	2839	2826	0.5602	36	20.54
scaffold_297	38.4287	14117	0.5323	100.0000	14117	2676	2695	0.5545	37	18.09
scaffold_298	67.3266	14086	0.5224	100.0000	14086	4666	4722	0.5454	65	32.49
scaffold_299	47.0371	14086	0.5283	100.0000	14086	3287	3276	0.5492	42	27.40
scaffold_300	36.6408	14086	0.5201	100.0000	14086	2572	2547	0.5455	31	22.04
scaffold_301	42.1688	14009	0.5376	100.0000	14009	2923	2934	0.5629	38	24.87
scaffold_302	40.8188	13998	0.5384	100.0000	13998	2834	2825	0.5589	39	18.88
scaffold_303	55.2101	13951	0.5362	100.0000	13951	3802	3823	0.5536	50	30.64
scaffold_304	41.0318	13949	0.5235	100.0000	13949	2845	2828	0.5493	33	31.48
scaffold_305	35.7315	13938	0.5295	100.0000	13938	2474	2457	0.5509	34	16.98
scaffold_306	40.6565	13921	0.5303	100.0000	13921	2804	2806	0.5591	38	21.32
scaffold_307	48.6548	13908	0.5229	100.0000	13908	3354	3351	0.5554	39	35.65
scaffold_308	43.3830	13865	0.5310	100.0000	13865	2980	2978	0.5518	39	21.27
