#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_170	36.5374	1485	0.4889	100.0000	1485	270	269	0.4874	35	10.54
scaffold_171	62.1852	1447	0.4534	100.0000	1447	442	450	0.4318	64	11.66
scaffold_172	40.8857	1338	0.4208	100.0000	1338	288	254	0.4161	42	13.84
scaffold_173	10.8832	1336	0.4237	100.0000	1336	74	70	0.4076	9	6.22
scaffold_174	8.0890	1315	0.3741	100.0000	1315	51	52	0.3809	8	2.81
scaffold_175	271.6324	1276	0.3237	100.0000	1276	1677	1672	0.3198	284	47.98
scaffold_176	14.0951	1251	0.4692	100.0000	1251	83	92	0.4758	15	5.28
scaffold_177	10.2715	1208	0.3030	100.0000	1208	68	55	0.3048	10	4.70
scaffold_178	12.0285	1192	0.3305	100.0000	1192	74	68	0.3219	12	4.61
scaffold_179	15.2377	1161	0.3600	100.0000	1161	88	90	0.3522	14	4.84
scaffold_180	15.2216	1160	0.4362	100.0000	1160	89	86	0.4264	14	6.73
scaffold_181	14.1768	1131	0.4447	100.0000	1131	84	77	0.4502	14	6.28
scaffold_182	9.9047	1091	0.2988	100.0000	1091	54	55	0.3274	9	4.95
scaffold_183	176.6071	1069	0.3124	100.0000	1069	956	934	0.3152	180	31.08
scaffold_184	43.1267	1050	0.5162	100.0000	1050	220	229	0.5149	42	14.55
scaffold_185	45.4006	1036	0.3639	100.0000	1036	224	243	0.3590	48	11.33
scaffold_186	7.5829	1031	0.3744	100.0000	1031	38	39	0.3774	7	2.58
