#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_74	72.1262	100442	0.5687	100.0000	100442	35579	35600	0.5726	72	11.39
scaffold_75	67.0057	95488	0.5517	100.0000	95488	31547	31513	0.5688	71	19.91
scaffold_76	72.3687	95205	0.5751	100.0000	95205	34114	34051	0.5800	72	12.30
scaffold_77	72.5948	94412	0.5698	100.0000	94412	33703	33728	0.5742	73	12.51
scaffold_78	64.8042	94033	0.5393	100.0000	94033	29952	29884	0.5629	69	21.17
scaffold_79	73.7141	89608	0.5703	100.0000	89608	32664	32718	0.5746	74	11.33
scaffold_80	72.4533	88084	0.5672	100.0000	88084	31375	31397	0.5756	73	13.15
scaffold_81	71.4495	84036	0.5690	100.0000	84036	29662	29719	0.5694	70	20.50
scaffold_82	62.3802	79320	0.5390	100.0000	79320	24425	24420	0.5628	67	19.78
scaffold_83	76.7340	78276	0.5506	100.0000	78276	29659	29647	0.5393	72	47.95
scaffold_84	72.9901	76874	0.5729	100.0000	76874	27524	27596	0.5800	74	15.11
scaffold_85	70.3273	75247	0.5754	100.0000	75247	26134	26127	0.5782	70	11.54
scaffold_86	72.9230	73957	0.5604	100.0000	73957	26605	26656	0.5650	73	11.75
scaffold_87	73.5550	69538	0.5749	100.0000	69538	25197	25160	0.5774	74	12.15
scaffold_88	71.0269	69104	0.5561	100.0000	69104	24204	24157	0.5681	72	14.92
scaffold_89	71.4004	66881	0.5731	100.0000	66881	23511	23560	0.5770	71	11.52
scaffold_90	72.8590	66607	0.5740	100.0000	66607	23914	23877	0.5776	73	10.76
scaffold_91	81.7280	64738	0.5832	100.0000	64738	25824	25972	0.6022	73	140.28
scaffold_92	69.0659	51444	0.5561	100.0000	51444	17628	17535	0.5570	68	12.83
scaffold_93	72.2071	51134	0.5618	100.0000	51134	18180	18185	0.5678	72	12.63
scaffold_94	74.8936	50520	0.5770	100.0000	50520	18656	18652	0.5803	75	11.66
scaffold_95	72.2310	49117	0.5916	100.0000	49117	17423	17473	0.5939	72	11.47
scaffold_96	71.4742	46879	0.5870	100.0000	46879	16549	16575	0.5892	71	12.72
scaffold_97	65.6587	46196	0.5544	100.0000	46196	14995	15024	0.5697	68	15.54
scaffold_98	61.6883	44824	0.5112	99.9933	44821	13327	13376	0.5502	68	25.15
scaffold_99	58.7774	43888	0.5235	100.0000	43888	12756	12767	0.5641	64	23.42
scaffold_100	73.5286	42361	0.5653	100.0000	42361	15414	15409	0.5718	74	12.76
scaffold_101	67.5439	41748	0.5452	100.0000	41748	13815	13846	0.5690	71	19.34
scaffold_102	75.3510	38887	0.5960	100.0000	38887	14510	14464	0.5981	76	11.87
scaffold_103	69.9116	36423	0.5732	100.0000	36423	12604	12597	0.5769	70	12.42
scaffold_104	67.3306	33693	0.5615	100.0000	33693	11212	11243	0.5786	70	16.92
scaffold_105	69.4809	31204	0.5950	100.0000	31204	10725	10735	0.5975	70	11.78
scaffold_106	70.2626	29610	0.5634	100.0000	29610	10299	10289	0.5773	72	15.23
scaffold_107	65.9612	29206	0.5452	100.0000	29206	9509	9478	0.5564	67	14.14
scaffold_108	68.8494	28697	0.5391	100.0000	28697	9616	9659	0.5593	71	17.32
scaffold_109	69.0233	27919	0.5740	100.0000	27919	9545	9524	0.5763	69	12.26
scaffold_110	54.9939	26992	0.4491	100.0000	26992	6920	7032	0.4872	54	36.81
scaffold_111	74.9942	25630	0.5604	100.0000	25630	9494	9527	0.5680	75	12.95
scaffold_112	72.9958	22277	0.5832	100.0000	22277	8045	8053	0.5865	73	12.38
scaffold_113	40.3648	21176	0.4125	100.0000	21176	4232	4218	0.4483	38	19.68
scaffold_114	69.7996	18705	0.5542	100.0000	18705	6473	6448	0.5602	70	12.08
scaffold_115	47.9194	16331	0.4659	100.0000	16331	3866	3877	0.4812	46	23.88
scaffold_116	67.0934	13492	0.5312	100.0000	13492	4474	4485	0.5383	68	12.10
scaffold_117	30.3392	12896	0.4639	100.0000	12896	1920	1917	0.4716	26	14.41
scaffold_118	127.5743	12893	0.5422	100.0000	12893	7875	7771	0.4493	73	156.02
scaffold_119	64.0069	11166	0.5243	100.0000	11166	3530	3551	0.5469	67	16.53
scaffold_120	63.0362	11105	0.6030	100.0000	11105	3437	3449	0.6065	64	13.37
scaffold_121	69.6050	10984	0.5800	100.0000	10984	3780	3788	0.5826	72	14.27
scaffold_122	53.5298	10887	0.4880	100.0000	10887	2878	2891	0.5616	63	25.35
scaffold_123	35.3810	10534	0.4220	100.0000	10534	1824	1863	0.4282	33	14.33
scaffold_124	69.3287	10532	0.5040	100.0000	10532	3320	3303	0.5363	68	26.06
scaffold_125	69.9345	10470	0.5614	100.0000	10470	3621	3631	0.5662	71	13.22
scaffold_126	65.2403	9624	0.5284	100.0000	9624	3120	3093	0.5376	67	14.59
scaffold_127	22.6301	8634	0.3534	99.8842	8624	914	946	0.3355	18	22.57
scaffold_128	37.2267	8186	0.4447	100.0000	8186	1450	1480	0.4464	35	13.29
scaffold_129	75.5137	8080	0.5796	100.0000	8080	3011	3024	0.5848	76	12.51
scaffold_130	45.3893	7677	0.4358	100.0000	7677	1745	1706	0.4410	43	17.16
scaffold_131	33.7096	7497	0.4637	100.0000	7497	1263	1239	0.4715	32	11.63
scaffold_132	65.0162	7237	0.5867	100.0000	7237	2326	2330	0.5969	66	14.28
scaffold_133	18.0533	7208	0.3411	100.0000	7208	653	635	0.3500	16	8.30
scaffold_134	22.0955	6013	0.4084	99.9501	6010	654	660	0.4193	22	9.51
scaffold_135	24.1438	5763	0.3382	100.0000	5763	683	693	0.3450	21	11.58
scaffold_136	33.3495	5562	0.4387	100.0000	5562	912	914	0.4324	32	13.12
scaffold_137	29.1485	5340	0.4082	100.0000	5340	772	753	0.4040	27	13.84
scaffold_138	8.6377	4836	0.3842	100.0000	4836	207	206	0.3909	8	3.65
scaffold_139	14.5990	4381	0.3588	100.0000	4381	313	321	0.3748	12	8.10
scaffold_140	63.4706	4367	0.6327	100.0000	4367	1374	1362	0.6281	67	19.57
scaffold_141	27.4242	4309	0.4240	100.0000	4309	601	565	0.4335	28	11.87
scaffold_142	116.7895	3996	0.3246	99.0741	3959	1935	2015	0.3275	125	97.96
scaffold_143	22.9476	3971	0.3233	100.0000	3971	434	470	0.3500	19	15.06
scaffold_144	43.5157	3793	0.4411	100.0000	3793	815	817	0.4393	44	13.47
scaffold_145	14.0784	3548	0.3974	100.0000	3548	249	246	0.4002	14	4.78
scaffold_146	25.3197	3475	0.4351	100.0000	3475	435	437	0.4405	24	10.77
scaffold_147	30.0659	3230	0.4502	100.0000	3230	480	482	0.4548	29	8.79
scaffold_148	71.3818	3127	0.5238	100.0000	3127	1104	1106	0.5237	73	12.31
scaffold_149	23.2203	3105	0.4386	100.0000	3105	355	359	0.4473	23	10.80
scaffold_150	34.4096	3076	0.3404	100.0000	3076	528	520	0.3447	30	15.31
scaffold_151	235.9320	2838	0.3094	100.0000	2838	3275	3278	0.3120	237	28.84
scaffold_152	15.9438	2828	0.3624	99.5403	2815	218	229	0.3599	14	8.40
scaffold_153	27.0047	2755	0.2864	100.0000	2755	347	369	0.3011	26	7.64
scaffold_154	2847.3263	2743	0.5968	100.0000	2743	39307	38256	0.6070	2900	558.10
scaffold_155	7.0351	2678	0.3753	100.0000	2678	94	93	0.3759	7	2.66
scaffold_156	28.5942	2632	0.4802	100.0000	2632	375	371	0.4808	26	10.41
scaffold_157	69.9575	2610	0.5751	98.7739	2578	907	902	0.5786	73	17.88
scaffold_158	8.7439	2608	0.3608	100.0000	2608	114	115	0.3539	7	6.96
scaffold_159	24.3398	2596	0.3190	100.0000	2596	309	317	0.3197	25	6.49
scaffold_160	21.2205	2485	0.3549	100.0000	2485	261	260	0.3588	22	10.45
scaffold_161	15.4703	2471	0.4233	100.0000	2471	194	185	0.4249	15	5.69
scaffold_162	28.5112	2461	0.3994	100.0000	2461	337	358	0.4070	25	14.45
scaffold_163	22.2566	2428	0.3554	100.0000	2428	273	263	0.3600	22	6.30
scaffold_164	9.0075	2390	0.3854	100.0000	2390	106	106	0.3724	9	3.92
scaffold_165	75.0205	2337	0.2833	100.0000	2337	888	819	0.3079	38	98.85
scaffold_166	2710.0637	2325	0.5338	100.0000	2325	31316	31395	0.5415	2716	365.36
scaffold_167	6.5624	2308	0.3653	100.0000	2308	75	75	0.3598	6	2.49
scaffold_168	28.1496	2286	0.3495	100.0000	2286	285	301	0.3522	28	13.40
scaffold_169	7.0299	2272	0.3477	100.0000	2272	83	75	0.3520	7	2.68
scaffold_170	88.3336	2254	0.4006	100.0000	2254	955	1029	0.3561	35	132.56
scaffold_171	54.8476	2198	0.3767	100.0000	2198	580	607	0.3653	40	34.26
scaffold_172	31.8653	2160	0.3931	98.4259	2126	333	349	0.3993	33	10.01
scaffold_173	2659.0215	2089	0.5065	100.0000	2089	27814	27954	0.5216	2507	463.05
scaffold_174	31.1237	2078	0.3551	100.0000	2078	256	256	0.3537	30	9.74
scaffold_175	11.6907	2043	0.3700	100.0000	2043	113	124	0.3748	11	6.07
scaffold_176	31.8948	1948	0.3824	100.0000	1948	314	306	0.3804	24	16.35
scaffold_177	6.7126	1945	0.3537	100.0000	1945	63	65	0.3620	7	2.79
scaffold_178	19.4449	1904	0.4590	100.0000	1904	183	183	0.4645	20	6.88
scaffold_179	106.6335	1820	0.3396	100.0000	1820	971	977	0.3125	24	148.36
scaffold_180	8.9571	1772	0.4018	100.0000	1772	76	81	0.4061	10	3.07
scaffold_181	299.6797	1658	0.3257	100.0000	1658	2492	2458	0.3244	285	59.03
scaffold_182	73.6767	1525	0.4721	100.0000	1525	556	556	0.4674	70	29.28
scaffold_183	28.1834	1516	0.3813	100.0000	1516	210	212	0.3794	28	7.99
scaffold_184	55.1612	1514	0.3765	100.0000	1514	428	413	0.3456	25	54.69
scaffold_185	64.8899	1462	0.4535	100.0000	1462	490	450	0.4500	61	23.39
scaffold_186	16.6253	1433	0.3412	100.0000	1433	112	124	0.3616	15	7.38
scaffold_187	21.1724	1386	0.3615	100.0000	1386	148	144	0.3653	21	6.07
scaffold_188	81.7976	1334	0.5840	100.0000	1334	554	571	0.5845	71	47.17
scaffold_189	19.3382	1298	0.4014	100.0000	1298	125	124	0.4057	18	7.49
scaffold_190	18.8478	1288	0.3331	100.0000	1288	110	114	0.3343	19	4.96
scaffold_191	29.8285	1248	0.3029	100.0000	1248	184	185	0.3066	31	8.50
scaffold_192	70.3432	1244	0.3561	100.0000	1244	427	443	0.3517	66	25.71
scaffold_193	246.2852	1220	0.3148	100.0000	1220	1550	1426	0.3170	263	55.01
scaffold_194	26.5292	1198	0.3756	99.1653	1188	156	159	0.3715	18	22.28
scaffold_195	24.3580	1190	0.3563	100.0000	1190	147	143	0.3656	24	7.92
scaffold_196	5.9184	1152	0.2144	100.0000	1152	35	32	0.2146	6	2.27
scaffold_197	37.1403	1133	0.3213	100.0000	1133	209	209	0.3222	35	11.89
scaffold_198	418.5450	1121	0.3720	100.0000	1121	2365	2315	0.3541	434	76.75
scaffold_199	299.1667	1110	0.3414	100.0000	1110	1671	1638	0.3369	312	54.48
scaffold_200	27.2358	1107	0.3659	100.0000	1107	123	114	0.3622	27	9.10
scaffold_201	12.5894	1096	0.3011	100.0000	1096	70	67	0.2986	13	4.72
scaffold_202	20.7331	1094	0.3309	100.0000	1094	106	119	0.3417	19	11.98
scaffold_203	175.7648	1080	0.3083	100.0000	1080	898	983	0.3007	148	135.72
scaffold_204	9.1166	1072	0.3899	100.0000	1072	47	50	0.3975	9	3.45
scaffold_205	20.4259	1066	0.4456	100.0000	1066	109	107	0.4496	21	5.94
scaffold_206	24.3135	1043	0.3557	100.0000	1043	120	132	0.3635	24	8.72
scaffold_207	9.4626	1029	0.4121	100.0000	1029	48	49	0.4148	9	3.56
