#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_27	63.3540	360622	0.5620	100.0000	360622	112897	112831	0.5684	63	12.26
scaffold_28	61.8110	355620	0.5547	100.0000	355620	107875	107945	0.5656	62	16.36
scaffold_29	62.7391	345460	0.5589	100.0000	345460	107082	107018	0.5660	63	12.58
scaffold_30	62.3964	341017	0.5557	100.0000	341017	104970	104987	0.5650	63	13.48
scaffold_31	63.4094	337426	0.5638	100.0000	337426	105812	105847	0.5703	63	12.13
scaffold_32	62.2773	330418	0.5570	100.0000	330418	101692	101736	0.5660	63	13.33
scaffold_33	63.7087	329768	0.5620	100.0000	329768	102872	102927	0.5710	64	13.29
scaffold_34	62.6742	325409	0.5591	99.9398	325213	100867	100894	0.5677	63	13.20
scaffold_35	61.9457	325206	0.5538	100.0000	325206	99540	99542	0.5664	63	14.42
scaffold_36	61.7906	323022	0.5550	100.0000	323022	98693	98735	0.5657	63	14.20
scaffold_37	62.4464	319000	0.5592	100.0000	319000	98557	98441	0.5678	63	13.10
scaffold_38	62.2107	318962	0.5579	100.0000	318962	98035	98001	0.5691	63	14.07
scaffold_39	60.9415	312134	0.5542	99.9971	312125	93939	93898	0.5660	62	14.55
scaffold_40	62.8803	311511	0.5578	100.0000	311511	96379	96424	0.5668	63	16.67
scaffold_41	62.7638	308450	0.5641	100.0000	308450	95308	95347	0.5727	63	13.30
scaffold_42	62.7798	307176	0.5601	100.0000	307176	94188	94176	0.5671	63	12.70
scaffold_43	61.9718	302654	0.5563	99.9547	302517	92698	92723	0.5642	62	12.97
scaffold_44	62.6121	291089	0.5575	100.0000	291089	90056	90121	0.5667	63	13.43
scaffold_45	63.3491	269022	0.5631	100.0000	269022	84082	84118	0.5701	64	12.79
scaffold_46	62.3460	261031	0.5557	100.0000	261031	80509	80464	0.5640	63	13.32
scaffold_47	62.3322	254661	0.5599	100.0000	254661	78472	78457	0.5712	63	14.12
scaffold_48	63.2835	228576	0.5650	100.0000	228576	71476	71477	0.5722	63	12.59
scaffold_49	62.0521	222665	0.5553	100.0000	222665	67900	67911	0.5668	63	14.05
scaffold_50	63.0410	221483	0.5621	100.0000	221483	68913	68859	0.5696	64	12.92
scaffold_51	60.8804	219408	0.5533	100.0000	219408	66077	66017	0.5639	62	13.58
scaffold_52	62.6517	216911	0.5523	100.0000	216911	67001	67041	0.5637	62	32.93
scaffold_53	61.8324	216520	0.5538	100.0000	216520	66000	66052	0.5671	63	14.61
scaffold_54	64.1461	206075	0.5578	99.9995	206074	63814	63743	0.5665	64	14.11
scaffold_55	62.8010	200267	0.5602	100.0000	200267	62039	62014	0.5676	63	12.77
scaffold_56	62.4537	197015	0.5593	100.0000	197015	60746	60777	0.5679	63	13.16
scaffold_57	63.6885	189318	0.5605	100.0000	189318	59585	59611	0.5690	64	13.20
scaffold_58	62.0351	172486	0.5555	100.0000	172486	52770	52756	0.5672	63	13.85
scaffold_59	63.8210	166410	0.5641	100.0000	166410	52386	52426	0.5710	64	12.43
scaffold_60	71.9917	159583	0.5500	100.0000	159583	56407	56467	0.5725	64	61.02
scaffold_61	60.8786	157895	0.5488	100.0000	157895	47516	47525	0.5653	63	15.66
scaffold_62	62.0858	150548	0.5572	100.0000	150548	45938	45950	0.5648	62	12.47
scaffold_63	61.7676	144023	0.5522	100.0000	144023	44012	44001	0.5625	62	13.68
scaffold_64	60.6116	142752	0.5517	100.0000	142752	42744	42797	0.5652	62	14.89
scaffold_65	61.9223	127782	0.5610	100.0000	127782	39165	39123	0.5718	62	14.07
scaffold_66	57.5966	122060	0.5368	100.0000	122060	34546	34611	0.5550	59	16.64
scaffold_67	60.6227	121731	0.5494	100.0000	121731	36448	36421	0.5630	61	14.60
scaffold_68	61.5270	120827	0.5532	100.0000	120827	36654	36614	0.5637	63	13.84
scaffold_69	62.7323	120492	0.5648	100.0000	120492	37361	37294	0.5760	64	13.73
scaffold_70	61.3678	112282	0.5532	100.0000	112282	34046	34038	0.5717	63	15.79
scaffold_71	64.0253	101141	0.5619	100.0000	101141	31428	31463	0.5698	65	13.35
scaffold_72	62.0006	98477	0.5577	100.0000	98477	30198	30212	0.5659	62	13.03
scaffold_73	62.2643	97966	0.5607	100.0000	97966	30162	30189	0.5684	62	12.72
scaffold_74	61.5127	92232	0.5548	100.0000	92232	28010	27960	0.5658	61	18.99
scaffold_75	61.6665	91955	0.5572	100.0000	91955	28032	28041	0.5670	62	13.51
scaffold_76	61.1326	90565	0.5528	100.0000	90565	27351	27373	0.5633	62	14.18
scaffold_77	62.8293	85340	0.5584	100.0000	85340	26355	26337	0.5652	63	12.20
scaffold_78	56.1072	78078	0.5274	100.0000	78078	21663	21657	0.5564	59	18.58
scaffold_79	51.7698	75356	0.5179	100.0000	75356	19067	19269	0.5372	50	26.15
scaffold_80	60.6153	75355	0.5514	100.0000	75355	22464	22463	0.5674	62	15.26
scaffold_81	61.0366	62021	0.5533	100.0000	62021	18726	18723	0.5647	62	13.66
scaffold_82	58.7596	61911	0.5314	100.0000	61911	18047	18139	0.5554	55	59.97
scaffold_83	56.3980	61372	0.5287	100.0000	61372	17129	17116	0.5549	59	18.62
scaffold_84	49.3581	59816	0.5124	99.9850	59807	14596	14620	0.5372	51	18.14
scaffold_85	60.2343	56871	0.5490	100.0000	56871	16940	16952	0.5632	61	14.57
scaffold_86	56.6972	56011	0.5368	100.0000	56011	15707	15710	0.5458	56	16.55
scaffold_87	44.9923	54181	0.4763	100.0000	54181	12084	11937	0.5302	48	28.06
scaffold_88	51.2599	53020	0.5296	100.0000	53020	13432	13461	0.5408	50	14.79
scaffold_89	85.8811	46852	0.4563	100.0000	46852	19501	20257	0.5489	33	259.82
scaffold_90	52.9624	46329	0.4839	100.0000	46329	12135	12148	0.5398	45	41.25
scaffold_91	123.9241	44988	0.4584	99.7933	44895	27484	27702	0.5590	40	481.09
scaffold_92	65.4917	43340	0.5243	100.0000	43340	13970	13851	0.5453	53	88.59
scaffold_93	56.3209	40049	0.5186	100.0000	40049	11105	11112	0.5568	60	20.09
scaffold_94	58.4053	38121	0.5452	100.0000	38121	11023	11003	0.5567	60	13.92
scaffold_95	60.8082	37923	0.5441	100.0000	37923	11393	11408	0.5589	63	15.53
scaffold_96	48.8110	36190	0.4790	100.0000	36190	8692	8685	0.5569	57	25.10
scaffold_97	61.7399	35586	0.5527	100.0000	35586	10873	10860	0.5637	63	13.71
scaffold_98	49.4129	35548	0.5038	100.0000	35548	8684	8693	0.5312	50	19.18
scaffold_99	52.8867	35276	0.5218	100.0000	35276	9231	9224	0.5332	49	29.04
scaffold_100	57.0211	32868	0.5394	100.0000	32868	9278	9264	0.5489	55	16.48
scaffold_101	49.5150	30998	0.5151	100.0000	30998	7599	7599	0.5292	49	13.85
scaffold_102	47.8521	30876	0.5169	100.0000	30876	7306	7313	0.5350	48	16.29
scaffold_103	63.2359	29230	0.5585	100.0000	29230	9151	9140	0.5647	63	12.35
scaffold_104	49.9888	29182	0.4888	100.0000	29182	7205	7212	0.5224	46	26.32
scaffold_105	9.4022	28805	0.3528	99.9097	28779	1310	1352	0.3580	8	5.58
scaffold_106	55.3015	28106	0.5386	100.0000	28106	7693	7686	0.5496	54	21.80
scaffold_107	27.4644	28018	0.3624	100.0000	28018	3791	3803	0.4531	17	25.06
scaffold_108	54.0519	25925	0.5300	99.8341	25882	6942	6925	0.5468	55	15.15
scaffold_109	75.5943	25594	0.5455	99.9844	25590	9538	9495	0.5600	60	86.91
scaffold_110	49.8962	23497	0.5054	100.0000	23497	5804	5795	0.5469	53	20.32
scaffold_111	59.1601	22852	0.5281	100.0000	22852	6594	6587	0.5406	53	32.11
scaffold_112	61.5696	22167	0.5526	100.0000	22167	6758	6743	0.5597	61	12.31
scaffold_113	47.7332	21735	0.5169	100.0000	21735	5133	5117	0.5266	46	13.36
scaffold_114	33.6006	19499	0.3922	100.0000	19499	3254	3231	0.4769	31	21.68
scaffold_115	197.0330	19099	0.5522	100.0000	19099	18415	17961	0.5616	65	556.72
scaffold_116	58.5285	19044	0.5357	100.0000	19044	5527	5495	0.5424	57	17.08
scaffold_117	57.3152	18580	0.5389	100.0000	18580	5274	5261	0.5623	60	16.93
scaffold_118	33.4241	18004	0.3910	100.0000	18004	2987	2971	0.4922	27	24.77
scaffold_119	81.7539	17797	0.5406	100.0000	17797	7132	7117	0.5588	59	116.94
scaffold_120	49.0917	17627	0.5084	100.0000	17627	4283	4281	0.5406	50	19.54
scaffold_121	53.3556	17248	0.5104	100.0000	17248	4551	4561	0.5592	58	20.72
scaffold_122	53.9322	16933	0.5210	100.0000	16933	4516	4518	0.5432	53	19.10
scaffold_123	47.6091	16673	0.5131	100.0000	16673	3862	3870	0.5282	46	14.33
scaffold_124	50.3726	16648	0.5183	100.0000	16648	4150	4147	0.5306	48	18.68
scaffold_125	61.2561	14922	0.5410	100.0000	14922	4559	4504	0.5472	57	22.16
scaffold_126	48.5857	14232	0.5184	100.0000	14232	3412	3429	0.5287	47	16.10
scaffold_127	35.5266	13698	0.4232	100.0000	13698	2425	2374	0.4875	35	21.43
scaffold_128	52.6656	13587	0.4972	100.0000	13587	3533	3553	0.5343	50	25.03
scaffold_129	6.8396	13342	0.3186	99.7751	13312	450	451	0.3213	7	2.82
scaffold_130	49.2206	12962	0.4678	100.0000	12962	3153	3172	0.5208	48	29.16
scaffold_131	50.6746	12789	0.5271	100.0000	12789	3211	3200	0.5433	50	17.05
scaffold_132	12.6830	12714	0.3154	100.0000	12714	814	781	0.3197	12	5.82
scaffold_133	59.4784	12291	0.5066	100.0000	12291	3568	3579	0.5289	51	32.30
scaffold_134	7.0569	12182	0.2740	100.0000	12182	424	425	0.2764	7	2.88
scaffold_135	56.7902	11219	0.5267	100.0000	11219	3179	3123	0.5416	54	19.10
scaffold_136	59.2085	11123	0.5253	100.0000	11123	3263	3256	0.5529	61	17.96
scaffold_137	45.7349	11106	0.4336	100.0000	11106	2513	2524	0.5225	44	38.97
scaffold_138	39.9459	11007	0.4288	99.9818	11005	2187	2166	0.5072	44	21.94
scaffold_139	53.3729	10499	0.5227	100.0000	10499	2777	2771	0.5307	51	14.33
scaffold_140	61.7406	10372	0.5570	100.0000	10372	3179	3184	0.5857	64	17.32
scaffold_141	24.1339	10359	0.3254	100.0000	10359	1235	1241	0.4208	13	26.40
scaffold_142	31.0150	10359	0.4061	100.0000	10359	1559	1586	0.4703	30	16.58
scaffold_143	8.3079	10336	0.2649	100.0000	10336	404	410	0.2683	8	3.18
scaffold_144	46.9685	10108	0.5011	100.0000	10108	2347	2353	0.5273	49	16.06
scaffold_145	31.3273	9874	0.4158	100.0000	9874	1534	1528	0.5095	20	23.68
scaffold_146	31.6091	9728	0.3996	100.0000	9728	1491	1518	0.4723	31	17.93
scaffold_147	10.6161	9541	0.2824	100.0000	9541	505	497	0.2882	10	3.68
scaffold_148	94.8050	9224	0.3708	100.0000	9224	3957	4250	0.4981	19	324.08
scaffold_149	55.0981	8728	0.5285	100.0000	8728	2359	2403	0.5386	50	27.39
scaffold_150	55.5524	8467	0.5110	100.0000	8467	2337	2328	0.5208	50	24.29
scaffold_151	70.1841	8176	0.4457	100.0000	8176	2698	2746	0.5405	30	69.53
scaffold_152	72.6253	8034	0.5783	100.0000	8034	2868	2871	0.5916	60	34.86
scaffold_153	29.0369	7920	0.3176	100.0000	7920	1146	1122	0.3531	20	25.23
scaffold_154	36.9907	7718	0.4195	100.0000	7718	1421	1404	0.5116	38	23.05
scaffold_155	24.9092	7478	0.3179	99.9331	7473	918	926	0.3431	20	17.39
scaffold_156	17.7824	7345	0.3135	100.0000	7345	638	656	0.3181	17	6.48
scaffold_157	88.4141	7256	0.5280	100.0000	7256	3178	3167	0.5551	54	87.07
scaffold_158	63.1450	7151	0.5977	100.0000	7151	2241	2237	0.6022	63	12.69
scaffold_159	60.3236	7033	0.5376	100.0000	7033	2089	2114	0.5547	61	16.53
scaffold_160	13.9865	6963	0.3236	99.7846	6948	465	469	0.3251	14	4.46
scaffold_161	42.5564	6796	0.4445	100.0000	6796	1439	1426	0.5267	52	23.58
scaffold_162	19.8702	6543	0.2895	100.0000	6543	642	645	0.4085	12	17.62
scaffold_163	7.5921	6198	0.2607	99.8709	6190	232	232	0.2710	7	3.18
scaffold_164	17.5377	6082	0.3354	100.0000	6082	543	514	0.3374	17	5.41
scaffold_165	20.8289	6061	0.3341	100.0000	6061	602	608	0.3462	19	8.04
scaffold_166	17.4659	5842	0.2871	99.8459	5833	498	495	0.3101	17	7.18
scaffold_167	3257.3855	5585	0.5266	100.0000	5585	89958	90807	0.5449	3383	857.00
scaffold_168	48.9295	5561	0.5335	100.0000	5561	1340	1352	0.5452	49	14.15
scaffold_169	56.7723	5370	0.5298	100.0000	5370	1501	1517	0.5423	52	27.10
scaffold_170	31.0174	5227	0.3623	100.0000	5227	800	803	0.4553	21	21.17
scaffold_171	24.8431	5156	0.3051	100.0000	5156	621	627	0.3074	23	8.62
scaffold_172	7.3056	5150	0.1944	100.0000	5150	181	182	0.1990	7	2.80
scaffold_173	22.3571	5124	0.3720	100.0000	5124	566	576	0.4115	18	21.68
scaffold_174	100.6906	5061	0.5353	100.0000	5061	2523	2534	0.5699	82	100.85
scaffold_175	146.6231	5036	0.4728	100.0000	5036	3451	3609	0.5179	67	121.26
scaffold_176	47.0082	4896	0.4638	100.0000	4896	1135	1144	0.5340	49	23.82
scaffold_177	7.0199	4817	0.3116	100.0000	4817	168	167	0.3179	7	3.01
scaffold_178	48.4605	4754	0.4512	100.0000	4754	1135	1140	0.5241	56	23.52
scaffold_179	43.6311	4749	0.5016	100.0000	4749	1028	1028	0.5118	40	16.53
scaffold_180	16.9785	4744	0.3191	100.0000	4744	406	393	0.3264	16	7.59
scaffold_181	10.6646	4675	0.2229	100.0000	4675	239	255	0.2230	10	4.28
scaffold_182	173.2188	4652	0.4166	100.0000	4652	3986	3990	0.5527	25	218.20
scaffold_183	48.0564	4572	0.5304	100.0000	4572	1086	1097	0.5440	50	13.77
scaffold_184	54.2742	4540	0.5240	100.0000	4540	1222	1224	0.5362	53	15.55
scaffold_185	10.4763	4533	0.2579	100.0000	4533	242	231	0.2606	10	4.27
scaffold_186	63.8381	4491	0.5473	100.0000	4491	1436	1418	0.5540	60	22.62
scaffold_187	43.9168	4472	0.4940	100.0000	4472	972	973	0.5158	46	15.03
scaffold_188	13.5783	4427	0.2620	100.0000	4427	284	312	0.2736	12	7.34
scaffold_189	17.9581	4370	0.3103	100.0000	4370	404	374	0.3193	16	8.27
scaffold_190	46.7441	4286	0.3796	100.0000	4286	992	811	0.4777	31	91.59
scaffold_191	18.7567	4208	0.3246	100.0000	4208	393	389	0.3223	18	8.18
scaffold_192	41.0039	4150	0.5116	100.0000	4150	836	846	0.5179	40	11.10
scaffold_193	22.9895	4099	0.3523	100.0000	4099	474	458	0.3625	17	18.92
scaffold_194	164.2979	4092	0.3783	100.0000	4092	647	627	0.4148	267	124.02
scaffold_195	16.3203	3996	0.2735	100.0000	3996	318	328	0.2905	15	6.53
scaffold_196	14.4008	3995	0.2416	100.0000	3995	257	285	0.2508	15	6.09
scaffold_197	8.5159	3991	0.2405	100.0000	3991	171	166	0.2469	8	3.50
scaffold_198	348.2665	3988	0.5078	100.0000	3988	6893	6853	0.5448	390	178.50
scaffold_199	43.8966	3821	0.3232	100.0000	3821	568	550	0.3240	43	17.04
scaffold_200	60.2130	3817	0.5483	100.0000	3817	1143	1149	0.5555	60	12.59
scaffold_201	9.1616	3781	0.2322	100.0000	3781	162	181	0.2410	9	4.17
scaffold_202	92.8354	3730	0.4194	100.0000	3730	1714	1748	0.5004	41	81.33
scaffold_203	170.6858	3667	0.3796	100.0000	3667	3093	3076	0.5553	27	320.79
scaffold_204	1363.9041	3650	0.5962	100.0000	3650	24754	24904	0.6062	72	1587.87
scaffold_205	25.8151	3618	0.3541	100.0000	3618	479	447	0.3468	20	17.24
scaffold_206	70.1187	3613	0.3947	100.0000	3613	1255	1261	0.4564	52	39.91
scaffold_207	9.2131	3608	0.2073	100.0000	3608	167	162	0.2093	9	3.59
scaffold_208	20.8684	3487	0.3350	100.0000	3487	362	360	0.3371	20	8.84
scaffold_209	14.9509	3482	0.3794	100.0000	3482	251	263	0.3796	14	5.55
scaffold_210	79.2404	3469	0.5195	100.0000	3469	1290	1386	0.5142	48	118.55
scaffold_211	28.7290	3376	0.4079	100.0000	3376	385	398	0.4029	28	9.64
scaffold_212	23.1310	3343	0.3377	100.0000	3343	367	400	0.3418	20	10.20
scaffold_213	40.2956	3339	0.4247	100.0000	3339	677	657	0.5312	47	25.46
scaffold_214	7.7734	3296	0.1860	100.0000	3296	127	127	0.1992	7	3.40
scaffold_215	7.9379	3271	0.3791	100.0000	3271	127	129	0.3785	8	3.06
scaffold_216	19.5510	3209	0.3319	100.0000	3209	311	312	0.3314	19	7.26
scaffold_217	263.6216	3182	0.4497	100.0000	3182	4173	4168	0.5470	304	242.66
scaffold_218	22.4581	3126	0.3305	100.0000	3126	355	343	0.3344	22	5.45
scaffold_219	21.2609	3124	0.3579	100.0000	3124	335	322	0.3643	18	11.77
scaffold_220	13.5420	3026	0.2938	100.0000	3026	196	201	0.2958	13	4.63
scaffold_221	23.6559	2999	0.3595	100.0000	2999	336	370	0.3788	22	8.63
scaffold_222	11.3465	2981	0.2318	100.0000	2981	170	164	0.2356	9	8.44
scaffold_223	34.2146	2973	0.3878	100.0000	2973	501	508	0.4084	26	35.59
scaffold_224	12.8256	2947	0.2172	100.0000	2947	160	186	0.2253	13	5.39
scaffold_225	18.0263	2932	0.3131	100.0000	2932	263	261	0.3191	17	6.94
scaffold_226	25.0903	2914	0.3627	100.0000	2914	358	365	0.3636	22	11.39
scaffold_227	9.6424	2889	0.2482	100.0000	2889	131	145	0.2536	10	4.02
scaffold_228	9.8569	2866	0.2146	100.0000	2866	151	131	0.2348	8	6.76
scaffold_229	23.8345	2815	0.3396	100.0000	2815	348	321	0.3498	21	10.57
scaffold_230	47.6996	2793	0.5260	100.0000	2793	664	667	0.5334	46	9.52
scaffold_231	52.1978	2761	0.5244	100.0000	2761	727	707	0.5329	49	16.12
scaffold_232	94.4026	2740	0.5164	100.0000	2740	1259	1257	0.5209	93	20.88
scaffold_233	16.9912	2713	0.3955	100.0000	2713	221	233	0.4037	15	8.94
scaffold_234	50.7957	2673	0.4688	100.0000	2673	668	679	0.5131	53	18.79
scaffold_235	43.3275	2663	0.3609	100.0000	2663	546	588	0.3693	39	15.87
scaffold_236	12.1976	2657	0.2650	100.0000	2657	164	159	0.2630	13	3.67
scaffold_237	506.7850	2618	0.5550	100.0000	2618	6569	6623	0.5578	510	73.27
scaffold_238	14.4629	2558	0.3538	100.0000	2558	185	182	0.3563	15	4.03
scaffold_239	11.5882	2540	0.2563	100.0000	2540	144	147	0.2534	11	5.47
scaffold_240	12.5821	2539	0.3675	100.0000	2539	156	162	0.3776	13	3.92
scaffold_241	49.0508	2498	0.5168	100.0000	2498	607	609	0.5229	49	14.84
scaffold_242	7.0220	2495	0.2192	100.0000	2495	87	87	0.2326	6	3.57
scaffold_243	55.8295	2481	0.5486	100.0000	2481	689	685	0.5634	57	16.91
scaffold_244	128.0275	2469	0.5816	100.0000	2469	1573	1569	0.5805	132	23.06
scaffold_245	3478.3547	2453	0.5976	100.0000	2453	42680	42290	0.6161	3726	983.53
scaffold_246	24.6916	2445	0.2908	100.0000	2445	312	284	0.2827	22	14.71
scaffold_247	98.7463	2440	0.5344	100.0000	2440	1202	1194	0.5419	101	26.36
scaffold_248	10.0614	2409	0.2441	100.0000	2409	125	114	0.2650	9	6.35
scaffold_249	20.7637	2408	0.3343	100.0000	2408	242	254	0.3491	18	9.35
scaffold_250	30.6070	2359	0.3658	100.0000	2359	362	346	0.3713	29	9.67
scaffold_251	8.8282	2322	0.2265	100.0000	2322	100	103	0.2368	9	3.80
scaffold_252	21.8568	2283	0.3425	100.0000	2283	259	237	0.3273	21	10.62
scaffold_253	5.6507	2273	0.1716	100.0000	2273	64	63	0.1724	5	2.66
scaffold_254	30.8292	2272	0.3807	100.0000	2272	360	333	0.3967	25	17.90
scaffold_255	300.0341	2260	0.4204	100.0000	2260	3283	3426	0.5439	378	222.57
scaffold_256	51.5773	2231	0.4034	100.0000	2231	596	545	0.4200	33	53.45
scaffold_257	532.8782	2200	0.5209	100.0000	2200	5795	5873	0.5263	533	120.35
scaffold_258	17.2381	2192	0.3362	100.0000	2192	185	190	0.3430	15	7.60
scaffold_259	14.9222	2186	0.2635	100.0000	2186	171	153	0.2743	15	6.34
scaffold_260	27.8613	2170	0.3659	100.0000	2170	296	302	0.3771	26	11.15
scaffold_261	20.8843	2153	0.3381	100.0000	2153	224	222	0.3407	21	7.20
scaffold_262	106.1191	2141	0.5250	100.0000	2141	1141	1114	0.5303	107	25.77
scaffold_263	33.9934	2132	0.3532	100.0000	2132	373	346	0.3567	33	16.17
scaffold_264	97.5983	2111	0.5301	100.0000	2111	1038	1018	0.5367	101	17.72
scaffold_265	454.7451	2107	0.5439	100.0000	2107	4825	4736	0.5434	461	75.22
scaffold_266	14.6516	2104	0.3275	100.0000	2104	157	149	0.3411	13	6.32
scaffold_267	5.8438	2093	0.3225	100.0000	2093	61	60	0.3219	5	2.63
scaffold_268	105.6477	2075	0.5480	100.0000	2075	1004	989	0.5519	104	17.87
scaffold_269	21.0626	2062	0.3589	100.0000	2062	221	215	0.3732	21	7.09
scaffold_270	353.0320	2062	0.4893	100.0000	2062	3662	3586	0.5628	444	226.00
scaffold_271	12.5538	2062	0.3758	100.0000	2062	125	133	0.3830	10	7.22
scaffold_272	9.8036	2057	0.2533	100.0000	2057	99	101	0.2590	10	3.49
scaffold_273	16.8747	2051	0.3257	100.0000	2051	175	168	0.3263	15	6.98
scaffold_274	10.1102	2042	0.3516	99.2165	2026	98	106	0.3580	11	4.21
scaffold_275	23.4040	2025	0.3886	100.0000	2025	232	238	0.3903	23	9.67
scaffold_276	10.8211	2024	0.3365	100.0000	2024	113	104	0.3291	11	3.56
scaffold_277	48.8794	2023	0.5220	100.0000	2023	496	484	0.5304	49	14.32
scaffold_278	7.4173	1984	0.2442	99.5968	1976	71	74	0.2486	8	3.10
scaffold_279	119.0710	1973	0.5474	100.0000	1973	1192	1165	0.5589	124	32.71
scaffold_280	98.3227	1968	0.5249	100.0000	1968	971	965	0.5307	97	22.43
scaffold_281	58.1697	1950	0.5174	100.0000	1950	571	564	0.5318	54	30.30
scaffold_282	482.6480	1929	0.5480	100.0000	1929	4642	4656	0.5498	496	68.83
scaffold_283	466.4095	1895	0.5166	100.0000	1895	4366	4389	0.5472	493	126.22
scaffold_284	25.8458	1894	0.3379	100.0000	1894	249	238	0.3393	24	9.26
scaffold_285	147.7569	1884	0.4236	100.0000	1884	1447	1337	0.5387	12	206.44
scaffold_286	139.4009	1866	0.5370	100.0000	1866	1290	1303	0.5686	107	116.91
scaffold_287	100.8347	1857	0.5288	100.0000	1857	925	933	0.5316	100	20.72
scaffold_288	19.2998	1848	0.3193	100.0000	1848	184	169	0.3256	17	9.48
scaffold_289	90.5652	1824	0.5581	100.0000	1824	837	816	0.5632	76	43.04
scaffold_290	21.0587	1822	0.3359	100.0000	1822	189	192	0.3391	22	5.31
scaffold_291	7.7628	1821	0.1878	100.0000	1821	69	71	0.2062	6	5.19
scaffold_292	7.4453	1819	0.1842	100.0000	1819	66	68	0.1980	7	3.74
scaffold_293	338.4521	1816	0.6322	100.0000	1816	3070	3049	0.6294	346	52.71
scaffold_294	8.1324	1813	0.2819	100.0000	1813	78	69	0.2937	8	3.17
scaffold_295	10.0100	1807	0.2380	100.0000	1807	93	86	0.2882	8	5.99
scaffold_296	651.5258	1805	0.5247	100.0000	1805	5850	5874	0.5323	613	153.76
scaffold_297	8.9162	1791	0.1748	100.0000	1791	80	78	0.1795	8	3.78
scaffold_298	558.2924	1785	0.5132	100.0000	1785	4932	4985	0.5184	536	129.58
scaffold_299	60.4512	1762	0.5250	100.0000	1762	540	520	0.5336	50	35.93
scaffold_300	31.0821	1755	0.4040	100.0000	1755	278	269	0.4659	24	17.85
scaffold_301	47.9798	1735	0.3844	100.0000	1735	418	422	0.4757	28	35.71
scaffold_302	6.6294	1735	0.2847	100.0000	1735	61	53	0.2838	7	2.26
scaffold_303	10.8083	1727	0.2241	100.0000	1727	91	94	0.2307	11	4.27
scaffold_304	27.2446	1725	0.3542	100.0000	1725	239	227	0.3565	27	8.16
scaffold_305	652.7686	1724	0.4113	100.0000	1724	5413	5684	0.4508	898	504.70
scaffold_306	21.6456	1707	0.3609	100.0000	1707	183	184	0.3635	19	10.84
scaffold_307	21.1190	1706	0.3517	100.0000	1706	183	174	0.3570	20	8.40
scaffold_308	6.8809	1704	0.2582	100.0000	1704	56	60	0.2876	6	4.06
scaffold_309	302.9593	1695	0.5746	100.0000	1695	2529	2566	0.5735	318	56.04
scaffold_310	11.0405	1654	0.2594	100.0000	1654	92	90	0.2625	11	4.96
scaffold_311	46.4643	1652	0.5369	100.0000	1652	385	375	0.5527	44	18.83
scaffold_312	6.7542	1648	0.5667	100.0000	1648	53	57	0.5688	7	3.13
