#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_145	135.5796	4962	0.4982	100.0000	4962	3339	3347	0.5148	115	54.79
scaffold_146	149.2211	4736	0.5255	100.0000	4736	3487	3543	0.5334	140	38.46
scaffold_147	71.6390	4692	0.5124	100.0000	4692	1672	1666	0.5311	68	26.70
scaffold_148	48.2633	4619	0.3880	100.0000	4619	1125	1082	0.4799	38	36.03
scaffold_149	317.1205	4565	0.3073	100.0000	4565	7171	7138	0.3127	312	85.42
scaffold_150	76.0784	4348	0.5094	100.0000	4348	1666	1616	0.5224	69	35.68
scaffold_151	362.5613	3937	0.3404	100.0000	3937	7103	7138	0.3396	355	77.47
scaffold_152	127.1293	3720	0.5105	100.0000	3720	2353	2347	0.5212	114	45.24
scaffold_153	54.9909	3623	0.4317	100.0000	3623	994	988	0.4367	53	16.18
scaffold_154	105.0413	3587	0.3817	100.0000	3587	1902	1816	0.3968	25	117.06
scaffold_155	97.3443	3584	0.5198	100.0000	3584	1769	1727	0.5341	75	54.09
scaffold_156	4014.8540	3446	0.5261	100.0000	3446	68241	69018	0.5522	3856	1561.90
scaffold_157	125.8646	3411	0.4978	100.0000	3411	2155	2118	0.5138	111	46.90
scaffold_158	129.4234	3380	0.4997	100.0000	3380	2192	2169	0.5081	124	34.15
scaffold_159	189.1433	3371	0.5227	100.0000	3371	3182	3106	0.5450	195	107.83
scaffold_160	61.6151	3341	0.4996	100.0000	3341	1011	1029	0.5266	58	26.58
scaffold_161	419.6389	3271	0.4317	100.0000	3271	6711	6879	0.4376	426	190.51
scaffold_162	60.4527	3254	0.4536	100.0000	3254	976	967	0.5027	58	31.39
scaffold_163	67.9434	3199	0.4673	100.0000	3199	1077	1074	0.5259	76	34.72
scaffold_164	122.9384	3037	0.4883	100.0000	3037	1820	1870	0.5090	116	52.50
scaffold_165	127.5805	2987	0.3050	100.0000	2987	1556	1575	0.3677	54	169.54
scaffold_166	60.4583	2972	0.5138	100.0000	2972	890	890	0.5318	57	27.38
scaffold_167	69.0216	2958	0.5159	100.0000	2958	1016	1012	0.5258	63	24.30
scaffold_168	177.1913	2640	0.3519	100.0000	2640	2200	2433	0.3758	107	168.59
scaffold_169	75.1346	2638	0.5000	100.0000	2638	991	992	0.5086	73	24.69
scaffold_170	152.0030	2625	0.5250	100.0000	2625	1980	2009	0.5411	132	55.16
scaffold_171	53.0553	2621	0.3655	100.0000	2621	642	628	0.4007	29	47.25
scaffold_172	75.3377	2419	0.5143	100.0000	2419	903	913	0.5284	67	28.38
scaffold_173	81.6963	2404	0.5137	100.0000	2404	994	989	0.5453	59	45.19
scaffold_174	62.1646	2333	0.5101	100.0000	2333	726	717	0.5278	54	31.80
scaffold_175	121.4923	2283	0.4481	100.0000	2283	1366	1395	0.4618	118	38.68
scaffold_176	20.2339	2215	0.2262	100.0000	2215	234	218	0.2508	12	18.62
scaffold_177	132.0238	2185	0.5117	100.0000	2185	1425	1443	0.5296	107	59.93
scaffold_178	91.7822	2144	0.4991	100.0000	2144	979	996	0.5055	92	18.13
scaffold_179	3872.6620	2086	0.5091	100.0000	2086	39961	41065	0.5467	3219	1872.11
scaffold_180	112.0155	2067	0.5486	100.0000	2067	1140	1166	0.5717	97	47.90
scaffold_181	122.6394	2052	0.4976	100.0000	2052	1246	1249	0.5130	114	52.24
scaffold_182	128.2159	2010	0.5030	100.0000	2010	1280	1299	0.5156	114	42.95
scaffold_183	67.3504	1989	0.3087	100.0000	1989	594	550	0.3116	40	75.62
scaffold_184	142.6677	1956	0.5179	100.0000	1956	1364	1401	0.4675	146	58.48
scaffold_185	51.7651	1954	0.5005	100.0000	1954	514	493	0.5084	52	14.64
scaffold_186	154.7114	1944	0.5082	100.0000	1944	1492	1488	0.5219	154	52.31
scaffold_187	203.5013	1933	0.5406	100.0000	1933	1963	1949	0.5538	195	62.33
scaffold_188	365.2570	1918	0.3290	100.0000	1918	3456	3526	0.3328	349	78.68
scaffold_189	153.3067	1917	0.4471	100.0000	1917	1468	1453	0.4522	150	58.15
scaffold_190	144.8655	1911	0.5222	100.0000	1911	1369	1404	0.5290	132	43.42
scaffold_191	105.1209	1845	0.5279	100.0000	1845	969	954	0.5314	111	39.22
scaffold_192	29.7913	1816	0.4031	100.0000	1816	253	287	0.4177	28	10.41
scaffold_193	14.9212	1815	0.2485	100.0000	1815	131	138	0.2785	12	10.86
scaffold_194	68.4956	1691	0.3915	100.0000	1691	542	575	0.4067	60	32.96
scaffold_195	57.0054	1652	0.5163	100.0000	1652	472	463	0.5294	50	24.12
scaffold_196	93.4244	1640	0.4915	100.0000	1640	780	763	0.4933	91	17.36
scaffold_197	333.6527	1618	0.3239	100.0000	1618	2746	2627	0.3200	320	74.69
scaffold_198	323.0163	1596	0.2807	100.0000	1596	2577	2566	0.2791	318	72.45
scaffold_199	51.7358	1544	0.4948	100.0000	1544	398	396	0.5090	46	25.64
scaffold_200	227.1267	1500	0.4413	100.0000	1500	1666	1732	0.4508	207	72.35
scaffold_201	57.2028	1489	0.3600	100.0000	1489	395	455	0.3693	34	65.58
scaffold_202	392.3141	1455	0.4804	100.0000	1455	2904	2751	0.5012	341	247.40
scaffold_203	199.5975	1441	0.5489	100.0000	1441	1477	1421	0.5651	199	69.67
scaffold_204	246.1650	1418	0.4154	100.0000	1418	1677	1819	0.3903	267	114.95
scaffold_205	117.4812	1413	0.4211	100.0000	1413	875	769	0.4062	114	50.35
scaffold_206	291.1712	1402	0.4815	100.0000	1402	2063	1994	0.4786	276	116.78
scaffold_207	125.2083	1373	0.3999	100.0000	1373	890	816	0.3978	114	59.79
scaffold_208	131.2504	1326	0.5083	100.0000	1326	888	856	0.5211	128	38.43
scaffold_209	162.5345	1304	0.5245	100.0000	1304	978	1140	0.5329	167	46.04
scaffold_210	81.6559	1302	0.4363	100.0000	1302	522	537	0.4465	79	20.37
scaffold_211	143.7254	1278	0.5250	100.0000	1278	929	935	0.5335	148	29.61
scaffold_212	125.3748	1262	0.5658	100.0000	1262	738	748	0.5848	103	74.42
scaffold_213	272.6409	1253	0.4381	100.0000	1253	1695	1686	0.4388	317	161.52
scaffold_214	399.4416	1250	0.4296	100.0000	1250	2469	2494	0.4970	363	249.98
scaffold_215	303.9041	1231	0.4054	100.0000	1231	1827	1870	0.4278	267	199.06
scaffold_216	42.8634	1201	0.3930	100.0000	1201	254	260	0.4010	43	8.61
scaffold_217	199.3653	1199	0.5471	100.0000	1199	1199	1214	0.5537	184	50.67
scaffold_218	79.7966	1175	0.4843	100.0000	1175	476	464	0.4837	80	20.37
scaffold_219	202.6116	1125	0.5476	100.0000	1125	1159	1128	0.5593	196	57.89
scaffold_220	180.1296	1119	0.5237	100.0000	1119	1015	1017	0.5299	155	89.89
scaffold_221	198.2461	1089	0.3682	100.0000	1089	1108	1043	0.3647	156	114.49
scaffold_222	114.2957	1072	0.5047	100.0000	1072	587	629	0.5120	114	37.65
scaffold_223	200.8805	1063	0.3791	100.0000	1063	1086	1035	0.3610	202	104.45
scaffold_224	137.4183	1047	0.4269	100.0000	1047	694	731	0.4475	116	62.66
scaffold_225	111.8584	1038	0.4191	100.0000	1038	584	567	0.4185	117	44.69
scaffold_226	150.5932	1025	0.5220	100.0000	1025	758	803	0.5368	154	52.38
scaffold_227	101.9751	1006	0.5050	100.0000	1006	509	518	0.5054	103	20.40
scaffold_228	128.4038	1003	0.5214	100.0000	1003	609	670	0.5323	118	45.87
