#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_26	76.0678	189131	0.5699	100.0000	189131	70898	71104	0.5855	72	25.42
scaffold_27	73.6488	187908	0.5669	100.0000	187908	68344	68407	0.5825	71	25.02
scaffold_28	71.3578	184455	0.5620	100.0000	184455	65087	65066	0.5773	68	23.48
scaffold_29	73.3120	183883	0.5639	100.0000	183883	66650	66540	0.5782	70	24.41
scaffold_30	71.2321	181417	0.5698	100.0000	181417	63628	63633	0.5870	67	24.96
scaffold_31	71.2083	181337	0.5676	100.0000	181337	63856	63864	0.5842	68	24.41
scaffold_32	70.3681	180626	0.5650	100.0000	180626	62646	62707	0.5812	67	24.34
scaffold_33	70.9370	180142	0.5623	100.0000	180142	62889	62790	0.5804	67	24.95
scaffold_34	72.9318	180055	0.5699	100.0000	180055	64588	64637	0.5875	69	25.11
scaffold_35	70.1273	176764	0.5640	100.0000	176764	61120	61199	0.5832	67	25.09
scaffold_36	72.8226	175795	0.5709	100.0000	175795	63268	63167	0.5852	69	23.52
scaffold_37	71.5769	175071	0.5606	100.0000	175071	61899	61857	0.5760	68	24.72
scaffold_38	74.7484	172546	0.5647	100.0000	172546	63794	63764	0.5803	71	24.94
scaffold_39	75.9490	171766	0.5698	100.0000	171766	64469	64521	0.5857	71	27.67
scaffold_40	73.8462	170563	0.5669	100.0000	170563	62355	62272	0.5832	71	24.51
scaffold_41	77.1270	166389	0.5667	100.0000	166389	63221	63073	0.5787	69	52.69
scaffold_42	75.8853	164717	0.5680	100.0000	164717	61345	61308	0.5844	72	25.50
scaffold_43	68.5323	161524	0.5635	99.9944	161515	54509	54505	0.5803	65	23.98
scaffold_44	82.2905	161374	0.5773	100.0000	161374	64976	64962	0.5937	79	27.84
scaffold_45	75.8647	159574	0.5683	100.0000	159574	59739	59751	0.5833	72	25.42
scaffold_46	77.3583	158982	0.5785	100.0000	158982	60591	60617	0.5940	75	25.48
scaffold_47	72.1499	158410	0.5714	100.0000	158410	56300	56245	0.5890	68	26.12
scaffold_48	74.0542	158154	0.5694	100.0000	158154	57588	57631	0.5843	70	24.59
scaffold_49	73.3773	157905	0.5669	100.0000	157905	56999	56981	0.5825	69	23.58
scaffold_50	73.2730	152838	0.5590	100.0000	152838	55295	55298	0.5757	70	25.64
scaffold_51	72.1994	152244	0.5611	100.0000	152244	54335	54366	0.5773	68	24.70
scaffold_52	72.4252	148794	0.5708	100.0000	148794	53200	53167	0.5882	68	25.61
scaffold_53	73.4385	146036	0.5661	100.0000	146036	53020	53015	0.5823	69	28.29
scaffold_54	70.8344	145476	0.5591	100.0000	145476	50963	50962	0.5730	67	22.80
scaffold_55	73.2159	144509	0.5767	100.0000	144509	52179	52176	0.5922	70	23.83
scaffold_56	74.1987	138417	0.5680	100.0000	138417	50683	50705	0.5863	70	25.76
scaffold_57	74.1744	132880	0.5703	100.0000	132880	48646	48610	0.5860	70	25.49
scaffold_58	74.0155	131178	0.5678	100.0000	131178	48013	48066	0.5828	69	26.61
scaffold_59	69.9641	130881	0.5633	100.0000	130881	44960	45022	0.5814	65	23.99
scaffold_60	75.6540	130383	0.5648	100.0000	130383	48772	48697	0.5804	70	33.56
scaffold_61	73.7081	129486	0.5689	100.0000	129486	47122	47158	0.5833	71	23.57
scaffold_62	77.4103	125988	0.5651	100.0000	125988	48069	47981	0.5820	73	25.69
scaffold_63	74.3020	125006	0.5687	100.0000	125006	45890	45882	0.5824	71	23.86
scaffold_64	74.5437	122861	0.5742	100.0000	122861	45253	45215	0.5916	72	25.75
scaffold_65	85.1693	122509	0.5693	100.0000	122509	51157	51709	0.5884	73	213.38
scaffold_66	75.4214	121891	0.5741	100.0000	121891	45438	45503	0.5900	73	24.61
scaffold_67	74.7604	121632	0.5598	99.9926	121623	44864	44732	0.5796	71	27.49
scaffold_68	71.0267	121504	0.5653	100.0000	121504	42577	42514	0.5814	67	24.23
scaffold_69	74.0059	119958	0.5721	100.0000	119958	43925	43896	0.5897	69	26.81
scaffold_70	74.1656	118612	0.5712	100.0000	118612	43500	43557	0.5873	71	24.51
scaffold_71	68.7799	118159	0.5607	100.0000	118159	40172	40178	0.5755	65	23.07
scaffold_72	71.8835	117553	0.5630	100.0000	117553	41694	41687	0.5801	69	23.74
scaffold_73	74.3727	115536	0.5597	100.0000	115536	41809	41881	0.5799	71	26.48
scaffold_74	76.2299	115283	0.5743	100.0000	115283	43440	43401	0.5915	71	27.12
scaffold_75	75.9780	112227	0.5738	100.0000	112227	42194	42166	0.5907	72	25.51
scaffold_76	71.9340	109911	0.5629	99.9991	109910	39088	38999	0.5800	69	24.71
scaffold_77	72.2575	108301	0.5718	100.0000	108301	38505	38511	0.5887	68	25.78
scaffold_78	76.4072	108105	0.5688	100.0000	108105	40805	40810	0.5855	73	25.34
scaffold_79	70.1056	103998	0.5621	100.0000	103998	36056	36040	0.5811	66	25.42
scaffold_80	74.0400	102927	0.5673	100.0000	102927	37689	37620	0.5852	70	25.97
scaffold_81	74.5880	101930	0.5720	100.0000	101930	37514	37564	0.5896	71	26.59
scaffold_82	70.3398	100764	0.5755	100.0000	100764	34746	34769	0.5895	68	23.18
scaffold_83	74.5408	100551	0.5687	100.0000	100551	37058	37069	0.5877	71	26.33
scaffold_84	75.0700	99828	0.5700	100.0000	99828	37068	37058	0.5879	70	25.76
scaffold_85	68.2466	99302	0.5605	100.0000	99302	33501	33485	0.5767	64	24.24
scaffold_86	70.9598	98937	0.5597	100.0000	98937	34741	34635	0.5781	67	25.47
scaffold_87	58.5871	98022	0.5113	100.0000	98022	28256	28496	0.5366	50	39.04
scaffold_88	75.0691	96333	0.5605	100.0000	96333	35358	35330	0.5768	72	25.23
scaffold_89	72.4879	95230	0.5538	100.0000	95230	34173	34096	0.5772	69	26.15
scaffold_90	72.2472	94717	0.5777	100.0000	94717	33853	33871	0.5945	69	24.51
scaffold_91	76.2162	92808	0.5711	100.0000	92808	34923	35016	0.5894	70	26.70
scaffold_92	72.6555	92158	0.5627	100.0000	92158	33116	33118	0.5795	70	24.45
scaffold_93	54.4911	91920	0.4921	100.0000	91920	24474	24469	0.5379	48	33.95
scaffold_94	64.9100	90879	0.5454	100.0000	90879	29021	28958	0.5639	59	24.78
scaffold_95	69.3769	90790	0.5644	100.0000	90790	31174	31157	0.5832	65	24.39
scaffold_96	71.1933	90484	0.5673	100.0000	90484	31801	31796	0.5825	67	23.70
scaffold_97	79.2448	90411	0.5724	100.0000	90411	35366	35345	0.5904	75	27.56
scaffold_98	71.0264	89621	0.5665	100.0000	89621	31487	31466	0.5852	67	25.89
scaffold_99	74.7505	89318	0.5719	100.0000	89318	32934	32762	0.5915	70	30.76
scaffold_100	76.9911	88349	0.5555	100.0000	88349	33673	33646	0.5719	70	43.89
scaffold_101	73.1073	87575	0.5673	100.0000	87575	31708	31652	0.5865	71	25.73
scaffold_102	72.2596	87129	0.5536	100.0000	87129	31114	31143	0.5772	71	26.16
scaffold_103	69.7610	86499	0.5555	100.0000	86499	29688	29678	0.5769	66	25.74
scaffold_104	70.3090	86179	0.5637	100.0000	86179	29981	29979	0.5810	67	23.84
scaffold_105	71.2874	83723	0.5665	100.0000	83723	29458	29487	0.5831	68	23.47
scaffold_106	65.9190	83613	0.5689	100.0000	83613	27219	27164	0.5834	62	21.91
scaffold_107	86.6345	83125	0.5797	100.0000	83125	35645	35634	0.5952	84	26.35
scaffold_108	64.8209	82651	0.5598	100.0000	82651	26470	26417	0.5790	62	24.21
scaffold_109	76.6171	81971	0.5761	100.0000	81971	30985	30955	0.5899	74	24.35
scaffold_110	74.0035	81511	0.5804	100.0000	81511	29718	29714	0.5950	70	26.62
scaffold_111	73.9923	81384	0.5696	100.0000	81384	29829	29754	0.5850	70	25.37
scaffold_112	74.6635	80231	0.5641	100.0000	80231	28746	28776	0.5807	71	26.76
scaffold_113	73.7194	79678	0.5671	100.0000	79678	29060	29076	0.5840	70	24.80
scaffold_114	76.2297	79675	0.5742	100.0000	79675	30027	29990	0.5914	72	25.92
scaffold_115	80.1138	79619	0.5737	99.9673	79593	31441	31438	0.5884	76	36.76
scaffold_116	75.2459	78471	0.5740	99.9987	78470	29231	29201	0.5891	71	25.55
scaffold_117	69.7359	78291	0.5615	100.0000	78291	26904	26861	0.5762	66	23.78
scaffold_118	69.2272	78290	0.5691	100.0000	78290	26772	26795	0.5916	66	27.37
scaffold_119	70.3239	76410	0.5535	100.0000	76410	26468	26485	0.5688	65	27.18
scaffold_120	75.7670	75316	0.5771	100.0000	75316	28240	28236	0.5931	73	24.51
scaffold_121	78.7690	74651	0.5760	100.0000	74651	29071	29035	0.5922	75	30.41
scaffold_122	75.2053	74489	0.5799	100.0000	74489	27695	27717	0.5958	74	26.13
scaffold_123	67.8155	73388	0.5590	100.0000	73388	24639	24598	0.5720	64	22.91
scaffold_124	73.5357	73255	0.5719	99.9645	73229	26577	26563	0.5864	70	24.44
scaffold_125	71.9819	73158	0.5593	100.0000	73158	24081	24091	0.5730	68	25.61
scaffold_126	71.6729	72399	0.5546	100.0000	72399	25376	25333	0.5681	67	27.92
scaffold_127	72.1080	72192	0.5683	100.0000	72192	25772	25751	0.5856	67	26.04
scaffold_128	77.1260	71886	0.5700	99.9930	71881	27399	27462	0.5926	74	27.84
scaffold_129	79.8612	71474	0.5538	100.0000	71474	28170	28285	0.5609	68	54.36
scaffold_130	78.8314	71121	0.5494	100.0000	71121	27223	28241	0.5621	66	141.01
scaffold_131	74.6633	70194	0.5669	100.0000	70194	25914	25963	0.5835	70	24.56
scaffold_132	70.0568	68962	0.5668	100.0000	68962	23830	23844	0.5844	67	25.39
scaffold_133	76.6734	68820	0.5568	100.0000	68820	26133	26097	0.5731	73	26.83
scaffold_134	74.3927	68579	0.5596	100.0000	68579	25188	25207	0.5770	68	27.70
scaffold_135	72.7035	68572	0.5627	100.0000	68572	24647	24693	0.5766	69	23.18
scaffold_136	67.8091	66252	0.5571	100.0000	66252	22184	22155	0.5723	63	23.13
scaffold_137	72.6099	64835	0.5479	100.0000	64835	23150	23119	0.5650	66	33.04
scaffold_138	74.0522	63962	0.5643	100.0000	63962	23460	23415	0.5776	71	23.19
scaffold_139	71.4331	63533	0.5646	100.0000	63533	22437	22431	0.5919	68	27.84
scaffold_140	67.7857	62925	0.5448	100.0000	62925	21101	21006	0.5677	65	31.68
scaffold_141	69.7660	62731	0.5623	100.0000	62731	21602	21592	0.5750	67	22.22
scaffold_142	81.8488	62248	0.5752	100.0000	62248	24764	25698	0.5957	77	49.11
scaffold_143	71.3296	61079	0.5717	100.0000	61079	21507	21524	0.5868	68	23.90
scaffold_144	72.4788	60146	0.5739	100.0000	60146	21578	21569	0.5906	68	24.72
scaffold_145	74.9427	59815	0.5434	100.0000	59815	22060	22016	0.5614	70	26.26
scaffold_146	68.7985	59103	0.5577	100.0000	59103	20125	20115	0.5823	64	26.51
scaffold_147	65.9285	58783	0.5450	100.0000	58783	19156	19207	0.5668	61	25.50
scaffold_148	63.3191	58709	0.5469	100.0000	58709	18128	18173	0.5707	60	24.02
scaffold_149	52.2049	58545	0.5232	100.0000	58545	14974	14985	0.5396	47	20.69
scaffold_150	65.8069	57969	0.5559	100.0000	57969	18847	18902	0.5748	62	24.50
scaffold_151	72.0817	56412	0.5704	100.0000	56412	20113	20104	0.5874	66	26.24
scaffold_152	71.1224	56302	0.5637	100.0000	56302	19738	19725	0.5777	68	23.29
scaffold_153	76.6998	55816	0.5837	100.0000	55816	21181	21185	0.5994	75	24.69
scaffold_154	76.3807	55081	0.5643	100.0000	55081	20906	20737	0.5774	70	50.35
scaffold_155	73.4527	54439	0.5646	100.0000	54439	19766	19765	0.5822	70	28.29
scaffold_156	76.2260	54279	0.5658	99.9982	54278	20462	20481	0.5855	72	31.63
scaffold_157	74.0647	54166	0.5685	100.0000	54166	19745	19830	0.5844	69	24.46
scaffold_158	72.2617	54044	0.5626	100.0000	54044	19284	19271	0.5797	69	24.84
scaffold_159	74.2849	53720	0.5636	100.0000	53720	19739	19757	0.5780	73	23.00
scaffold_160	76.7953	53282	0.5578	100.0000	53282	20227	20271	0.5739	73	26.47
scaffold_161	70.3953	52810	0.5684	100.0000	52810	18419	18372	0.5868	65	26.34
scaffold_162	76.1607	52784	0.5620	100.0000	52784	19856	19805	0.5760	74	24.54
scaffold_163	72.3128	52517	0.5687	100.0000	52517	18839	18740	0.5858	68	24.68
scaffold_164	76.7070	52127	0.5776	100.0000	52127	19725	19768	0.5929	74	24.61
scaffold_165	73.2545	51667	0.5767	100.0000	51667	18715	18685	0.5912	70	24.45
scaffold_166	67.0150	51051	0.5620	100.0000	51051	16849	16853	0.5775	63	23.34
scaffold_167	69.4088	50945	0.5597	100.0000	50945	17493	17475	0.5694	64	27.35
scaffold_168	89.5857	50529	0.5478	100.0000	50529	21975	21926	0.5670	81	54.57
scaffold_169	80.2055	48980	0.5708	100.0000	48980	19478	19366	0.5832	70	49.43
scaffold_170	77.6065	48353	0.5719	100.0000	48353	18579	18538	0.5913	75	27.99
scaffold_171	69.3093	48265	0.5439	100.0000	48265	16508	16530	0.5746	66	27.63
scaffold_172	71.6586	47425	0.5682	100.0000	47425	16787	16808	0.5848	68	24.96
scaffold_173	73.0189	47074	0.5680	100.0000	47074	16872	16868	0.5948	73	27.67
scaffold_174	75.1541	47058	0.5634	100.0000	47058	17403	17386	0.5822	71	29.01
scaffold_175	63.2733	47012	0.5299	100.0000	47012	14684	14718	0.5532	59	25.75
scaffold_176	75.9775	46158	0.5759	99.9935	46155	17339	17259	0.5929	72	26.11
scaffold_177	78.4639	46079	0.5923	100.0000	46079	17720	17756	0.6078	76	28.27
scaffold_178	72.6062	45895	0.5548	99.9935	45892	16431	16317	0.5757	67	32.58
scaffold_179	75.0014	45484	0.5660	100.0000	45484	16797	16833	0.5825	73	25.65
scaffold_180	67.4503	45306	0.5675	100.0000	45306	15131	15107	0.5795	64	22.41
scaffold_181	68.5351	45290	0.5429	100.0000	45290	14991	15096	0.5709	63	35.88
scaffold_182	70.3188	45242	0.5584	100.0000	45242	15733	15733	0.5793	69	27.32
scaffold_183	186.3978	44309	0.5479	100.0000	44309	40717	40301	0.6160	70	929.77
scaffold_184	67.7595	43044	0.5411	100.0000	43044	14349	14515	0.5616	64	29.62
scaffold_185	84.8096	42514	0.5740	100.0000	42514	17630	17897	0.5771	70	104.47
scaffold_186	70.8523	42385	0.5533	100.0000	42385	14872	14817	0.5787	69	27.91
scaffold_187	74.3900	42109	0.5501	100.0000	42109	14616	14622	0.5818	70	30.66
scaffold_188	72.7152	40946	0.5767	100.0000	40946	14711	14700	0.5927	68	26.36
scaffold_189	76.3252	40926	0.5735	100.0000	40926	15441	15470	0.5901	72	27.84
scaffold_190	62.5347	40298	0.5455	100.0000	40298	12411	12428	0.5751	58	27.42
scaffold_191	63.5133	40177	0.5394	100.0000	40177	12630	12638	0.5562	60	21.28
scaffold_192	78.4097	40109	0.5798	100.0000	40109	15490	15537	0.5950	75	27.06
scaffold_193	76.8710	39618	0.5816	100.0000	39618	15024	14991	0.6023	74	28.15
scaffold_194	70.5383	38830	0.5653	100.0000	38830	13547	13558	0.5803	67	22.32
scaffold_195	66.7939	38735	0.5588	100.0000	38735	12691	12714	0.5730	64	21.28
scaffold_196	68.8387	38023	0.5603	100.0000	38023	12953	12944	0.5875	64	27.38
scaffold_197	72.4056	37225	0.5787	100.0000	37225	13338	13323	0.5962	69	24.24
scaffold_198	74.5486	36709	0.5683	100.0000	36709	13537	13547	0.5830	71	24.29
scaffold_199	71.3967	36206	0.5702	100.0000	36206	12794	12787	0.5820	68	22.05
scaffold_200	70.3859	35548	0.5466	100.0000	35548	12338	12391	0.5613	65	35.55
scaffold_201	60.0221	35111	0.5377	100.0000	35111	10418	10365	0.5532	54	23.81
scaffold_202	71.8397	35071	0.5408	100.0000	35071	12291	12227	0.5567	64	29.56
scaffold_203	74.0427	35001	0.5911	100.0000	35001	12834	12813	0.6092	71	26.56
scaffold_204	71.8718	34962	0.5821	100.0000	34962	12431	12441	0.5981	69	24.29
scaffold_205	73.2889	34493	0.5194	100.0000	34493	12088	12135	0.5278	61	52.17
scaffold_206	74.4796	33458	0.5650	100.0000	33458	12346	12320	0.5792	71	24.60
scaffold_207	60.4143	32837	0.5055	100.0000	32837	9860	9798	0.5580	59	33.43
scaffold_208	73.0623	32655	0.5620	100.0000	32655	11782	11743	0.5905	67	30.65
scaffold_209	64.1568	32172	0.5558	100.0000	32172	10192	10211	0.5782	61	24.00
scaffold_210	78.7339	31878	0.5667	100.0000	31878	12415	12423	0.5893	76	28.92
scaffold_211	51.1560	31799	0.5215	100.0000	31799	8015	8097	0.5381	45	26.75
scaffold_212	55.0126	31735	0.5039	100.0000	31735	8661	8618	0.5489	53	30.01
scaffold_213	60.8201	30963	0.5391	100.0000	30963	9298	9272	0.5578	56	23.42
scaffold_214	67.7061	30158	0.5589	100.0000	30158	10095	10117	0.5729	63	22.88
scaffold_215	65.3394	29386	0.5416	100.0000	29386	9442	9505	0.5618	62	24.75
scaffold_216	76.4526	29340	0.5731	100.0000	29340	11083	11125	0.5927	74	27.76
scaffold_217	79.0187	28681	0.5974	100.0000	28681	11212	11222	0.6106	80	26.88
scaffold_218	78.9544	28655	0.5658	100.0000	28655	11111	11115	0.5890	75	28.32
scaffold_219	56.3948	28639	0.5344	100.0000	28639	7974	8015	0.5505	53	21.22
scaffold_220	65.0403	28464	0.5509	100.0000	28464	9154	9169	0.5701	60	26.15
scaffold_221	78.7353	28344	0.5742	100.0000	28344	10977	10959	0.5915	77	34.04
scaffold_222	81.7386	28122	0.5709	100.0000	28122	11386	11361	0.5850	77	38.84
scaffold_223	68.6811	28035	0.5817	100.0000	28035	9424	9429	0.6024	64	26.46
scaffold_224	55.6738	27752	0.5177	100.0000	27752	7603	7691	0.5307	47	29.47
scaffold_225	75.0507	27429	0.5882	100.0000	27429	10091	10067	0.6015	73	25.84
scaffold_226	73.0819	26935	0.5348	100.0000	26935	9750	9729	0.5669	52	72.38
scaffold_227	67.3264	26838	0.5642	100.0000	26838	8958	8920	0.5820	64	26.47
scaffold_228	59.8976	26601	0.5256	100.0000	26601	7867	7883	0.5427	58	20.56
scaffold_229	73.0396	26093	0.5741	100.0000	26093	9407	9459	0.5915	67	36.34
scaffold_230	35.7136	26087	0.4265	100.0000	26087	4547	4539	0.4758	26	25.64
scaffold_231	71.8833	26082	0.5604	100.0000	26082	9304	9258	0.5767	68	23.78
scaffold_232	78.6607	25098	0.5601	100.0000	25098	9779	9760	0.5769	75	25.15
scaffold_233	80.8803	24387	0.5518	100.0000	24387	9642	9859	0.5693	73	63.97
scaffold_234	53.4363	24300	0.5247	100.0000	24300	6430	6427	0.5459	47	22.50
scaffold_235	61.7371	24171	0.5351	100.0000	24171	7346	7425	0.5690	54	28.61
scaffold_236	87.4883	24158	0.4630	100.0000	24158	9801	9643	0.5039	47	157.26
scaffold_237	70.9132	24055	0.5652	99.9875	24052	8442	8441	0.5809	66	24.39
scaffold_238	77.2670	23662	0.5737	100.0000	23662	9014	9041	0.5904	75	28.27
scaffold_239	69.0883	23181	0.5574	100.0000	23181	7909	7947	0.5782	64	26.01
scaffold_240	54.5122	22821	0.4783	100.0000	22821	5675	5644	0.4951	49	23.63
scaffold_241	60.7900	22804	0.5105	100.0000	22804	6913	6798	0.5249	45	57.29
scaffold_242	74.3342	22636	0.5751	99.8851	22610	8302	8305	0.5970	73	25.84
scaffold_243	69.9248	22509	0.5539	100.0000	22509	7791	7779	0.5711	65	26.24
scaffold_244	67.9947	22411	0.5257	100.0000	22411	7512	7570	0.5480	60	28.49
scaffold_245	69.9869	22321	0.5532	100.0000	22321	7652	7640	0.5753	68	25.27
scaffold_246	72.3891	22136	0.5370	100.0000	22136	7926	7935	0.5716	71	28.59
scaffold_247	90.4677	22046	0.4797	100.0000	22046	9501	9477	0.4976	50	114.15
scaffold_248	72.2428	21863	0.5931	99.8994	21841	7841	7783	0.6150	71	27.62
scaffold_249	67.5810	21583	0.5446	100.0000	21583	7175	7240	0.5583	62	24.79
scaffold_250	96.4937	20913	0.5653	100.0000	20913	10032	9925	0.5809	87	67.53
scaffold_251	75.0630	20623	0.5852	100.0000	20623	7662	7640	0.6075	74	27.63
scaffold_252	82.5120	20485	0.5917	100.0000	20485	8315	8269	0.6060	81	26.57
scaffold_253	83.9328	20444	0.5503	100.0000	20444	8364	8554	0.5678	62	129.82
scaffold_254	48.9499	20309	0.5235	100.0000	20309	4932	4911	0.5353	45	17.08
scaffold_255	189.3801	20039	0.5226	100.0000	20039	16801	16919	0.5634	90	232.26
scaffold_256	48.9766	19868	0.4902	100.0000	19868	4832	4798	0.5389	46	27.59
scaffold_257	61.8612	19730	0.5394	100.0000	19730	6037	6055	0.5561	59	22.52
scaffold_258	59.1273	19602	0.5059	100.0000	19602	5700	5708	0.5521	52	29.25
scaffold_259	43.9246	19559	0.4161	100.0000	19559	3961	4202	0.4561	26	43.94
scaffold_260	57.8247	19527	0.5128	100.0000	19527	5566	5540	0.5532	53	24.66
scaffold_261	61.7054	19526	0.5457	100.0000	19526	5959	5981	0.5602	56	23.96
scaffold_262	58.0232	19464	0.5361	100.0000	19464	5624	5549	0.5454	54	20.09
scaffold_263	64.8952	19431	0.5610	100.0000	19431	6209	6271	0.5789	63	24.67
scaffold_264	66.1201	19318	0.5558	100.0000	19318	6307	6284	0.5772	63	28.15
scaffold_265	67.8514	19184	0.5328	100.0000	19184	6379	6341	0.5606	58	28.94
scaffold_266	63.9347	17938	0.5372	100.0000	17938	5663	5709	0.5550	60	23.08
scaffold_267	64.6024	17747	0.5022	100.0000	17747	5679	5666	0.5520	62	33.02
scaffold_268	50.1953	17503	0.4671	100.0000	17503	4367	4327	0.4841	47	17.81
scaffold_269	47.0385	17449	0.5020	100.0000	17449	4020	4113	0.5174	43	20.50
scaffold_270	62.3485	17426	0.5424	100.0000	17426	5396	5357	0.5551	58	19.77
scaffold_271	75.2674	17379	0.5600	100.0000	17379	6443	6509	0.5768	73	23.40
scaffold_272	109.6786	17062	0.5035	100.0000	17062	8941	9272	0.5327	56	142.78
scaffold_273	66.0925	16944	0.5585	100.0000	16944	5521	5563	0.5770	61	24.36
scaffold_274	58.7767	16858	0.5468	100.0000	16858	4891	4918	0.5581	55	19.68
scaffold_275	77.5693	16588	0.4687	100.0000	16588	6288	6387	0.4728	46	82.04
scaffold_276	76.8933	16383	0.5829	100.0000	16383	6217	6243	0.6087	80	30.09
scaffold_277	37.3545	16227	0.4436	100.0000	16227	3035	2984	0.4751	32	21.57
scaffold_278	69.4420	16149	0.5790	100.0000	16149	5532	5542	0.5926	68	25.38
scaffold_279	57.2380	16131	0.5154	100.0000	16131	4492	4610	0.5424	51	27.16
scaffold_280	69.0932	16004	0.5194	100.0000	16004	5525	5424	0.5369	58	41.84
scaffold_281	73.2997	15803	0.5486	100.0000	15803	5714	5665	0.5635	67	29.44
scaffold_282	70.0844	15713	0.4904	100.0000	15713	5221	5177	0.5077	56	45.72
scaffold_283	63.0321	15649	0.5357	99.6485	15594	4887	4879	0.5503	60	22.13
scaffold_284	81.6221	15270	0.5838	100.0000	15270	6150	6185	0.5970	82	25.30
scaffold_285	64.5142	14781	0.4384	100.0000	14781	4205	4183	0.4509	50	43.25
scaffold_286	93.6867	14512	0.5419	100.0000	14512	4933	4895	0.5569	89	23.86
scaffold_287	67.2138	14407	0.5799	100.0000	14407	4789	4791	0.5974	61	25.89
scaffold_288	209.9219	14360	0.4893	100.0000	14360	14550	14491	0.4999	70	236.86
scaffold_289	62.0455	14295	0.4723	100.0000	14295	4085	4024	0.4878	53	31.87
scaffold_290	67.3643	14249	0.4936	100.0000	14249	4669	4679	0.5097	62	31.36
scaffold_291	187.3296	13864	0.4862	100.0000	13864	10179	10108	0.4929	152	153.60
scaffold_292	65.4437	13754	0.5184	100.0000	13754	4486	4423	0.5519	65	29.43
scaffold_293	38.8679	13737	0.4546	100.0000	13737	2630	2656	0.4669	36	15.97
scaffold_294	82.2574	13591	0.6138	100.0000	13591	5484	5554	0.6245	82	26.27
scaffold_295	66.3360	13568	0.5077	100.0000	13568	4469	4444	0.5616	61	43.20
scaffold_296	73.0208	13563	0.5554	100.0000	13563	4888	4917	0.5857	72	28.82
scaffold_297	83.5907	13481	0.5871	100.0000	13481	5576	5571	0.6015	85	25.41
scaffold_298	75.1499	13478	0.5390	99.9332	13469	5022	5001	0.5462	67	38.57
scaffold_299	71.0347	13331	0.5281	100.0000	13331	4636	4736	0.5431	53	44.38
scaffold_300	60.8241	13324	0.5278	100.0000	13324	4021	4010	0.5454	52	30.64
scaffold_301	61.0435	13222	0.4847	100.0000	13222	3843	3843	0.5177	57	31.36
scaffold_302	50.7135	13080	0.4568	100.0000	13080	2878	2789	0.4673	45	29.50
scaffold_303	67.9533	12966	0.5488	100.0000	12966	4343	4385	0.5870	62	30.22
scaffold_304	72.7350	12284	0.5876	100.0000	12284	4404	4432	0.6050	73	27.75
scaffold_305	60.0773	12196	0.5617	100.0000	12196	3631	3621	0.5686	59	18.51
scaffold_306	65.3653	11769	0.5668	100.0000	11769	3806	3809	0.5814	63	26.70
scaffold_307	65.4296	11636	0.5321	100.0000	11636	3743	3788	0.5956	64	34.54
scaffold_308	54.9210	11632	0.5267	100.0000	11632	3164	3161	0.5485	48	26.08
