#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_27	88.2792	275369	0.5354	100.0000	275369	119682	119735	0.5406	87	15.50
scaffold_28	87.5227	255681	0.5347	100.0000	255681	110251	110271	0.5399	87	14.44
scaffold_29	88.4945	254971	0.5389	99.9961	254961	111401	111410	0.5435	88	17.86
scaffold_30	87.3829	254046	0.5327	100.0000	254046	109603	109487	0.5375	87	14.05
scaffold_31	87.4849	238377	0.5355	100.0000	238377	102763	102771	0.5407	87	15.12
scaffold_32	88.2103	236774	0.5385	99.9992	236772	103029	103108	0.5447	88	16.76
scaffold_33	87.7307	236695	0.5355	100.0000	236695	102431	102385	0.5414	87	16.27
scaffold_34	87.7279	222987	0.5389	100.0000	222987	96315	96317	0.5438	87	15.67
scaffold_35	87.7240	216595	0.5385	100.0000	216595	93454	93476	0.5442	87	15.97
scaffold_36	89.2352	213132	0.5405	100.0000	213132	93532	93542	0.5460	88	16.43
scaffold_37	88.1200	212244	0.5360	100.0000	212244	92115	92173	0.5412	87	14.95
scaffold_38	88.0943	206673	0.5413	100.0000	206673	89631	89661	0.5462	87	15.86
scaffold_39	87.1911	206659	0.5396	99.9961	206651	88876	88809	0.5442	87	15.46
scaffold_40	88.0278	196415	0.5381	99.9975	196410	85178	85299	0.5437	87	15.68
scaffold_41	88.0109	194496	0.5349	100.0000	194496	83903	83994	0.5399	87	17.06
scaffold_42	87.9436	191033	0.5412	100.0000	191033	82953	82933	0.5460	88	14.98
scaffold_43	92.0457	187259	0.5361	100.0000	187259	84941	84824	0.5388	87	113.67
scaffold_44	88.8841	182200	0.5349	100.0000	182200	78590	78608	0.5409	88	16.48
scaffold_45	86.8254	181992	0.5360	100.0000	181992	77555	77918	0.5411	86	16.92
scaffold_46	88.1512	178216	0.5365	100.0000	178216	77305	77233	0.5416	87	15.12
scaffold_47	87.7913	161553	0.5377	100.0000	161553	69901	69900	0.5436	87	15.66
scaffold_48	86.2128	157494	0.5346	99.9898	157478	66906	66909	0.5403	86	16.43
scaffold_49	89.8119	153397	0.5412	100.0000	153397	67866	67910	0.5458	88	24.00
scaffold_50	89.2581	151850	0.5389	99.9974	151846	66718	66756	0.5438	88	15.19
scaffold_51	87.9114	151259	0.5345	100.0000	151259	65542	65473	0.5395	87	18.57
scaffold_52	89.2208	151252	0.5388	100.0000	151252	66653	66717	0.5448	89	16.34
scaffold_53	89.5922	150937	0.5391	100.0000	150937	66311	66427	0.5445	89	15.63
scaffold_54	89.1434	150619	0.5342	99.9920	150607	66215	66167	0.5398	88	17.72
scaffold_55	86.8114	147605	0.5327	99.9892	147589	63363	63360	0.5374	87	14.62
scaffold_56	89.2753	143106	0.5395	100.0000	143106	62737	62672	0.5454	88	15.83
scaffold_57	87.5440	135474	0.5403	100.0000	135474	58657	58670	0.5445	87	14.71
scaffold_58	85.8633	132452	0.5287	100.0000	132452	56064	55982	0.5343	86	15.86
scaffold_59	100.0080	126775	0.5357	100.0000	126775	62084	62196	0.5531	86	339.84
scaffold_60	89.0370	120212	0.5404	100.0000	120212	52889	52946	0.5469	89	16.76
scaffold_61	91.8666	120121	0.5362	100.0000	120121	54267	54246	0.5419	91	18.85
scaffold_62	86.8642	107387	0.5342	100.0000	107387	46004	46029	0.5378	87	13.71
scaffold_63	89.7849	106401	0.5402	100.0000	106401	46321	46315	0.5457	89	15.64
scaffold_64	87.3927	105924	0.5374	100.0000	105924	45700	45744	0.5424	87	17.90
scaffold_65	88.5168	105623	0.5340	100.0000	105623	45441	45485	0.5394	88	15.08
scaffold_66	92.8674	103367	0.5398	100.0000	103367	47524	47521	0.5456	92	19.98
scaffold_67	87.4095	103032	0.5377	100.0000	103032	44150	44302	0.5427	87	15.23
scaffold_68	92.0397	102469	0.5417	100.0000	102469	46596	46685	0.5471	89	69.46
scaffold_69	87.5930	100543	0.5358	99.9990	100542	43140	43107	0.5414	87	15.21
scaffold_70	93.0148	99160	0.5276	100.0000	99160	45379	45395	0.5322	88	26.52
scaffold_71	86.9469	96102	0.5342	100.0000	96102	41222	41234	0.5391	86	14.99
scaffold_72	86.5606	92982	0.5325	100.0000	92982	39819	39799	0.5375	86	14.77
scaffold_73	88.8885	92274	0.5379	100.0000	92274	40248	40233	0.5435	88	15.89
scaffold_74	88.2883	91885	0.5454	100.0000	91885	40114	40036	0.5498	88	14.88
scaffold_75	89.8679	86280	0.5445	100.0000	86280	37620	37542	0.5501	89	16.66
scaffold_76	86.3201	84160	0.5378	100.0000	84160	35824	35757	0.5424	86	14.37
scaffold_77	104.9941	81341	0.5424	100.0000	81341	39230	39590	0.5441	91	55.97
scaffold_78	93.6427	76945	0.5157	100.0000	76945	35456	35606	0.5254	90	37.71
scaffold_79	93.3418	75938	0.5351	100.0000	75938	34850	34950	0.5241	87	125.08
scaffold_80	93.7969	74316	0.5395	100.0000	74316	32931	32956	0.5446	94	17.06
scaffold_81	87.6962	71348	0.5406	100.0000	71348	30879	30855	0.5457	88	16.65
scaffold_82	97.9153	68491	0.5380	100.0000	68491	33049	33091	0.5415	88	68.35
scaffold_83	88.3743	67607	0.5405	100.0000	67607	29459	29434	0.5450	87	17.60
scaffold_84	88.7411	67539	0.5378	99.9719	67520	29643	29656	0.5433	88	16.23
scaffold_85	88.6245	65592	0.5367	100.0000	65592	28616	28693	0.5415	88	14.72
scaffold_86	90.8766	63569	0.5434	100.0000	63569	28371	28342	0.5526	90	20.76
scaffold_87	89.2006	61371	0.5491	100.0000	61371	26992	26984	0.5535	89	17.30
scaffold_88	116.3985	58315	0.5139	100.0000	58315	33422	33469	0.5196	101	43.54
scaffold_89	88.1651	57745	0.5401	100.0000	57745	25191	25182	0.5465	88	16.52
scaffold_90	89.4219	57575	0.5336	99.9896	57569	25445	25494	0.5401	89	16.90
scaffold_91	87.6258	51757	0.5353	100.0000	51757	22391	22384	0.5414	86	18.88
scaffold_92	90.0084	50197	0.5462	100.0000	50197	22302	22336	0.5529	89	16.95
scaffold_93	80.1607	48219	0.4957	100.0000	48219	18646	18535	0.5086	83	21.22
scaffold_94	85.6916	48128	0.5250	100.0000	48128	20434	20370	0.5307	86	15.16
scaffold_95	87.5196	47946	0.5329	100.0000	47946	20665	20643	0.5377	87	14.85
scaffold_96	85.2731	46703	0.5335	100.0000	46703	19621	19620	0.5378	85	14.34
scaffold_97	84.5869	46637	0.5337	100.0000	46637	19525	19512	0.5380	85	12.65
scaffold_98	86.1147	44859	0.5306	100.0000	44859	19082	19125	0.5347	87	15.42
scaffold_99	86.3071	43496	0.5377	99.9816	43488	18472	18555	0.5422	87	16.18
scaffold_100	85.9668	41939	0.5332	100.0000	41939	17824	17853	0.5373	86	13.39
scaffold_101	97.5382	39792	0.5370	100.0000	39792	19170	19407	0.5430	91	35.04
scaffold_102	93.1877	39271	0.5080	100.0000	39271	17971	17960	0.5111	86	51.83
scaffold_103	86.4773	39269	0.5361	100.0000	39269	16811	16785	0.5405	86	14.38
scaffold_104	88.8237	38548	0.5413	99.9351	38523	16842	16827	0.5471	88	16.31
scaffold_105	88.1259	38043	0.5473	100.0000	38043	16245	16256	0.5539	88	17.92
scaffold_106	93.8916	37819	0.5511	100.0000	37819	17497	17454	0.5570	93	15.71
scaffold_107	83.8910	37375	0.5152	100.0000	37375	15399	15367	0.5256	85	17.82
scaffold_108	110.9428	36186	0.5111	100.0000	36186	20420	19412	0.4905	86	266.06
scaffold_109	86.7293	34014	0.5476	100.0000	34014	14629	14560	0.5521	87	17.15
scaffold_110	83.1793	33190	0.5234	100.0000	33190	13646	13679	0.5280	84	13.12
scaffold_111	134.0569	31937	0.5181	100.0000	31937	21265	20775	0.5223	90	337.35
scaffold_112	89.4157	30691	0.5177	100.0000	30691	13600	13560	0.5237	86	27.95
scaffold_113	91.4904	28213	0.5220	100.0000	28213	12737	12700	0.5282	86	32.85
scaffold_114	87.5617	27933	0.5316	100.0000	27933	12081	12102	0.5412	86	19.36
scaffold_115	92.3005	25368	0.5465	100.0000	25368	11590	11565	0.5566	90	21.53
scaffold_116	89.3694	25282	0.5367	100.0000	25282	11218	11107	0.5423	89	15.86
scaffold_117	142.6091	24641	0.5292	100.0000	24641	17787	16776	0.5213	86	294.95
scaffold_118	89.6734	24223	0.5327	100.0000	24223	10725	10768	0.5394	89	16.56
scaffold_119	105.7715	24173	0.5363	100.0000	24173	12635	12685	0.5416	94	37.21
scaffold_120	85.8057	23563	0.5409	100.0000	23563	10043	9957	0.5446	86	13.57
scaffold_121	97.3435	23371	0.5251	100.0000	23371	11284	11237	0.5355	85	39.80
scaffold_122	86.4340	21952	0.5367	99.8451	21918	9354	9434	0.5432	85	16.67
scaffold_123	88.1125	18593	0.5505	100.0000	18593	8121	8080	0.5553	88	16.76
scaffold_124	79.8743	17661	0.4995	100.0000	17661	6980	6980	0.5070	79	15.43
scaffold_125	94.3507	16505	0.5568	100.0000	16505	7707	7666	0.5640	93	20.01
scaffold_126	99.7175	15829	0.5130	100.0000	15829	7313	7273	0.5241	92	37.51
scaffold_127	134.4460	15472	0.5290	100.0000	15472	10223	10278	0.5355	126	53.79
scaffold_128	88.6349	15337	0.5428	100.0000	15337	6762	6694	0.5481	89	15.29
scaffold_129	124.0772	14243	0.4974	100.0000	14243	8402	8790	0.5127	85	307.76
scaffold_130	81.0375	13534	0.5006	100.0000	13534	5435	5416	0.5061	82	14.43
scaffold_131	86.0529	13337	0.5301	100.0000	13337	5681	5682	0.5392	88	16.04
scaffold_132	80.6423	11792	0.5030	100.0000	11792	4713	4697	0.5082	80	13.86
scaffold_133	129.0711	9845	0.5218	100.0000	9845	6421	6082	0.5048	90	227.57
scaffold_134	82.6594	9303	0.5004	100.0000	9303	3797	3816	0.5060	82	18.68
scaffold_135	195.8171	8771	0.4913	100.0000	8771	8518	8503	0.4991	217	69.50
scaffold_136	89.7772	8034	0.5251	100.0000	8034	3579	3563	0.5290	90	16.58
scaffold_137	82.2840	7858	0.5116	100.0000	7858	3180	3221	0.5202	83	17.12
scaffold_138	154.0356	7702	0.4959	100.0000	7702	5932	5839	0.5206	175	56.74
scaffold_139	5508.8190	7624	0.5248	100.0000	7624	159874	158565	0.5372	6380	4195.60
scaffold_140	127.0207	7287	0.5078	100.0000	7287	4289	4271	0.5152	123	39.45
scaffold_141	66.7336	7260	0.4719	100.0000	7260	2421	2384	0.4936	74	26.67
scaffold_142	262.2284	7107	0.5153	100.0000	7107	8338	10276	0.6094	88	1202.89
scaffold_143	165.5492	6731	0.5145	100.0000	6731	5449	5564	0.5123	91	170.85
scaffold_144	165.3118	6003	0.5056	100.0000	6003	4919	4919	0.5110	167	24.15
scaffold_145	83.4161	5645	0.5260	100.0000	5645	2333	2327	0.5380	87	20.03
scaffold_146	177.3678	5245	0.5268	100.0000	5245	4589	4621	0.5316	175	29.98
scaffold_147	79.5786	4881	0.5077	100.0000	4881	1932	1914	0.5127	80	16.12
scaffold_148	1228.5612	4827	0.5121	100.0000	4827	30112	28760	0.5091	882	934.45
scaffold_149	180.0946	4525	0.5156	100.0000	4525	4031	4029	0.5238	176	38.93
scaffold_150	89.5443	4415	0.5561	100.0000	4415	1958	1952	0.5758	88	27.09
scaffold_151	92.2863	3943	0.5422	100.0000	3943	1783	1824	0.5740	88	35.25
scaffold_152	503.9448	3712	0.4739	100.0000	3712	9196	8455	0.5044	294	655.31
scaffold_153	173.2172	3664	0.5221	100.0000	3664	3145	3154	0.5257	175	25.44
scaffold_154	128.8289	3629	0.4825	100.0000	3629	2085	2076	0.4939	141	44.44
scaffold_155	80.2113	3569	0.4388	100.0000	3569	1465	1372	0.4988	72	54.27
scaffold_156	183.6805	3562	0.5182	100.0000	3562	3232	3197	0.5285	185	42.18
scaffold_157	226.5637	3525	0.5245	100.0000	3525	3970	3948	0.5299	248	61.04
scaffold_158	97.5938	3520	0.4986	100.0000	3520	1690	1724	0.5053	84	35.28
scaffold_159	5190.8859	3216	0.3144	100.0000	3216	83304	83227	0.3153	5248	504.90
scaffold_160	642.1382	3031	0.4711	100.0000	3031	9616	9017	0.4828	412	671.72
scaffold_161	2496.6740	3028	0.5073	100.0000	3028	37168	37671	0.4969	2463	1151.48
scaffold_162	140.2752	3020	0.4745	100.0000	3020	2096	2103	0.4821	146	29.67
scaffold_163	249.7685	3006	0.4997	100.0000	3006	3747	3740	0.5026	252	37.70
scaffold_164	1703.4139	2858	0.4451	100.0000	2858	23930	24257	0.5445	197	2257.44
scaffold_165	1994.0751	2809	0.4867	100.0000	2809	27675	27764	0.4993	1291	1653.57
scaffold_166	75.9787	2677	0.4983	100.0000	2677	1014	1003	0.5007	78	14.51
scaffold_167	84.0284	2672	0.5629	100.0000	2672	1096	1122	0.5558	87	20.45
scaffold_168	171.1873	2590	0.5205	100.0000	2590	2183	2204	0.5258	172	34.38
scaffold_169	986.3636	2547	0.5065	100.0000	2547	12574	11936	0.5118	163	1293.29
scaffold_170	222.9473	2409	0.4807	100.0000	2409	2655	2671	0.4837	224	47.20
scaffold_171	473.8990	2405	0.4208	100.0000	2405	5516	5202	0.5018	157	845.72
scaffold_172	5404.2149	2285	0.3243	100.0000	2285	61694	61622	0.3259	5443	519.78
scaffold_173	169.1230	2227	0.5155	100.0000	2227	1910	1840	0.5165	171	31.72
scaffold_174	684.6609	2200	0.4768	100.0000	2200	7759	7267	0.3463	96	1453.93
scaffold_175	140.5620	2194	0.4635	100.0000	2194	1563	1512	0.4766	135	29.83
scaffold_176	440.0317	2178	0.4435	100.0000	2178	4180	4840	0.4794	276	528.33
scaffold_177	1714.2086	2167	0.5030	100.0000	2167	18892	18017	0.5100	2158	1224.80
scaffold_178	74.5093	2154	0.5784	100.0000	2154	806	783	0.5808	81	28.91
scaffold_179	4664.5218	2083	0.2775	100.0000	2083	48579	48105	0.2793	4719	546.53
scaffold_180	1829.3932	2022	0.4862	100.0000	2022	19321	17110	0.5200	812	2061.50
scaffold_181	4902.2980	2010	0.2930	100.0000	2010	48864	50077	0.3008	5097	963.01
scaffold_182	160.7532	1977	0.5038	100.0000	1977	1605	1560	0.5085	167	33.58
scaffold_183	66.4574	1841	0.3536	100.0000	1841	496	512	0.3780	41	57.32
scaffold_184	4711.3992	1826	0.2574	100.0000	1826	41877	43445	0.2623	4582	1194.90
scaffold_185	4400.6674	1795	0.3565	100.0000	1795	37974	40128	0.3686	5177	1735.29
scaffold_186	8583.4608	1749	0.5037	100.0000	1749	73721	77252	0.5327	7898	2868.87
scaffold_187	1743.0272	1620	0.4722	100.0000	1620	14495	13478	0.4916	1869	747.24
scaffold_188	4068.7602	1610	0.2857	100.0000	1610	32275	32215	0.3085	4549	1549.25
scaffold_189	149.0886	1558	0.4852	100.0000	1558	1175	1126	0.4850	157	36.90
scaffold_190	3234.2468	1544	0.5065	100.0000	1544	24588	24896	0.5094	3522	1227.40
scaffold_191	150.3791	1538	0.4948	100.0000	1538	1157	1140	0.5086	167	49.43
scaffold_192	79.5443	1523	0.5476	100.0000	1523	613	590	0.5511	84	17.15
scaffold_193	258.8317	1438	0.4896	100.0000	1438	1814	1877	0.4915	286	113.97
scaffold_194	1188.2004	1382	0.4732	100.0000	1382	8330	7143	0.4809	521	1186.63
scaffold_195	65.4124	1382	0.4870	100.0000	1382	436	460	0.4868	68	15.78
scaffold_196	2328.7616	1380	0.3094	100.0000	1380	13384	16796	0.3090	2109	1948.80
scaffold_197	2458.1060	1368	0.4722	100.0000	1368	16383	16873	0.4754	2646	960.23
scaffold_198	227.4629	1346	0.4933	100.0000	1346	1535	1530	0.4970	236	32.87
scaffold_199	4054.4397	1326	0.2964	100.0000	1326	26951	26888	0.3093	4324	825.73
scaffold_200	5465.2336	1297	0.3223	100.0000	1297	33161	37636	0.3236	5614	1265.57
scaffold_201	3015.6776	1275	0.4792	100.0000	1275	19082	18971	0.5041	3530	1349.97
scaffold_202	77.3139	1271	0.5083	100.0000	1271	474	505	0.5108	80	17.26
scaffold_203	3132.9813	1227	0.4849	100.0000	1227	19043	19080	0.4811	3653	1233.12
scaffold_204	73.7811	1215	0.4765	100.0000	1215	451	439	0.4784	76	18.35
scaffold_205	4978.5563	1199	0.2669	100.0000	1199	29470	30654	0.2658	5044	630.43
scaffold_206	98.0545	1175	0.5166	100.0000	1175	580	565	0.5284	87	38.08
scaffold_207	57.6392	1164	0.4278	100.0000	1164	357	310	0.4467	60	17.03
scaffold_208	2126.7361	1095	0.4685	100.0000	1095	10835	12221	0.4659	2041	966.80
scaffold_209	3956.2642	1075	0.7005	100.0000	1075	20784	21168	0.6592	2513	3104.21
scaffold_210	160.7940	1063	0.5014	100.0000	1063	869	845	0.5093	164	29.00
scaffold_211	81.7629	1063	0.5240	100.0000	1063	461	403	0.5565	87	25.02
scaffold_212	491.6929	1055	0.5213	100.0000	1055	2622	2515	0.5432	436	282.32
scaffold_213	361.4663	1053	0.4530	100.0000	1053	1882	1886	0.4564	232	324.11
scaffold_214	197.5412	1044	0.4607	100.0000	1044	1040	1032	0.4630	193	35.05
scaffold_215	370.7418	1038	0.5029	100.0000	1038	1983	1843	0.5449	146	370.88
scaffold_216	166.6352	1028	0.5097	100.0000	1028	861	851	0.5164	176	33.99
scaffold_217	167.4004	1024	0.5215	100.0000	1024	885	840	0.5274	170	29.16
scaffold_218	150.4920	1000	0.4990	100.0000	1000	752	766	0.5039	153	25.11
