#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_69	54.8275	117722	0.5779	100.0000	117722	31923	31928	0.5886	55	12.86
scaffold_70	53.5115	115780	0.5671	100.0000	115780	30587	30550	0.5817	54	13.94
scaffold_71	52.1133	111305	0.5641	100.0000	111305	28707	28700	0.5733	52	12.50
scaffold_72	51.5559	108200	0.5661	100.0000	108200	27585	27586	0.5776	51	13.13
scaffold_73	52.7761	100346	0.5688	100.0000	100346	26215	26198	0.5783	52	12.60
scaffold_74	52.6708	85439	0.5649	100.0000	85439	22200	22148	0.5770	53	12.89
scaffold_75	52.3373	83025	0.5720	100.0000	83025	21485	21515	0.5829	52	13.67
scaffold_76	51.5049	77289	0.5525	100.0000	77289	19561	19524	0.5702	52	14.04
scaffold_77	51.8605	74231	0.5609	100.0000	74231	19059	19041	0.5749	52	13.17
scaffold_78	55.0223	64518	0.5828	100.0000	64518	17409	17364	0.5931	55	12.67
scaffold_79	52.0307	56611	0.5702	100.0000	56611	14602	14557	0.5834	52	12.93
scaffold_80	54.2956	52100	0.5740	100.0000	52100	13982	13984	0.5837	54	13.28
scaffold_81	51.1563	51178	0.5577	100.0000	51178	12948	12969	0.5640	50	13.73
scaffold_82	53.7317	50514	0.5771	100.0000	50514	13414	13452	0.5882	53	12.98
scaffold_83	50.1024	48278	0.5524	100.0000	48278	11946	12007	0.5711	51	13.90
scaffold_84	47.9984	45872	0.5562	100.0000	45872	10820	10837	0.5799	48	15.43
scaffold_85	54.7374	42202	0.5750	100.0000	42202	11394	11393	0.5871	55	12.68
scaffold_86	45.4277	39208	0.5342	100.0000	39208	8727	8706	0.5679	47	17.25
scaffold_87	49.1429	37412	0.5619	100.0000	37412	9055	9076	0.5836	49	23.60
scaffold_88	54.5432	35285	0.5774	100.0000	35285	9457	9496	0.5870	54	12.78
scaffold_89	55.9016	31257	0.5954	100.0000	31257	8586	8594	0.6050	55	13.48
scaffold_90	52.0156	28654	0.5736	100.0000	28654	7381	7371	0.5858	53	12.33
scaffold_91	51.0572	27898	0.5525	99.9785	27892	7058	7031	0.5670	52	13.11
scaffold_92	52.6915	27840	0.5749	100.0000	27840	7173	7207	0.5847	52	12.07
scaffold_93	48.8243	27674	0.5486	100.0000	27674	6695	6678	0.5740	50	15.22
scaffold_94	52.3898	25283	0.5631	100.0000	25283	6560	6557	0.5755	52	12.84
scaffold_95	53.2924	24878	0.5855	100.0000	24878	6541	6579	0.5954	53	13.48
scaffold_96	49.0651	23962	0.5732	100.0000	23962	5841	5808	0.5821	49	12.45
scaffold_97	32.5255	22963	0.4712	100.0000	22963	3649	3647	0.4840	33	15.02
scaffold_98	210.0602	18928	0.2986	100.0000	18928	18348	18318	0.3010	210	33.61
scaffold_99	26.2691	16123	0.4388	100.0000	16123	2091	2099	0.4724	24	12.41
scaffold_100	42.2806	15270	0.4883	100.0000	15270	3194	3191	0.5319	43	16.94
scaffold_101	46.9100	14017	0.5384	100.0000	14017	3256	3257	0.5590	47	14.41
scaffold_102	52.6287	11106	0.6030	100.0000	11106	2900	2886	0.6107	53	13.00
scaffold_103	55.4027	11020	0.6142	100.0000	11020	3033	3007	0.6244	56	15.66
scaffold_104	52.3699	11012	0.5854	100.0000	11012	2856	2848	0.5986	53	13.49
scaffold_105	52.0504	10969	0.5812	100.0000	10969	2834	2815	0.5876	52	13.41
scaffold_106	45.0602	10256	0.5002	100.0000	10256	2299	2281	0.5420	42	23.82
scaffold_107	43.7408	8614	0.5008	100.0000	8614	1884	1844	0.5541	48	18.72
scaffold_108	9.9075	8431	0.3588	100.0000	8431	384	384	0.3565	10	3.82
scaffold_109	18.1416	7685	0.4303	100.0000	7685	681	658	0.4360	18	7.02
scaffold_110	31.2431	7558	0.4430	100.0000	7558	1050	1052	0.4341	29	15.39
scaffold_111	15.7695	6309	0.3660	100.0000	6309	493	492	0.3732	16	5.74
scaffold_112	7.1578	6234	0.4065	100.0000	6234	214	228	0.4102	7	3.13
scaffold_113	40.8975	5406	0.3615	100.0000	5406	1099	1061	0.3342	16	63.76
scaffold_114	6.1021	5045	0.3429	100.0000	5045	152	152	0.3464	6	2.31
scaffold_115	16.3117	4800	0.3544	100.0000	4800	385	388	0.3839	15	7.37
scaffold_116	30.9530	4446	0.4094	100.0000	4446	696	675	0.4112	28	11.28
scaffold_117	2161.7842	4406	0.5218	100.0000	4406	47573	46863	0.5466	2089	726.34
scaffold_118	18.0623	4303	0.3591	100.0000	4303	377	393	0.3595	17	8.59
scaffold_119	7.9515	4286	0.3486	99.9067	4282	163	167	0.3575	8	2.87
scaffold_120	11.4832	4096	0.4192	99.9756	4095	233	233	0.4208	11	3.48
scaffold_121	10.3315	4021	0.3713	100.0000	4021	213	198	0.3807	9	5.74
scaffold_122	16.1553	3864	0.3949	100.0000	3864	306	287	0.4223	12	10.44
scaffold_123	16.5367	3818	0.3067	100.0000	3818	302	285	0.3111	16	5.10
scaffold_124	11.5963	3676	0.3153	100.0000	3676	217	206	0.3165	12	4.22
scaffold_125	2405.7268	3525	0.6269	100.0000	3525	41679	42112	0.6484	2652	955.03
scaffold_126	19.3099	3478	0.3976	100.0000	3478	333	332	0.3997	17	8.09
scaffold_127	27.6187	3470	0.4248	99.9135	3467	482	465	0.4317	29	9.46
scaffold_128	17.9851	3296	0.2954	99.6966	3286	285	302	0.3242	9	20.15
scaffold_129	14.0352	3154	0.3136	100.0000	3154	218	221	0.3172	13	4.82
scaffold_130	29.1189	3020	0.3361	100.0000	3020	420	452	0.3420	25	15.11
scaffold_131	20.2579	2989	0.4687	100.0000	2989	301	299	0.4680	19	7.01
scaffold_132	13.7511	2953	0.3055	100.0000	2953	197	206	0.3110	12	5.71
scaffold_133	24.3221	2931	0.3593	100.0000	2931	356	353	0.3546	24	7.50
scaffold_134	20.2890	2907	0.4486	99.6216	2896	291	293	0.4374	21	7.31
scaffold_135	23.2549	2860	0.4591	100.0000	2860	341	321	0.4563	23	8.70
scaffold_136	16.5925	2844	0.4641	100.0000	2844	239	233	0.4640	16	3.87
scaffold_137	14.3951	2832	0.4548	100.0000	2832	203	202	0.4562	14	3.94
scaffold_138	14.4111	2712	0.3993	100.0000	2712	200	186	0.4149	14	6.35
scaffold_139	23.5366	2674	0.3960	100.0000	2674	315	302	0.3929	24	7.85
scaffold_140	8.4994	2639	0.3077	100.0000	2639	103	118	0.2953	7	5.02
scaffold_141	9.2248	2580	0.3136	100.0000	2580	115	121	0.3183	9	3.45
scaffold_142	4.2054	2570	0.3663	99.2607	2551	53	54	0.3654	4	2.09
scaffold_143	20.7321	2568	0.4190	100.0000	2568	270	263	0.4160	19	9.24
scaffold_144	13.7552	2545	0.3124	99.5285	2533	171	175	0.3147	14	4.06
scaffold_145	12.5217	2540	0.2709	100.0000	2540	164	151	0.2813	12	5.16
scaffold_146	5.0417	2420	0.4012	99.2562	2402	61	60	0.4038	5	2.32
scaffold_147	5.3533	2318	0.3540	99.5255	2307	59	61	0.3556	5	2.55
scaffold_148	14.3788	2252	0.3162	100.0000	2252	168	154	0.3237	14	4.60
scaffold_149	25.4967	2136	0.3933	100.0000	2136	288	257	0.4144	22	11.85
scaffold_150	19.1806	2076	0.4157	100.0000	2076	191	206	0.4138	19	7.39
scaffold_151	176.7322	2039	0.3085	100.0000	2039	1804	1767	0.3431	237	113.65
scaffold_152	3.6464	2022	0.3752	99.6044	2014	36	37	0.3703	3	1.96
scaffold_153	18.2078	2002	0.2962	100.0000	2002	183	179	0.2969	17	5.43
scaffold_154	10.4497	1999	0.3342	100.0000	1999	102	105	0.3366	10	5.61
scaffold_155	23.5181	1965	0.4509	100.0000	1965	233	227	0.4601	23	6.11
scaffold_156	13.6392	1965	0.4407	100.0000	1965	136	131	0.4458	13	3.17
scaffold_157	16.0151	1917	0.3537	100.0000	1917	158	146	0.3612	14	9.21
scaffold_158	21.0460	1868	0.4882	100.0000	1868	196	195	0.4923	21	5.56
scaffold_159	22.4702	1863	0.4396	100.0000	1863	206	209	0.4389	22	7.64
scaffold_160	31.8112	1833	0.3682	99.3999	1822	287	289	0.3701	26	20.17
scaffold_161	62.0901	1810	0.4630	100.0000	1810	590	533	0.4612	48	36.32
scaffold_162	23.7671	1756	0.3702	100.0000	1756	206	206	0.3682	21	12.88
scaffold_163	19.6374	1688	0.4656	100.0000	1688	164	164	0.4837	24	11.44
scaffold_164	17.1406	1679	0.3949	100.0000	1679	151	134	0.3627	12	17.47
scaffold_165	9.5591	1581	0.3871	100.0000	1581	71	80	0.3886	9	2.92
scaffold_166	12.2232	1577	0.2454	100.0000	1577	98	93	0.2630	11	5.20
scaffold_167	14.1544	1554	0.3417	100.0000	1554	110	108	0.3535	14	4.65
scaffold_168	22.4509	1537	0.3696	100.0000	1537	166	177	0.3731	21	10.72
scaffold_169	6.5508	1507	0.3550	100.0000	1507	49	49	0.3454	7	2.68
scaffold_170	297.3747	1465	0.3181	100.0000	1465	2169	2095	0.3175	305	53.54
scaffold_171	40.0103	1462	0.4480	100.0000	1462	282	307	0.4486	37	14.93
scaffold_172	5.5954	1426	0.3906	99.7195	1422	40	39	0.3929	6	2.02
scaffold_173	182.7093	1352	0.3232	100.0000	1352	1258	1210	0.3252	187	29.18
scaffold_174	36.7559	1352	0.5037	100.0000	1352	248	245	0.5093	35	13.43
scaffold_175	24.8640	1324	0.3807	100.0000	1324	165	163	0.3730	24	10.26
scaffold_176	66.8966	1315	0.4479	100.0000	1315	451	424	0.4390	71	12.74
scaffold_177	130.7736	1250	0.3056	100.0000	1250	815	789	0.3129	134	16.81
scaffold_178	4.9487	1227	0.3602	100.0000	1227	27	33	0.3572	5	2.11
scaffold_179	22.0818	1222	0.3363	100.0000	1222	133	137	0.3438	24	7.59
scaffold_180	254.3847	1219	0.3273	100.0000	1219	1550	1531	0.3242	266	46.82
scaffold_181	60.7129	1219	0.5824	100.0000	1219	362	392	0.5911	58	21.26
scaffold_182	6.3903	1217	0.3657	100.0000	1217	38	39	0.3656	6	3.00
scaffold_183	9.2653	1210	0.3967	100.0000	1210	57	54	0.3878	8	3.65
scaffold_184	28.5600	1209	0.4127	99.7519	1206	177	164	0.4062	30	11.02
scaffold_185	14.2932	1129	0.4074	100.0000	1129	82	78	0.4022	14	5.56
scaffold_186	29.2844	1125	0.4756	100.0000	1125	163	165	0.4752	29	6.06
scaffold_187	153.1852	1107	0.3117	100.0000	1107	849	849	0.3140	160	30.15
scaffold_188	14.8766	1102	0.4456	100.0000	1102	81	82	0.4523	15	6.46
scaffold_189	208.1187	1095	0.3489	100.0000	1095	1136	1137	0.3526	212	39.36
scaffold_190	8.2186	1043	0.3653	100.0000	1043	43	42	0.3630	7	4.01
scaffold_191	5.7495	1042	0.2313	100.0000	1042	31	28	0.2474	5	3.21
scaffold_192	29.5363	1018	0.4646	100.0000	1018	158	144	0.4616	30	7.02
scaffold_193	22.6690	1018	0.4391	100.0000	1018	116	113	0.4356	24	7.49
scaffold_194	3158.6030	1010	0.6030	100.0000	1010	15580	16386	0.6083	3305	667.81
